# n_2dphot_min[m]    n_2dphot_min[n]    Radius[i](mps2/h70)    Radius[j](mps2/h70)    covariance(h70*M_sun/pc^2)^2    correlation    bias(1+K[m,i])(1+K[n,j])
2.000000000000000000e+00 0.000000000000000000e+00 4.302961856542886968e-15 4.041582967480835065e-13 9.330685301742704303e-05 1.598926012152944475e-04 9.708287439144076547e-01
2.000000000000000000e+00 0.000000000000000000e+00 4.302961856542886968e-15 7.130984605939525963e-13 -5.327330507387856895e-08 -6.929587956718460219e-08 9.708287439144076547e-01
2.000000000000000000e+00 0.000000000000000000e+00 4.302961856542886968e-15 1.258193679538452461e-12 5.279133822751504981e-05 5.220426875325663205e-05 9.708287439144076547e-01
2.000000000000000000e+00 0.000000000000000000e+00 4.302961856542886968e-15 2.219961790286235902e-12 3.783337950615539851e-05 2.826604854824615583e-05 9.708287439144076547e-01
2.000000000000000000e+00 0.000000000000000000e+00 4.302961856542886968e-15 3.916909161504292686e-12 2.575753474211898660e-04 1.458034323502803464e-04 9.708287439144076547e-01
2.000000000000000000e+00 0.000000000000000000e+00 7.592162527861749358e-15 1.382201932178117638e-15 5.268762310169809509e-04 1.021048697396685981e-02 9.708287439144076547e-01
2.000000000000000000e+00 0.000000000000000000e+00 7.592162527861749358e-15 2.438762430455725505e-15 1.163011673345346313e-03 1.739229479292709463e-02 9.708287439144076547e-01
2.000000000000000000e+00 0.000000000000000000e+00 7.592162527861749358e-15 4.302961856542886968e-15 1.945280748605939794e-03 2.238778591200932255e-02 9.708287439144076547e-01
2.000000000000000000e+00 0.000000000000000000e+00 7.592162527861749358e-15 7.592162527861749358e-15 2.349581987318304262e-03 2.081326828893352576e-02 9.708287439144076547e-01
2.000000000000000000e+00 0.000000000000000000e+00 7.592162527861749358e-15 1.339564090297987229e-14 1.988138444921509328e-03 1.352060502836107542e-02 9.708287439144076547e-01
2.000000000000000000e+00 0.000000000000000000e+00 7.592162527861749358e-15 2.363532057474613662e-14 1.351764108103723763e-03 7.026908313125319189e-03 9.708287439144076547e-01
2.000000000000000000e+00 0.000000000000000000e+00 7.592162527861749358e-15 4.170225095738051496e-14 7.745801885039440898e-04 3.068520950096647118e-03 9.708287439144076547e-01
2.000000000000000000e+00 0.000000000000000000e+00 7.592162527861749358e-15 7.357961274155570078e-14 2.968094711879903556e-04 8.953577288998677093e-04 9.708287439144076547e-01
2.000000000000000000e+00 0.000000000000000000e+00 7.592162527861749358e-15 1.298241530590361534e-13 1.718268029528595344e-04 3.944564032835448566e-04 9.708287439144076547e-01
2.000000000000000000e+00 0.000000000000000000e+00 7.592162527861749358e-15 2.290622373441387703e-13 1.767778627859265027e-05 3.081833857868828135e-05 9.708287439144076547e-01
2.000000000000000000e+00 0.000000000000000000e+00 7.592162527861749358e-15 4.041582967480835065e-13 -2.787385170155912010e-04 -3.686317049605439483e-04 9.708287439144076547e-01
2.000000000000000000e+00 0.000000000000000000e+00 7.592162527861749358e-15 7.130984605939525963e-13 -1.023420943736468405e-04 -1.027384347208137676e-04 9.708287439144076547e-01
2.000000000000000000e+00 0.000000000000000000e+00 7.592162527861749358e-15 1.258193679538452461e-12 3.144227600924520520e-04 2.399596364709733214e-04 9.708287439144076547e-01
2.000000000000000000e+00 0.000000000000000000e+00 7.592162527861749358e-15 2.219961790286235902e-12 -8.228779409394219348e-05 -4.744672688725132389e-05 9.708287439144076547e-01
2.000000000000000000e+00 0.000000000000000000e+00 7.592162527861749358e-15 3.916909161504292686e-12 2.932768694043151711e-04 1.281215367910284043e-04 9.708287439144076547e-01
2.000000000000000000e+00 0.000000000000000000e+00 1.339564090297987229e-14 1.382201932178117638e-15 3.378312614842114790e-04 5.033803844232566556e-03 9.708287439144076547e-01
2.000000000000000000e+00 0.000000000000000000e+00 1.339564090297987229e-14 2.438762430455725505e-15 7.460205959892024508e-04 8.577924826201545339e-03 9.708287439144076547e-01
2.000000000000000000e+00 0.000000000000000000e+00 1.339564090297987229e-14 4.302961856542886968e-15 1.383846174074995945e-03 1.224546490696228757e-02 9.708287439144076547e-01
2.000000000000000000e+00 0.000000000000000000e+00 1.339564090297987229e-14 7.592162527861749358e-15 2.122389968120909094e-03 1.445551160965915204e-02 9.708287439144076547e-01
2.000000000000000000e+00 0.000000000000000000e+00 1.339564090297987229e-14 1.339564090297987229e-14 2.560997856198667273e-03 1.339113295223016108e-02 9.708287439144076547e-01
2.000000000000000000e+00 0.000000000000000000e+00 1.339564090297987229e-14 2.363532057474613662e-14 2.296352541205055799e-03 9.178263948407943199e-03 9.708287439144076547e-01
2.000000000000000000e+00 0.000000000000000000e+00 1.339564090297987229e-14 4.170225095738051496e-14 1.515282006144202291e-03 4.615457733775234911e-03 9.708287439144076547e-01
2.000000000000000000e+00 0.000000000000000000e+00 1.339564090297987229e-14 7.357961274155570078e-14 7.025818549919830023e-04 1.629575045287912603e-03 9.708287439144076547e-01
2.000000000000000000e+00 0.000000000000000000e+00 1.339564090297987229e-14 1.298241530590361534e-13 3.536709605279177767e-04 6.242608610082204124e-04 9.708287439144076547e-01
2.000000000000000000e+00 0.000000000000000000e+00 1.339564090297987229e-14 2.290622373441387703e-13 1.163890614127762450e-04 1.560098837748863116e-04 9.708287439144076547e-01
2.000000000000000000e+00 0.000000000000000000e+00 1.339564090297987229e-14 4.041582967480835065e-13 6.881386170544752281e-05 6.997295815486133375e-05 9.708287439144076547e-01
2.000000000000000000e+00 0.000000000000000000e+00 1.339564090297987229e-14 7.130984605939525963e-13 1.653120207723941999e-04 1.275973583846430799e-04 9.708287439144076547e-01
2.000000000000000000e+00 0.000000000000000000e+00 1.339564090297987229e-14 1.258193679538452461e-12 -2.823703587839383722e-04 -1.656921485419458320e-04 9.708287439144076547e-01
2.000000000000000000e+00 0.000000000000000000e+00 1.339564090297987229e-14 2.219961790286235902e-12 4.260449492848096564e-04 1.888795168529329893e-04 9.708287439144076547e-01
2.000000000000000000e+00 0.000000000000000000e+00 1.339564090297987229e-14 3.916909161504292686e-12 -7.065039540461411690e-04 -2.373108137772418711e-04 9.708287439144076547e-01
2.000000000000000000e+00 0.000000000000000000e+00 2.363532057474613662e-14 1.382201932178117638e-15 1.787115146735546059e-04 2.040613579008228665e-03 9.708287439144076547e-01
2.000000000000000000e+00 0.000000000000000000e+00 2.363532057474613662e-14 2.438762430455725505e-15 4.348336465055379903e-04 3.831478061934375304e-03 9.708287439144076547e-01
2.000000000000000000e+00 0.000000000000000000e+00 2.363532057474613662e-14 4.302961856542886968e-15 8.539211747668855323e-04 5.790512813306381706e-03 9.708287439144076547e-01
2.000000000000000000e+00 0.000000000000000000e+00 2.363532057474613662e-14 7.592162527861749358e-15 1.525942950847971507e-03 7.964497189000616442e-03 9.708287439144076547e-01
2.000000000000000000e+00 0.000000000000000000e+00 2.363532057474613662e-14 1.339564090297987229e-14 2.271866897411944225e-03 9.103382143052321865e-03 9.708287439144076547e-01
2.000000000000000000e+00 0.000000000000000000e+00 2.363532057474613662e-14 2.363532057474613662e-14 3.061072545050595988e-03 9.375779516454220419e-03 9.708287439144076547e-01
2.000000000000000000e+00 0.000000000000000000e+00 2.363532057474613662e-14 4.170225095738051496e-14 2.907688680886482031e-03 6.787049261855569206e-03 9.708287439144076547e-01
2.000000000000000000e+00 0.000000000000000000e+00 2.363532057474613662e-14 7.357961274155570078e-14 1.909215198668155408e-03 3.393470689086693082e-03 9.708287439144076547e-01
2.000000000000000000e+00 0.000000000000000000e+00 2.363532057474613662e-14 1.298241530590361534e-13 1.250284604272287967e-03 1.691170412367119270e-03 9.708287439144076547e-01
2.000000000000000000e+00 0.000000000000000000e+00 2.363532057474613662e-14 2.290622373441387703e-13 9.199874232729758454e-04 9.450039440394669655e-04 9.708287439144076547e-01
2.000000000000000000e+00 0.000000000000000000e+00 2.363532057474613662e-14 4.041582967480835065e-13 4.670623000425517526e-04 3.639493106405224413e-04 9.708287439144076547e-01
2.000000000000000000e+00 0.000000000000000000e+00 2.363532057474613662e-14 7.130984605939525963e-13 1.303819795990397679e-04 7.711992574138825545e-05 9.708287439144076547e-01
2.000000000000000000e+00 0.000000000000000000e+00 2.363532057474613662e-14 1.258193679538452461e-12 -1.312343828040876204e-03 -5.901225906829296510e-04 9.708287439144076547e-01
2.000000000000000000e+00 0.000000000000000000e+00 2.363532057474613662e-14 2.219961790286235902e-12 -1.590771280811358046e-03 -5.404418440426130487e-04 9.708287439144076547e-01
2.000000000000000000e+00 0.000000000000000000e+00 2.363532057474613662e-14 3.916909161504292686e-12 -8.209006801164735060e-04 -2.113028382842793576e-04 9.708287439144076547e-01
2.000000000000000000e+00 0.000000000000000000e+00 4.170225095738051496e-14 1.382201932178117638e-15 1.161217572292658716e-04 1.012881729783791972e-03 9.708287439144076547e-01
2.000000000000000000e+00 0.000000000000000000e+00 4.170225095738051496e-14 2.438762430455725505e-15 1.394085457402698873e-04 9.383600294346787149e-04 9.708287439144076547e-01
2.000000000000000000e+00 0.000000000000000000e+00 4.170225095738051496e-14 4.302961856542886968e-15 5.017454435559777015e-04 2.599079614618329120e-03 9.708287439144076547e-01
2.000000000000000000e+00 0.000000000000000000e+00 4.170225095738051496e-14 7.592162527861749358e-15 9.244168501964058517e-04 3.685741060156501499e-03 9.708287439144076547e-01
2.000000000000000000e+00 0.000000000000000000e+00 4.170225095738051496e-14 1.339564090297987229e-14 1.740326771676506705e-03 5.327060057323198920e-03 9.708287439144076547e-01
2.000000000000000000e+00 0.000000000000000000e+00 4.170225095738051496e-14 2.363532057474613662e-14 2.459444645961039733e-03 5.754501634395832281e-03 9.708287439144076547e-01
2.000000000000000000e+00 0.000000000000000000e+00 4.170225095738051496e-14 4.170225095738051496e-14 3.566819017634172487e-03 6.359911476950405596e-03 9.708287439144076547e-01
2.000000000000000000e+00 0.000000000000000000e+00 4.170225095738051496e-14 7.357961274155570078e-14 3.861937526796325494e-03 5.243621857175654634e-03 9.708287439144076547e-01
2.000000000000000000e+00 0.000000000000000000e+00 4.170225095738051496e-14 1.298241530590361534e-13 2.233714994153911462e-03 2.308039035098141852e-03 9.708287439144076547e-01
2.000000000000000000e+00 0.000000000000000000e+00 4.170225095738051496e-14 2.290622373441387703e-13 1.230911817962008570e-03 9.658630982523310404e-04 9.708287439144076547e-01
2.000000000000000000e+00 0.000000000000000000e+00 4.170225095738051496e-14 4.041582967480835065e-13 1.087074904254745024e-03 6.470866783139785040e-04 9.708287439144076547e-01
2.000000000000000000e+00 0.000000000000000000e+00 4.170225095738051496e-14 7.130984605939525963e-13 6.848774616563475586e-05 3.094559291231831872e-05 9.708287439144076547e-01
2.000000000000000000e+00 0.000000000000000000e+00 4.170225095738051496e-14 1.258193679538452461e-12 1.182613339096785917e-03 4.062321413846861542e-04 9.708287439144076547e-01
2.000000000000000000e+00 0.000000000000000000e+00 4.170225095738051496e-14 2.219961790286235902e-12 -1.918202097078854188e-05 -4.978201696483899176e-06 9.708287439144076547e-01
2.000000000000000000e+00 0.000000000000000000e+00 4.170225095738051496e-14 3.916909161504292686e-12 -1.277250232593740232e-03 -2.511467759063296351e-04 9.708287439144076547e-01
2.000000000000000000e+00 0.000000000000000000e+00 7.357961274155570078e-14 1.382201932178117638e-15 4.749187581182019187e-05 3.159185503312383642e-04 9.708287439144076547e-01
2.000000000000000000e+00 0.000000000000000000e+00 7.357961274155570078e-14 2.438762430455725505e-15 9.792457697075567045e-05 5.026694292687215564e-04 9.708287439144076547e-01
2.000000000000000000e+00 0.000000000000000000e+00 7.357961274155570078e-14 4.302961856542886968e-15 3.282648345502521331e-04 1.296794539581525496e-03 9.708287439144076547e-01
2.000000000000000000e+00 0.000000000000000000e+00 7.357961274155570078e-14 7.592162527861749358e-15 5.138851016861330960e-04 1.562549055923741432e-03 9.708287439144076547e-01
2.000000000000000000e+00 0.000000000000000000e+00 7.357961274155570078e-14 1.339564090297987229e-14 1.241452222256238681e-03 2.897993909375922838e-03 9.708287439144076547e-01
2.000000000000000000e+00 0.000000000000000000e+00 7.357961274155570078e-14 2.363532057474613662e-14 1.868249614979173049e-03 3.333621073656873723e-03 9.708287439144076547e-01
2.000000000000000000e+00 0.000000000000000000e+00 7.357961274155570078e-14 4.170225095738051496e-14 2.875731413191480890e-03 3.910470237844648582e-03 9.708287439144076547e-01
2.000000000000000000e+00 0.000000000000000000e+00 7.357961274155570078e-14 7.357961274155570078e-14 4.311699309589437853e-03 4.464627741402616909e-03 9.708287439144076547e-01
2.000000000000000000e+00 0.000000000000000000e+00 7.357961274155570078e-14 1.298241530590361534e-13 4.819588087501887330e-03 3.797834003349557109e-03 9.708287439144076547e-01
2.000000000000000000e+00 0.000000000000000000e+00 7.357961274155570078e-14 2.290622373441387703e-13 2.469423290368648067e-03 1.477729143267375285e-03 9.708287439144076547e-01
2.000000000000000000e+00 0.000000000000000000e+00 7.357961274155570078e-14 4.041582967480835065e-13 9.108248100473181419e-04 4.134742871715274895e-04 9.708287439144076547e-01
2.000000000000000000e+00 0.000000000000000000e+00 7.357961274155570078e-14 7.130984605939525963e-13 -2.826950466010068699e-04 -9.741252454312626901e-05 9.708287439144076547e-01
2.000000000000000000e+00 0.000000000000000000e+00 7.357961274155570078e-14 1.258193679538452461e-12 -5.219414447297394130e-04 -1.367300455221590137e-04 9.708287439144076547e-01
2.000000000000000000e+00 0.000000000000000000e+00 7.357961274155570078e-14 2.219961790286235902e-12 7.625673199058082431e-04 1.509270149731919302e-04 9.708287439144076547e-01
2.000000000000000000e+00 0.000000000000000000e+00 7.357961274155570078e-14 3.916909161504292686e-12 2.656563291353373091e-03 3.983661700074084744e-04 9.708287439144076547e-01
2.000000000000000000e+00 0.000000000000000000e+00 1.298241530590361534e-13 1.382201932178117638e-15 1.303550412864413013e-06 6.599287107287254703e-06 9.708287439144077657e-01
2.000000000000000000e+00 0.000000000000000000e+00 1.298241530590361534e-13 2.438762430455725505e-15 4.656030288155322026e-05 1.818946617431124724e-04 9.708287439144077657e-01
2.000000000000000000e+00 0.000000000000000000e+00 1.298241530590361534e-13 4.302961856542886968e-15 1.280162606720403246e-04 3.848799933853907910e-04 9.708287439144077657e-01
2.000000000000000000e+00 0.000000000000000000e+00 1.298241530590361534e-13 7.592162527861749358e-15 4.102300111292971172e-04 9.493108613929696245e-04 9.708287439144077657e-01
2.000000000000000000e+00 0.000000000000000000e+00 1.298241530590361534e-13 1.339564090297987229e-14 6.366338759112525475e-04 1.131020793793819463e-03 9.708287439144077657e-01
2.000000000000000000e+00 0.000000000000000000e+00 1.298241530590361534e-13 2.363532057474613662e-14 1.212922789448722064e-03 1.647129990108721570e-03 9.708287439144077657e-01
2.000000000000000000e+00 0.000000000000000000e+00 1.298241530590361534e-13 4.170225095738051496e-14 2.214539686447454612e-03 2.291804238082555557e-03 9.708287439144077657e-01
2.000000000000000000e+00 0.000000000000000000e+00 1.298241530590361534e-13 7.357961274155570078e-14 3.450974753844174465e-03 2.719518117973946346e-03 9.708287439144077657e-01
2.000000000000000000e+00 0.000000000000000000e+00 1.298241530590361534e-13 1.298241530590361534e-13 4.920413776979977970e-03 2.950808795756090872e-03 9.708287439144077657e-01
2.000000000000000000e+00 0.000000000000000000e+00 1.298241530590361534e-13 2.290622373441387703e-13 5.578077230571377824e-03 2.540371364626024288e-03 9.708287439144077657e-01
2.000000000000000000e+00 0.000000000000000000e+00 1.298241530590361534e-13 4.041582967480835065e-13 3.617707263494353027e-03 1.249857395465745705e-03 9.708287439144077657e-01
2.000000000000000000e+00 0.000000000000000000e+00 1.298241530590361534e-13 7.130984605939525963e-13 1.878702718420309026e-03 4.926835372697198692e-04 9.708287439144077657e-01
2.000000000000000000e+00 0.000000000000000000e+00 1.298241530590361534e-13 1.258193679538452461e-12 7.768615149602039289e-04 1.548813657646948413e-04 9.708287439144077657e-01
2.000000000000000000e+00 0.000000000000000000e+00 1.298241530590361534e-13 2.219961790286235902e-12 1.219000509774932151e-03 1.836141166377234808e-04 9.708287439144077657e-01
2.000000000000000000e+00 0.000000000000000000e+00 1.298241530590361534e-13 3.916909161504292686e-12 -1.782121611267810683e-03 -2.033822309881931981e-04 9.708287439144077657e-01
2.000000000000000000e+00 0.000000000000000000e+00 2.290622373441387703e-13 1.382201932178117638e-15 9.216077966421852032e-05 3.549139093741221149e-04 9.708287439144076547e-01
2.000000000000000000e+00 0.000000000000000000e+00 2.290622373441387703e-13 2.438762430455725505e-15 1.444036507527507172e-05 4.291311278729707384e-05 9.708287439144076547e-01
2.000000000000000000e+00 0.000000000000000000e+00 2.290622373441387703e-13 4.302961856542886968e-15 2.949416773753808339e-06 6.745342918658105285e-06 9.708287439144076547e-01
2.000000000000000000e+00 0.000000000000000000e+00 2.290622373441387703e-13 7.592162527861749358e-15 1.932652608149365700e-04 3.402064212569015558e-04 9.708287439144076547e-01
2.000000000000000000e+00 0.000000000000000000e+00 2.290622373441387703e-13 1.339564090297987229e-14 4.978893737275868038e-04 6.728548559876918259e-04 9.708287439144076547e-01
2.000000000000000000e+00 0.000000000000000000e+00 2.290622373441387703e-13 2.363532057474613662e-14 8.678126062575185033e-04 8.964547269334577437e-04 9.708287439144076547e-01
2.000000000000000000e+00 0.000000000000000000e+00 2.290622373441387703e-13 4.170225095738051496e-14 1.177394657120022685e-03 9.268806156010961838e-04 9.708287439144076547e-01
2.000000000000000000e+00 0.000000000000000000e+00 2.290622373441387703e-13 7.357961274155570078e-14 2.166718925993478279e-03 1.298854309092887897e-03 9.708287439144076547e-01
2.000000000000000000e+00 0.000000000000000000e+00 2.290622373441387703e-13 1.298241530590361534e-13 5.223592220691285551e-03 2.382958056652018271e-03 9.708287439144076547e-01
2.000000000000000000e+00 0.000000000000000000e+00 2.290622373441387703e-13 2.290622373441387703e-13 6.053249989118171179e-03 2.097050958410848990e-03 9.708287439144076547e-01
2.000000000000000000e+00 0.000000000000000000e+00 2.290622373441387703e-13 4.041582967480835065e-13 7.002819735643946338e-03 1.840380732193996373e-03 9.708287439144076547e-01
2.000000000000000000e+00 0.000000000000000000e+00 2.290622373441387703e-13 7.130984605939525963e-13 4.644136423096314158e-03 9.264514047429492360e-04 9.708287439144076547e-01
2.000000000000000000e+00 0.000000000000000000e+00 2.290622373441387703e-13 1.258193679538452461e-12 4.295719191733509204e-03 6.514770702238666762e-04 9.708287439144076547e-01
2.000000000000000000e+00 0.000000000000000000e+00 2.290622373441387703e-13 2.219961790286235902e-12 2.479428004723833838e-03 2.840935481473806949e-04 9.708287439144076547e-01
2.000000000000000000e+00 0.000000000000000000e+00 2.290622373441387703e-13 3.916909161504292686e-12 2.436770539541961884e-03 2.115426760394591968e-04 9.708287439144076547e-01
2.000000000000000000e+00 0.000000000000000000e+00 4.041582967480835065e-13 1.382201932178117638e-15 -1.731639967393475751e-05 -5.082360413372431350e-05 9.708287439144076547e-01
2.000000000000000000e+00 0.000000000000000000e+00 4.041582967480835065e-13 2.438762430455725505e-15 7.023772869611531505e-05 1.590791577354606109e-04 9.708287439144076547e-01
2.000000000000000000e+00 0.000000000000000000e+00 4.041582967480835065e-13 4.302961856542886968e-15 3.850191684502540654e-05 6.710906958525775993e-05 9.708287439144076547e-01
2.000000000000000000e+00 0.000000000000000000e+00 4.041582967480835065e-13 7.592162527861749358e-15 1.506183315570418181e-04 2.020679895197666643e-04 9.708287439144076547e-01
2.000000000000000000e+00 0.000000000000000000e+00 4.041582967480835065e-13 1.339564090297987229e-14 2.319290795956029713e-04 2.388772093544021919e-04 9.708287439144076547e-01
2.000000000000000000e+00 0.000000000000000000e+00 4.041582967480835065e-13 2.363532057474613662e-14 5.322189418179816686e-04 4.190093486536497600e-04 9.708287439144076547e-01
2.000000000000000000e+00 0.000000000000000000e+00 4.041582967480835065e-13 4.170225095738051496e-14 1.209244124985591482e-03 7.255155140969391002e-04 9.708287439144076547e-01
2.000000000000000000e+00 0.000000000000000000e+00 4.041582967480835065e-13 7.357961274155570078e-14 1.372022805061475469e-03 6.268305741748872017e-04 9.708287439144076547e-01
2.000000000000000000e+00 0.000000000000000000e+00 4.041582967480835065e-13 1.298241530590361534e-13 3.587736434729876453e-03 1.247379612362900037e-03 9.708287439144076547e-01
2.000000000000000000e+00 0.000000000000000000e+00 4.041582967480835065e-13 2.290622373441387703e-13 6.003289444379296576e-03 1.585041493577716166e-03 9.708287439144076547e-01
2.000000000000000000e+00 0.000000000000000000e+00 4.041582967480835065e-13 4.041582967480835065e-13 7.442871303634464135e-03 1.490754808956340233e-03 9.708287439144076547e-01
2.000000000000000000e+00 0.000000000000000000e+00 4.041582967480835065e-13 7.130984605939525963e-13 8.467769204745291892e-03 1.287412336813159109e-03 9.708287439144076547e-01
2.000000000000000000e+00 0.000000000000000000e+00 4.041582967480835065e-13 1.258193679538452461e-12 5.876518695343787603e-03 6.792260773971511931e-04 9.708287439144076547e-01
2.000000000000000000e+00 0.000000000000000000e+00 4.041582967480835065e-13 2.219961790286235902e-12 2.184882155255073091e-03 1.907958240177474063e-04 9.708287439144076547e-01
2.000000000000000000e+00 0.000000000000000000e+00 4.041582967480835065e-13 3.916909161504292686e-12 7.467149770724268443e-03 4.940480612200051636e-04 9.708287439144076547e-01
2.000000000000000000e+00 0.000000000000000000e+00 7.130984605939525963e-13 1.382201932178117638e-15 2.914771305136424498e-05 6.493641114160326891e-05 9.708287439144076547e-01
2.000000000000000000e+00 0.000000000000000000e+00 7.130984605939525963e-13 2.438762430455725505e-15 7.137815488505464478e-05 1.227111651433310691e-04 9.708287439144076547e-01
2.000000000000000000e+00 0.000000000000000000e+00 7.130984605939525963e-13 4.302961856542886968e-15 1.961352398154996238e-05 2.594958612153681863e-05 9.708287439144076547e-01
2.000000000000000000e+00 0.000000000000000000e+00 7.130984605939525963e-13 7.592162527861749358e-15 3.616639061460265097e-04 3.682992167744561789e-04 9.708287439144076547e-01
2.000000000000000000e+00 0.000000000000000000e+00 7.130984605939525963e-13 1.339564090297987229e-14 9.054965800808531897e-05 7.079168757806365180e-05 9.708287439144076547e-01
2.000000000000000000e+00 0.000000000000000000e+00 7.130984605939525963e-13 2.363532057474613662e-14 5.546120061365059171e-04 3.314351698764466097e-04 9.708287439144076547e-01
2.000000000000000000e+00 0.000000000000000000e+00 7.130984605939525963e-13 4.170225095738051496e-14 1.775740573722042954e-04 8.087013614282784950e-05 9.708287439144076547e-01
2.000000000000000000e+00 0.000000000000000000e+00 7.130984605939525963e-13 7.357961274155570078e-14 1.079661702984755682e-03 3.744143425243196682e-04 9.708287439144076547e-01
2.000000000000000000e+00 0.000000000000000000e+00 7.130984605939525963e-13 1.298241530590361534e-13 4.516617964561491991e-04 1.191975713547697340e-04 9.708287439144076547e-01
2.000000000000000000e+00 0.000000000000000000e+00 7.130984605939525963e-13 2.290622373441387703e-13 5.020910689424930295e-03 1.006259023235951157e-03 9.708287439144076547e-01
2.000000000000000000e+00 0.000000000000000000e+00 7.130984605939525963e-13 4.041582967480835065e-13 1.006526351894531345e-02 1.530265537525850273e-03 9.708287439144076547e-01
2.000000000000000000e+00 0.000000000000000000e+00 7.130984605939525963e-13 7.130984605939525963e-13 1.235963074441223143e-02 1.426363079008356868e-03 9.708287439144076547e-01
2.000000000000000000e+00 0.000000000000000000e+00 7.130984605939525963e-13 1.258193679538452461e-12 1.655564454772167141e-02 1.452500402432663163e-03 9.708287439144076547e-01
2.000000000000000000e+00 0.000000000000000000e+00 7.130984605939525963e-13 2.219961790286235902e-12 1.110582013939361533e-02 7.361518736663614712e-04 9.708287439144076547e-01
2.000000000000000000e+00 0.000000000000000000e+00 7.130984605939525963e-13 3.916909161504292686e-12 3.060157952301960008e-05 1.536859334924133623e-06 9.708287439144076547e-01
2.000000000000000000e+00 0.000000000000000000e+00 1.258193679538452461e-12 1.382201932178117638e-15 -1.158623870126277789e-04 -1.964767553909266837e-04 9.708287439144076547e-01
2.000000000000000000e+00 0.000000000000000000e+00 1.258193679538452461e-12 2.438762430455725505e-15 -4.817694712081694225e-05 -6.304388196546351097e-05 9.708287439144076547e-01
2.000000000000000000e+00 0.000000000000000000e+00 1.258193679538452461e-12 4.302961856542886968e-15 -1.418343638588729337e-04 -1.428371507717830400e-04 9.708287439144076547e-01
2.000000000000000000e+00 0.000000000000000000e+00 1.258193679538452461e-12 7.592162527861749358e-15 -4.348925966218776442e-05 -3.371029475503968553e-05 9.708287439144076547e-01
2.000000000000000000e+00 0.000000000000000000e+00 1.258193679538452461e-12 1.339564090297987229e-14 5.033931108494817033e-04 2.995626249423000197e-04 9.708287439144076547e-01
2.000000000000000000e+00 0.000000000000000000e+00 1.258193679538452461e-12 2.363532057474613662e-14 -5.945956892078195944e-05 -2.704680620702580585e-05 9.708287439144076547e-01
2.000000000000000000e+00 0.000000000000000000e+00 1.258193679538452461e-12 4.170225095738051496e-14 7.563931273371427629e-05 2.622051026867965872e-05 9.708287439144076547e-01
2.000000000000000000e+00 0.000000000000000000e+00 1.258193679538452461e-12 7.357961274155570078e-14 1.432340719475326150e-03 3.780907280242401568e-04 9.708287439144076547e-01
2.000000000000000000e+00 0.000000000000000000e+00 1.258193679538452461e-12 1.298241530590361534e-13 1.944922257855265972e-03 3.906980146236660261e-04 9.708287439144076547e-01
2.000000000000000000e+00 0.000000000000000000e+00 1.258193679538452461e-12 2.290622373441387703e-13 1.330341648447888776e-03 2.029436129193892314e-04 9.708287439144076547e-01
2.000000000000000000e+00 0.000000000000000000e+00 1.258193679538452461e-12 4.041582967480835065e-13 7.005399715883767892e-03 8.106987011733257772e-04 9.708287439144076547e-01
2.000000000000000000e+00 0.000000000000000000e+00 1.258193679538452461e-12 7.130984605939525963e-13 1.059598922940683564e-02 9.307885014850809935e-04 9.708287439144076547e-01
2.000000000000000000e+00 0.000000000000000000e+00 1.258193679538452461e-12 1.258193679538452461e-12 1.568572312464678459e-02 1.047513482422393616e-03 9.708287439144076547e-01
2.000000000000000000e+00 0.000000000000000000e+00 1.258193679538452461e-12 2.219961790286235902e-12 1.556659247947302094e-02 7.854078738614726687e-04 9.708287439144076547e-01
2.000000000000000000e+00 0.000000000000000000e+00 1.258193679538452461e-12 3.916909161504292686e-12 1.235333081701459577e-02 4.722361791475858817e-04 9.708287439144076547e-01
2.000000000000000000e+00 0.000000000000000000e+00 2.219961790286235902e-12 1.382201932178117638e-15 7.184978036837981572e-05 9.253544527634224067e-05 9.708287439144076547e-01
2.000000000000000000e+00 0.000000000000000000e+00 2.219961790286235902e-12 2.438762430455725505e-15 -4.919401969289267885e-05 -4.889111592385213847e-05 9.708287439144076547e-01
2.000000000000000000e+00 0.000000000000000000e+00 2.219961790286235902e-12 4.302961856542886968e-15 -1.339184211272034363e-04 -1.024268937018805509e-04 9.708287439144076547e-01
2.000000000000000000e+00 0.000000000000000000e+00 2.219961790286235902e-12 7.592162527861749358e-15 -4.027893633504787420e-04 -2.371223536261576371e-04 9.708287439144076547e-01
2.000000000000000000e+00 0.000000000000000000e+00 2.219961790286235902e-12 1.339564090297987229e-14 4.791981564163160043e-04 2.165755702222744745e-04 9.708287439144076547e-01
2.000000000000000000e+00 0.000000000000000000e+00 2.219961790286235902e-12 2.363532057474613662e-14 1.005042204805726026e-03 3.472102206143791729e-04 9.708287439144076547e-01
2.000000000000000000e+00 0.000000000000000000e+00 2.219961790286235902e-12 4.170225095738051496e-14 1.582267616633712618e-05 4.165695037484230401e-06 9.708287439144076547e-01
2.000000000000000000e+00 0.000000000000000000e+00 2.219961790286235902e-12 7.357961274155570078e-14 1.271501766811089637e-03 2.549063327440474324e-04 9.708287439144076547e-01
2.000000000000000000e+00 0.000000000000000000e+00 2.219961790286235902e-12 1.298241530590361534e-13 -1.162537997690493317e-03 -1.773617980366913203e-04 9.708287439144076547e-01
