!# Results of ROTMAS saved at 12-May-2008 (14:57:38)
!# User velocity         : Vu=SQRT(4*{PI}*4.321*RHO*RC*RC*(1-(RC/R)*ATAN(R/RC)))
!# Total velocity        : Vt=SQRT(MG*VG*ABS(VG)+MD*VD*ABS(VD)+MB*VB*ABS(VB)+VU**2)
!# Chi-square            : 29.9055
!# Red. Chi-square (N=141,n=2) : 0.215148
!# Parameter name  :           RC         RHO          MB          MD          MG
!# Parameter value :     0.631690  3215.290039     0.710000     0.710000     1.000000 
!# Parameter error :     0.037959   371.827942     0.000000     0.000000     0.000000 
!#
!# Radius |  vgas   |  vdisk  |  vbulge |  vobs   | err vobs|   Vu    |   Vt    |   Rxv   |   Vxy   |
!# kpc       km/s      km/s       km/s     km/s     km/s       km/s      km/s       kpc       km/s   
!#===================================================================================================
    45.52     44.75   87.3311   41.6916     281.1      13.1   261.077   282.008         0         0   
    45.86     44.55   86.9646   41.5425     279.7     12.72   261.098   281.861         0         0   
     46.2     44.44   86.6174   41.3676     279.6      11.8   261.119    281.73         0         0   
    46.54     44.49   86.2989    41.231     280.1      10.8   261.139   281.639         0         0   
    46.89     44.54   85.9366   41.0828     282.6     10.76    261.16   281.534         0         0   
    47.23     44.55   85.6021   40.9137     282.9     11.23    261.18   281.427         0         0   
    47.57     44.41   85.2962   40.7817     284.2     11.09     261.2   281.312         0         0   
    47.91     44.39   84.9566   40.6424     282.9      19.9   261.219   281.203         0         0   
    48.25      44.3   84.6331   40.4782     284.6     10.42   261.238   281.086         0         0   
     48.6     44.15   84.3289   40.3468     285.9     13.96   261.258    280.97         0         0   
    48.94     43.92    84.001   40.2117     283.9     10.59   261.276   280.834         0         0   
    49.28     43.71   83.6891   40.0527     283.4     9.296   261.295   280.702         0         0   
    49.62     43.54   83.4043    39.929     282.1     9.442   261.313    280.59         0         0   
    49.97     43.43    83.079   39.7943     279.6     9.889   261.331   280.474         0         0   
    50.31      43.4   82.7782   39.6404     277.6     10.95   261.349   280.375         0         0   
    50.65      43.4   82.5034   39.5205     278.2     12.22   261.366   280.294         0         0   
    50.99     43.42    82.198   39.3938     284.7     10.43   261.383   280.205         0         0   
    51.33      43.4   81.9066   39.2439     287.9     11.44     261.4   280.111         0         0   
    51.68     43.35   81.6336   39.1244     289.1     11.09   261.417   280.023         0         0   
