galaxy,logMh,env_dense,log_Rext,log_npoints,sigma_D_dex,Inc,mean_log_gbar,T2_scatter_transition,T2_scatter_transition_resid,T3_acf_lag1,T3_acf_lag1_resid,T5_xi_coherence_ratio,T5_xi_coherence_ratio_resid,T4_abs_scatter_raw,T4_abs_scatter_resid
UGC 8508,11.0,field,0.26951294421791633,0.0,0.1,60.0,-12.102453,,,,,,,0.560787,0.41077425244755805
UGC 8550,11.0,field,1.3711083514144888,0.0,0.1,60.0,-13.125164,,,,,,,,
UGC 8699,11.0,field,1.838647871372537,0.0,0.1,60.0,-12.148917,,,,,,,0.451986,0.601998747552442
UGC 8709,11.0,field,1.359835482339888,1.8750612633917,0.1,60.0,-10.761272,0.01022390577416285,-0.06817126970954074,0.7699916384771432,-0.04303567446042644,1.0350346447418965,-0.7001831400841294,0.33630306666666665,0.2180048076502684
UGC 8852,11.0,field,0.8175653695597808,1.4771212547196624,0.1,60.0,-9.918097,,,-0.14983797302173082,-0.6863101642077886,0.8886620114732238,-0.2616595665303503,0.15755106666666666,0.1682337619085078
UGC 89,11.0,field,0.9666109866819343,1.4771212547196624,0.1,60.0,-10.007359,,,0.8393550875945224,0.26467811207263703,0.38279170888987885,-0.7619160024013776,0.8262597333333334,0.7938579568915787
UGC 8900,11.0,field,1.0982975364946976,1.2787536009528289,0.1,60.0,-10.109354,,,0.7726486349395474,0.19796913290148965,0.7816290367890597,-0.27511097768796433,0.275695947368421,0.25352631085564153
UGC 8937,11.0,field,1.160168292958512,1.8195439355418688,0.1,60.0,-10.339324,0.09955068118189513,0.020698055413884017,0.840458361900811,0.12624960585227518,0.5398354946050622,-0.9397328130382282,0.6894103787878788,0.6432892199858337
UGC 9179,11.0,field,0.6803355134145632,2.0569048513364727,0.1,60.0,-11.237597,,,0.5712260999931729,-0.21041398959510593,1.092892894800591,-1.4466940519812703,0.557408552631579,0.4114210094005074
UGC 9211,11.0,field,1.7631837765332765,0.0,0.1,60.0,-13.242568,,,,,,,,
UGC 9248,11.0,field,0.9628426812012424,1.1139433523068367,0.1,60.0,-10.344834,0.10167791549264307,0.02283873862650143,-0.008152582090517668,-0.5568431605002577,1.0640825045997608,-0.15983230167064244,0.24581253846153844,0.20968911958986944
UGC 9358,11.0,field,1.0285712526925377,1.6989700043360187,0.1,60.0,-10.013572,,,0.8445812955125804,0.2168957993003897,0.7532464227167283,-0.4780551797386464,0.33977440000000003,0.3352783065684028
UGC 94,11.0,field,1.0588054866759067,1.255272505103306,0.1,60.0,-10.278661,0.1422165151059873,0.06518392612120273,0.655754547312337,0.07167060699976402,0.6786691628403864,-0.5175142938912592,0.4644196666666666,0.42572983997644553
UGC 9465,11.0,field,0.9116901587538612,1.2304489213782739,0.1,60.0,-10.908376,,,0.6735657722207893,0.04300744447540994,1.7554712297941886,0.008710124117938367,0.12902141176470588,0.10083015209313302
UGC 9576,11.0,field,1.17435059747938,1.6532125137753437,0.1,60.0,-11.30732,,,0.06477941514794679,-0.7410173512354811,1.855518838711677,-0.2842803593567127,0.18956544444444445,0.1023249535599938
UGC 9736,11.0,field,1.1322596895310446,1.2304489213782739,0.1,60.0,-10.569148,0.1254945190133035,0.04775429731163296,0.5923316239642157,-0.03648090503812773,1.1540820938855212,-0.21820040887843728,0.3149050588235294,0.22923979792417662
UGC 9866,11.0,field,0.2013971243204515,1.4913616938342726,0.1,60.0,-9.479885,,,0.9247253128372617,0.5521234903455299,1.6156494615896986,0.4886278514890008,0.22245035483870967,0.14398598884259112
UGC 9943,11.0,field,1.0318122713303703,1.8692317197309762,0.1,60.0,-10.041386,0.023910764590657222,-0.05554359759677645,0.16450390832016965,-0.49863708230096054,0.9074074250566387,-0.43054239562215246,0.1668645,0.16798306351038644
UGC00016,11.0,field,0.272477022910059,0.0,0.1,60.0,-10.243374,,,,,,,0.302489,0.3348907764417547
UGC00074,11.0,field,0.35987549627625315,0.0,0.1,60.0,-10.218115,,,,,,,0.190064,0.2224657764417547
UGC00128,11.0,field,1.5931937363922202,1.3424226808222062,0.0495,57.0,-11.267989,,,0.4396649088750825,-0.36357067779138813,2.41083718764423,0.4580870498775065,0.04306145454545454,0.13757208049596112
UGC00191,11.0,field,1.7330735899718128,0.9542425094393249,0.1,60.0,-11.429156,,,0.7362575238319208,-0.05743507818557958,4.241801949739302,2.6441558874251005,0.4358013333333333,0.5843387253396782
UGC00311,11.0,field,0.3128382423479742,0.0,0.1,60.0,-10.533613,,,,,,,0.409233,0.4416347764417547
UGC00448,11.0,field,-0.12297438413275119,0.0,0.1,60.0,-9.854062,,,,,,,0.180215,0.21261677644175464
UGC00463,11.0,field,0.34023266706453914,0.0,0.1,60.0,-10.11731,,,,,,,0.25998,0.29238177644175467
UGC00678,11.0,field,0.358826140271675,0.0,0.1,60.0,-10.950331,,,,,,,0.579441,0.7250276809141507
UGC00731,11.0,field,0.845089105864449,1.0791812460476249,0.1205,57.0,-11.400357,,,0.9845169606416577,0.31759141099935906,1.8802274959066227,-0.12703432361419087,0.19781608333333334,0.1323999365284959
UGC00891,11.0,field,0.6425168500689928,0.6989700043360189,0.1,60.0,-11.192713,,,,,2.1230861690259113,0.29058913129163644,0.1187716,0.1528542942418089
UGC01081,11.0,field,0.4575149369283997,0.0,0.1,60.0,-10.718632,,,,,,,0.482694,0.6282806809141507
UGC01087,11.0,field,0.31954804400900966,0.0,0.1,60.0,-10.600832,,,,,,,0.435486,0.5810726809141507
UGC01167,11.0,field,0.3427072478642396,0.0,0.1,60.0,-10.327082,,,,,,,0.17688,0.20928177644175466
UGC01212,11.0,field,0.26786557551157936,0.0,0.1,60.0,-9.681685,,,,,,,0.135461,0.012831204163101934
UGC01529,11.0,field,0.22372120686397395,0.0,0.1,60.0,-9.908794,,,,,,,0.195715,0.22811677644175465
UGC01559,11.0,field,0.522152127682263,0.0,0.1,60.0,-11.087823,,,,,,,0.292673,0.4382596809141507
UGC01635,11.0,field,0.34325198320541406,0.0,0.1,60.0,-10.719946,,,,,,,0.483228,0.6288146809141506
UGC01862,11.0,field,0.122278149998026,0.0,0.1,60.0,-10.526137,,,,,,,0.324038,0.3564397764417547
UGC02109,11.0,field,0.4023791849792597,0.0,0.1,60.0,-10.570416,,,,,,,0.423542,0.45594377644175466
UGC02200,11.0,field,0.023194000897129818,0.0,0.1,60.0,-9.300669,,,,,,,0.06036,0.06226979583689807
UGC02259,11.0,field,0.7604239159894528,0.9030899869919435,0.1,60.0,-10.796657,,,0.9388665807081404,0.4101155800742834,1.5090230539570813,-0.06038390428866558,0.153599625,0.07770315828758717
UGC02455,11.0,field,0.28555730900777376,0.0,0.1,60.0,-10.261031,,,,,,,0.251864,0.28426577644175466
UGC02487,11.0,field,1.7601874107057172,1.2304489213782739,0.0483,36.0,-10.124802,0.0039037337627683306,-0.038085697250447414,0.650592431577757,-0.06440259275710336,1.1686653773350684,0.2003266524859172,0.0736865294117647,0.09000202890041503
UGC02885,11.0,field,1.8404481925223997,1.2787536009528289,0.0459,64.0,-10.361746,0.02600895228382873,-0.03308453425919079,0.050840475794053985,-0.6573748272946924,1.7022129792099165,0.6088183135417431,0.01707772222222222,0.08939717527741303
UGC02916,11.0,field,1.6179040649667753,1.6334684555795864,0.0493,50.0,-9.957697,0.03697700622490932,-0.01769649473218348,0.9123788099139342,0.19840944905469116,1.3837704595910323,0.29917019687534263,0.07320327906976744,0.10399053341084884
UGC02953,11.0,field,1.9464755463070234,2.060697840353612,0.0998,50.0,-9.827901,0.11950177588853678,0.06693583043746028,0.9624889207819975,0.10287831281045934,1.473021086932749,0.6437134838737202,0.027760242424242423,0.11492334086465116
UGC03205,11.0,field,1.6934571454030127,1.6812412373755872,0.0547,67.0,-10.070816,0.04412122154240695,-0.02068390784261876,0.7420845565686255,0.024623122392041008,1.4463112754210499,0.3418310841850134,0.04929159574468086,0.09784102318405702
UGC03546,11.0,field,1.8448404332045651,1.4771212547196624,0.0716,55.0,-10.252557,0.01156624130008434,-0.044200439002486186,0.9387752700119277,0.17615524953633466,1.683356319051065,0.6641453061320335,0.041962964285714284,0.14811236003765474
UGC03580,11.0,field,1.2889603760730968,1.6720978579357175,0.0865,63.0,-10.36974,0.20146556733939536,0.12530592074972452,0.9823868084444657,0.28056245479738495,1.6309787835892309,0.21804629968976652,0.11168055319148937,0.12166999307509177
UGC03701,12.121,field,0.6069127281587823,0.0,0.1,60.0,-11.172709,,,,,,,0.349146,0.4947326809141507
UGC03714,12.121,field,-0.009934774749821742,0.0,0.1,60.0,-9.651261,,,,,,,0.128231,0.005601204163101947
UGC03997,11.0,field,0.5247008652180224,0.0,0.1,60.0,-10.688908,,,,,,,0.470645,0.6162316809141506
UGC04036,11.0,field,0.4680905185070253,0.0,0.1,60.0,-10.846412,,,,,,,0.535461,0.6810476809141506
UGC04066,11.0,field,0.3322040796589616,0.0,0.1,60.0,-10.881032,,,,,,,0.550012,0.6955986809141506
UGC04099,11.0,field,0.47083355289693224,0.0,0.1,60.0,-10.335677,,,,,,,0.035475,0.003073223558245332
UGC04139,11.0,field,0.4436385875337056,0.0,0.1,60.0,-10.528944,,,,,,,0.328393,0.36079477644175467
UGC04256,11.0,field,0.6631887023531569,0.0,0.1,60.0,-10.747162,,,,,,,0.494341,0.6399276809141506
UGC04278,11.0,field,0.7558748556724915,0.0,0.1,60.0,-10.919147,,,,,,,0.042865,0.10272168091415067
UGC04305,11.0,field,0.5065050324048721,0.0,0.1,60.0,-10.936228,,,,,,,0.489633,0.6352196809141506
UGC04325,11.0,field,0.7745914828085734,0.9030899869919435,0.1,60.0,-10.559009,0.02647847279424452,-0.057045699695451466,0.8077619771305772,0.3058163120117323,1.653862874287252,0.2762092820179156,0.07624275,0.12097222739802584
UGC04368,11.0,field,0.5151102445108572,0.0,0.1,60.0,-10.532035,,,,,,,0.093062,0.12546377644175466
UGC04397,11.0,field,0.5079521611014307,0.0,0.1,60.0,-10.395323,,,,,,,0.356949,0.3893507764417547
UGC04458,11.0,field,0.970048486905172,0.0,0.1,60.0,-10.68686,,,,,,,0.23434,0.37992668091415066
UGC04483,12.0,field,0.08278537031645007,0.9030899869919435,0.1,60.0,-11.385719,,,0.1460819825231257,-0.3319992572515553,2.9568609679097753,0.5890013201386357,0.134772,0.2814651975737235
UGC04499,11.0,field,0.9468199822688838,0.9542425094393249,0.1,60.0,-11.243533,,,0.2913616791714744,-0.33606594016322444,2.373006968781459,0.5241313106722152,0.072606,0.17883334758081734
UGC04555,11.0,field,0.4329090303377125,0.0,0.1,60.0,-10.14329,,,,,,,0.268528,0.30092977644175467
UGC04622,11.0,field,0.6766059190022953,0.0,0.1,60.0,-10.615478,,,,,,,0.441275,0.5868616809141507
UGC05005,11.0,field,1.3174968168321755,1.0413926851582251,0.0531,41.0,-11.412409,,,0.9253694520477657,0.1750031743475976,2.4263487495431155,0.3603833899912976,0.07338181818181819,0.17996106878262025
UGC05180,11.0,field,0.3654567220508323,0.0,0.1,60.0,-10.671876,,,,,,,0.463782,0.6093686809141508
UGC05253,11.0,field,1.7975301230134992,1.863322860120456,0.0814,37.0,-9.654431,0.018995303579456786,-0.02506844092401562,0.8905155105642963,0.09711915585833675,1.3985591174673713,0.6296361420294261,0.020964967213114756,0.10740312005789476
UGC05302,11.0,field,0.6161011346161304,0.0,0.1,60.0,-10.598119,,,,,,,0.179557,0.21195877644175465
UGC05414,11.0,field,0.5910788605602075,0.7781512503836436,0.1,60.0,-11.214075,,,0.17162826335631165,-0.35481427017636924,2.172240154026417,0.2569705071520325,0.014470833333333334,0.14822852535386588
UGC05544,11.0,field,-0.559465579811111,0.0,0.1,60.0,-9.429979,,,,,,,0.082027,0.04060279583689806
UGC05716,11.0,field,0.8528346649262092,1.0791812460476249,0.085,54.0,-11.219008,,,0.5853233796868624,-0.050727222877237854,1.8286755621476176,-0.18477606875703745,0.13643466666666668,0.026032963478597942
UGC05721,11.0,field,1.0998772374132955,1.3617278360175928,0.2042,61.0,-10.889955,0.0034187458615315136,-0.08665012881671194,0.7971139130056659,0.06504039905553238,1.883098065460952,0.6068177778410144,0.07744669565217391,0.14443145491283807
UGC05750,0.0,field,1.3702772260483782,1.0413926851582251,0.0513,64.0,-11.806018,,,0.774436530663675,0.01467593185362348,3.0367331035711795,0.7277460320063698,0.16789081818181817,0.29206385281834457
UGC05764,12.0,field,0.38781856943338644,1.0,0.1761,60.0,-11.201817,,,0.8163789168869254,0.2529710553861957,1.4477376788254683,-0.36171625906482663,0.2684735,0.13977788478768047
UGC05829,11.0,field,1.0091552029461928,1.0413926851582251,0.1576,34.0,-11.693528,,,0.855379434250976,0.06432892564459536,3.526372405079564,1.5013423791685003,0.2104769090909091,0.29117278640582467
UGC05868,11.0,field,0.10717875361014179,0.0,0.1,60.0,-9.60373,,,,,,,0.117353,0.0052767958368980655
UGC05918,11.0,field,0.5117403543301383,0.9030899869919435,0.1,60.0,-11.396662,,,0.6449505871445543,0.0873303367341175,2.4523762152256725,0.291754194171745,0.050764625,0.14067233923329633
UGC05986,11.0,field,0.5365584425715301,0.0,0.1,60.0,-10.528916,,,,,,,0.224502,0.19210022355824535
UGC06077,11.0,field,0.476879430143983,0.0,0.1,60.0,-10.674848,,,,,,,0.464978,0.6105646809141507
UGC06105,11.0,field,0.4862645225699635,0.0,0.1,60.0,-10.349887,,,,,,,0.340319,0.37272077644175466
UGC06128,11.0,field,0.058118796726123335,0.0,0.1,60.0,-9.898625,,,,,,,0.19279,0.22519177644175464
UGC06157,11.0,field,0.42021476174694555,0.0,0.1,60.0,-10.859043,,,,,,,0.495043,0.6406296809141507
UGC06249,11.0,field,0.12767807746375212,0.0,0.1,60.0,-10.847584,,,,,,,0.382908,0.5284946809141506
UGC06399,13.2,dense,0.8948696567452525,0.9542425094393249,0.1,60.0,-10.995653,,,0.7828847178735993,0.19557906230137145,2.0586604015999104,0.3762338918399548,0.045074444444444445,0.17656268091415064
UGC06445,11.0,field,0.11055435930967379,0.0,0.1,60.0,-10.357547,,,,,,,0.343102,0.3755037764417547
UGC06446,13.2,dense,0.9183825074889244,1.2304489213782739,0.124,51.0,-10.949103,,,0.4462638071420728,-0.22027183412887574,1.8021640842241045,0.10829338626823914,0.064165,0.09289877727719176
UGC06463,11.0,field,0.12969762437643736,0.0,0.1,60.0,-10.152043,,,,,,,0.271434,0.3038357764417547
UGC06614,12.0656,field,1.8395078750273228,1.1139433523068367,0.0445,36.0,-10.759287,0.0010996451220239845,-0.04357089509592431,0.49034494289201647,-0.2943382289646662,1.8681187360431377,0.49049806096075255,0.03784661538461538,0.10796088546792443
UGC06616,11.0,field,-0.08051553538122319,0.0,0.1,60.0,-10.66561,,,,,,,0.461265,0.6068516809141506
UGC06641,11.0,field,0.48255145767355057,0.0,0.1,60.0,-10.644216,,,,,,,0.452701,0.5982876809141506
UGC06667,12.8,dense,0.7092699609758307,0.0,0.1,60.0,-11.237173,,,,,,,0.1995,0.05391331908584934
UGC06693,11.0,field,0.6580183644027953,0.0,0.1,60.0,-10.629936,,,,,,,0.447012,0.5925986809141507
UGC06786,13.2,dense,1.0600064221507972,1.6532125137753437,0.0708,64.0,-9.644588,0.07075467889439299,-0.0036174429728176305,0.826802442461895,0.26909313373107213,0.5086479025110147,-0.5088126592382229,0.35933265789473684,0.40587302987527246
UGC06787,13.2,dense,1.2966596189733515,1.8512583487190752,0.085,66.0,-9.417637,0.1052885404560691,0.03465683981204204,0.986349803916419,0.37474510741784917,0.9559847358247918,0.194957670036085,0.1401185,0.18595912059666075
UGC06818,13.2,dense,0.8438554226231612,0.9030899869919435,0.1,60.0,-11.367057,,,0.7609750903563404,0.1464810637001327,2.518444018929414,0.5478564262748287,0.13972974999999999,0.19589546423329632
UGC06903,11.0,field,0.7251119415841761,0.0,0.1,60.0,-11.293728,,,,,,,0.065029,0.21061568091415067
UGC06917,13.2,dense,1.0199466816788423,1.0413926851582251,0.0414,56.0,-10.797965,,,0.6095913075532008,0.02611671962522011,1.8890010388651504,0.1312911953382785,0.033049272727272726,0.1390365986893874
UGC06918,12.8,dense,-0.049512956631771236,0.0,0.1,60.0,-9.848104,,,,,,,0.178564,0.21096577644175468
UGC06923,13.2,dense,0.7126497016272114,0.7781512503836436,0.1,60.0,-10.761242,,,0.5301995035554585,0.037595746739592484,1.9608926427787292,0.4585703947830795,0.06018316666666667,0.16239836350208467
UGC06930,13.2,dense,1.2203696324513944,1.0,0.0414,32.0,-11.016127,,,0.6010323319369679,-0.08848396564357841,2.0787284198527525,0.2279122955537436,0.0694396,0.16095074473132054
UGC06983,13.2,dense,1.1953460583484197,1.2304489213782739,0.0414,49.0,-10.88443,,,0.4167204813535391,-0.2589443062419643,1.9879428367055187,0.1417699988058161,0.05173288235294118,0.15709980919743263
UGC07020,11.0,field,0.3589183239040648,0.0,0.1,60.0,-9.920429,,,,,,,0.199087,0.23148877644175464
UGC07025,11.0,field,0.19915212031901897,0.0,0.1,60.0,-9.688061,,,,,,,0.137002,0.014372204163101948
UGC07089,13.2,dense,0.9618954736678504,1.0791812460476249,0.0414,80.0,-11.407041,,,0.06996708065835111,-0.5350473772679539,2.4894438744085248,0.25560124053790645,0.023352499999999998,0.15490653646024777
UGC07125,11.0,field,1.0195316845312554,0.0,0.1,60.0,-11.210995,,,,,,,0.35741,0.5029966809141506
UGC07151,12.8,dense,0.5490032620257879,0.0,0.1,60.0,-10.74948,,,,,,,0.020258,0.16584468091415067
UGC07169,11.0,field,-0.08016125069044623,0.0,0.1,60.0,-9.920816,,,,,,,0.199199,0.23160077644175464
UGC07261,11.0,field,0.5550436367808025,0.8450980400142568,0.1,60.0,-10.619179,0.08717336505108902,-0.0013692036344410685,-0.011599918612989762,-0.47026556919907175,1.5448999122357419,0.03960085799739521,0.09083528571428572,0.061458562425061904
UGC07323,11.0,field,0.7511347001642552,1.0,0.1671,47.0,-10.980579,,,0.6848435037842139,0.05948550390808116,2.010886970345019,0.49456546125773326,0.0299711,0.15855158091415067
UGC07399,11.0,field,0.7079700538052682,1.0,0.1606,55.0,-10.678337,0.09615860007000013,0.008185346961867734,0.8342862743738586,0.2738492803826137,1.2389666647532203,-0.0756927225889521,0.2268596,0.12654688087480773
UGC07414,14.9,dense,-0.7735960225459902,0.0,0.1,60.0,-9.908876,,,,,,,0.303207,0.2708052235582453
UGC07416,11.0,field,0.6235238431541602,0.0,0.1,60.0,-10.681191,,,,,,,0.467532,0.6131186809141507
UGC07524,11.0,field,1.028977705208778,1.4913616938342726,0.0212,46.0,-11.305766,,,0.7717870319754458,0.029095022522976466,2.318883834939663,-0.15946888114638869,0.06437429032258064,0.16127646155656597
UGC07559,11.0,field,0.40312052117581787,0.8450980400142568,0.1,60.0,-11.566243,,,0.4994687134676214,-0.0486202308079518,3.301213915272936,0.98373569048873,0.1818314285714286,0.3318441761238705
UGC07577,11.0,field,0.22788670461367352,0.9542425094393249,0.1,60.0,-12.101108,,,0.08750550767498562,-0.5149299876466104,6.9322331037913205,4.05552910475769,0.504247375,0.6273109120336742
UGC07603,11.0,field,0.8371665005691451,1.0791812460476249,0.2542,78.0,-11.264325,,,0.716756067051232,0.051238719679632116,2.3811022443670353,1.0625269909205426,0.04201749999999999,0.16831153646024777
UGC07690,11.0,field,0.4665970284188689,0.8450980400142568,0.1,60.0,-10.550997,0.020525999813146553,-0.06939227483679733,0.5688955828091781,0.13478254861399463,1.7021484943504845,0.20533634243864762,0.044741428571428564,0.10713572039177886
UGC07866,11.0,field,0.3654879848908996,0.8450980400142568,0.1,60.0,-11.618957,,,0.5905991229380578,0.042850837847723366,3.0788817343391295,0.7015232257773407,0.1050587142857143,0.20082660469529912
UGC07917,11.0,field,0.8597161310684678,0.0,0.1,60.0,-10.458699,,,,,,,0.362439,0.3948407764417547
UGC08099,11.0,field,0.35565358192584423,0.0,0.1,60.0,-10.07897,,,,,,,0.247575,0.27997677644175467
UGC08286,11.0,field,0.5954962218255742,0.0,0.1,60.0,-10.988317,,,,,,,0.159387,0.013800319085849333
UGC08319,11.0,field,-0.9901413478312506,0.0,0.1,60.0,-8.598514,,,,,,,,
UGC08447,11.0,field,0.5227085119134722,0.0,0.1,60.0,-10.796736,,,,,,,0.514766,0.6603526809141507
UGC08490,11.0,field,1.0064660422492318,1.4771212547196624,0.0212,50.0,-10.936267,0.020114901132756942,-0.053518803438724234,0.5859797944418524,-0.09592615842475138,2.02883642087122,-0.15894551968230397,0.017490333333333333,0.11848945082789361
UGC08550,11.0,field,0.5976951859255123,0.0,0.1,60.0,-11.303767,,,,,,,0.005663,0.13992368091415067
UGC08611,12.25,field,0.3153514021372045,0.0,0.1,60.0,-10.537486,,,,,,,0.410731,0.4431327764417547
UGC08699,11.0,field,1.7061292432049526,1.6127838567197355,0.061,73.0,-10.308635,0.039261077790735815,-0.030905099713723294,0.6627758741919276,-0.06408878498749315,1.6075740638461986,0.39670957145565944,0.03143934210526316,0.10895266984751933
UGC08740,11.0,field,0.7175485173451467,0.0,0.1,60.0,-10.155608,,,,,,,0.232951,0.26535277644175465
UGC08768,11.0,field,0.2662716894648607,0.0,0.1,60.0,-10.973462,,,,,,,0.58935,0.7349366809141507
UGC08837,10.0,field,0.6232492903979004,0.9030899869919435,0.1,60.0,-11.868185,,,0.5883634998917348,-0.047890284330022626,3.466186507865397,0.9953223529804389,0.1508752857142857,0.2715299114174868
UGC08909,13.338,dense,-0.03635759123720313,0.0,0.1,60.0,-10.22636,,,,,,,0.290741,0.3231427764417547
UGC09037,11.9232,field,1.4008951037010278,1.3424226808222062,0.0454,65.0,-10.785424,0.11178685719607903,0.03835373099165067,0.6838968436875523,-0.006026852763228785,1.79208307243743,0.1159040585507276,0.04271022727272727,0.13580008658481024
UGC09133,12.4333,field,2.1972674849755953,1.8325089127062364,0.0518,53.0,-10.360378,0.019642870324286257,-0.02886289844640426,0.8587047035075823,-0.04226268936990174,1.6523075106811898,0.46085012282170057,0.06704533333333333,0.1448283969708553
UGC09177,11.0,field,0.6263103866738724,0.0,0.1,60.0,-10.284588,,,,,,,0.237515,0.26991677644175466
UGC09216,11.0,field,0.6493060346241025,0.0,0.1,60.0,-10.696126,,,,,,,0.216968,0.36255468091415066
UGC09318,11.0,field,0.17327865546457918,0.0,0.1,60.0,-9.6581,,,,,,,0.129839,0.0072092041631019455
UGC09505,11.0,field,-1.4988448473794327,0.0,0.1,60.0,-8.231396,,,,,,,,
UGC09564,11.0,field,0.08448655021731541,0.0,0.1,60.0,-10.055384,,,,,,,0.240071,0.27247277644175466
UGC09569,11.0,field,0.44720207897729136,0.0,0.1,60.0,-10.937923,,,,,,,0.232479,0.37806568091415066
UGC09774,11.0,field,0.1831542062827478,0.0,0.1,60.0,-9.846493,,,,,,,0.178119,0.21052077644175465
UGC09837,11.0,field,0.4818022416697427,0.0,0.1,60.0,-10.715424,,,,,,,0.305435,0.4510216809141507
UGC09896,11.0,field,0.5339364441976705,0.0,0.1,60.0,-10.221949,,,,,,,0.295085,0.32748677644175467
UGC09992,11.0,field,0.7993644005273183,0.6989700043360189,0.1,60.0,-11.466248,,,,,4.599880749617894,2.633760436227214,0.339821,0.48983374755244197
UGC10076,11.0,field,0.6764463113810723,0.0,0.1,60.0,-10.99495,,,,,,,0.598592,0.7441786809141506
UGC10104,11.0,field,0.6819814402272897,0.0,0.1,60.0,-10.479691,,,,,,,0.388559,0.42096077644175467
UGC10149,11.0,field,0.5698490323455607,0.0,0.1,60.0,-9.894949,,,,,,,0.191738,0.22413977644175465
UGC10269,11.0,field,-0.07297834187158148,0.0,0.1,60.0,-9.110233,,,,,,,0.035578,0.08705179583689807
UGC10310,11.0,field,0.707765053950496,0.8450980400142568,0.1,60.0,-10.842462,,,0.7062230730631205,0.19210954869261143,1.8631289592153597,0.26117203148050816,0.04148385714285714,0.14889310948557924
UGC10436,11.0,field,0.44617821324604046,0.0,0.1,60.0,-10.200714,,,,,,,0.287818,0.3202197764417547
UGC10443,11.0,field,-0.0670658026241795,0.0,0.1,60.0,-9.793858,,,,,,,0.163869,0.04123920416310192
UGC10897,11.0,field,0.19029022807212517,0.0,0.1,60.0,-10.560502,,,,,,,0.419672,0.45207377644175467
UGC11014,11.0,field,0.009445371469757562,0.0,0.1,60.0,-9.818927,,,,,,,0.170584,0.2029857764417547
UGC11455,11.0,field,1.0153597554092142,0.0,0.1,60.0,-9.773176,,,,,,,0.037821,0.16045079583689806
UGC11557,11.0,field,0.8003170958419996,1.0791812460476249,0.0788,30.0,-10.815642,,,0.9685445934271526,0.3445919538432759,1.9709883943971873,0.17363437466124432,0.20908975,0.319895264247484
UGC11820,11.0,field,1.8800476274764637,1.0,0.094,45.0,-11.645562,,,0.7668217040877642,-0.11749736418880607,5.509768342289897,3.7416381333194897,0.5018258,0.6513959408886129
UGC11914,11.0,field,0.7689882071229238,1.8129133566428555,0.0983,31.0,-8.878129,,,0.9251775999388465,0.4043328423682595,1.0745577116263203,0.47489866835804206,0.028154758620689654,0.15078455445758773
UGC12193,11.0,field,0.511001047976968,0.0,0.1,60.0,-10.154534,,,,,,,0.272263,0.30466477644175466
UGC12213,11.0,field,0.5829710214873854,0.0,0.1,60.0,-11.340818,,,,,,,0.431123,0.5767096809141506
UGC12270,11.0,field,0.302533306917751,0.0,0.1,60.0,-10.85933,,,,,,,0.540878,0.6864646809141506
UGC1230,11.0,field,1.5398285583778981,1.0413926851582251,0.1,60.0,-11.470152,,,0.7835184599740581,0.003893785072283329,2.1311758642412224,0.3601264915834066,0.22761527272727272,0.20928299522430144
UGC12303,11.0,field,0.17269923583980035,0.0,0.1,60.0,-9.738676,,,,,,,0.149554,0.026924204163101928
UGC12391,11.0,field,0.5411303658834336,0.0,0.1,60.0,-10.533705,,,,,,,0.409268,0.4416697764417547
UGC12418,11.0,field,0.2685468494497831,0.0,0.1,60.0,-9.789651,,,,,,,0.162755,0.040125204163101946
UGC12438,11.0,field,0.5317881778554239,0.0,0.1,60.0,-10.94333,,,,,,,0.57645,0.7220366809141507
UGC12506,11.0,field,1.2736955879300922,0.0,0.1,60.0,-10.505282,,,,,,,0.156987,0.12458522355824532
UGC12586,11.0,field,-0.12124503488178821,0.0,0.1,60.0,-9.542094,,,,,,,0.104016,0.018613795836898067
UGC12632,10.0,field,0.7829374144550588,1.1760912590556813,0.1439,46.0,-11.097391,,,0.8361548929978573,0.16650641678109646,1.8730482749535537,0.09548910105071706,0.0738646,0.07287039012559723
UGC12702,11.0,field,0.08426125552881444,0.0,0.1,60.0,-9.823828,,,,,,,0.171913,0.20431477644175466
UGC12732,11.0,field,0.9932892509581801,1.2041199826559248,0.116,39.0,-11.09611,,,0.5926147141475155,-0.12234430469940971,1.9092615571930793,0.09677242560549959,0.074968625,0.07061805591415067
UGC12808,11.0,field,-0.07793816507843813,0.0,0.1,60.0,-9.409801,,,,,,,0.078385,0.04424479583689807
UGC3371,11.0,field,1.011993114659257,1.255272505103306,0.1,60.0,-11.819043,,,0.5110014315988818,-0.2550343621592457,2.3607718002133002,-0.05567299148520011,0.20436583333333333,0.1309219829966875
UGC4173,11.0,field,1.0870712059065355,1.1139433523068367,0.1,60.0,-11.634362,,,0.02506825098721413,-0.7057291488876518,4.425633915523059,2.2623689228965205,0.3412708461538462,0.4909431270418042
UGC4325,11.0,field,0.658964842664435,1.2041199826559248,0.1,60.0,-11.149754,,,0.99172629099135,0.38224293002343823,1.1760481813170165,-0.8719422480111081,0.3535526875,0.2305648101441734
UGC5005,11.0,field,1.4424797690644486,1.0413926851582251,0.1,60.0,-11.60418,,,0.5283940100468153,-0.25006082818217645,2.8503240524933418,0.9261880563740454,0.06303818181818183,0.2042658384615329
UGC5750,11.0,field,0.756636108245848,0.6020599913279624,0.1,60.0,-11.637348,,,,,4.053438588911778,1.9822323167356686,0.38031975,0.5303324975524419
