# MAG_GAAP_u-r_min[m]    MAG_GAAP_u-r_min[n]    Radius[i](mps2/h70)    Radius[j](mps2/h70)    covariance(h70*M_sun/pc^2)^2    correlation    bias(1+K[m,i])(1+K[n,j])
2.500000000000000000e+00 0.000000000000000000e+00 2.219961790286235902e-12 2.290622373441387703e-13 5.064429108019996226e-03 5.991561703764596795e-04 9.708287439144076547e-01
2.500000000000000000e+00 0.000000000000000000e+00 2.219961790286235902e-12 4.041582967480835065e-13 7.189780403319316962e-04 6.451709964199427356e-05 9.708287439144076547e-01
2.500000000000000000e+00 0.000000000000000000e+00 2.219961790286235902e-12 7.130984605939525963e-13 5.420614810733068167e-03 3.682738752068915136e-04 9.708287439144076547e-01
2.500000000000000000e+00 0.000000000000000000e+00 2.219961790286235902e-12 1.258193679538452461e-12 1.678239002708028019e-02 8.638316466019842123e-04 9.708287439144076547e-01
2.500000000000000000e+00 0.000000000000000000e+00 2.219961790286235902e-12 2.219961790286235902e-12 6.798509861410935960e-03 2.649506566427160749e-04 9.708287439144076547e-01
2.500000000000000000e+00 0.000000000000000000e+00 2.219961790286235902e-12 3.916909161504292686e-12 1.617490303471931512e-02 4.765726482920288687e-04 9.708287439144076547e-01
2.500000000000000000e+00 0.000000000000000000e+00 3.916909161504292686e-12 1.382201932178117638e-15 1.786802935637418278e-05 1.806449263716513996e-05 9.708287439144076547e-01
2.500000000000000000e+00 0.000000000000000000e+00 3.916909161504292686e-12 2.438762430455725505e-15 -3.452298636107024388e-04 -2.698186782292649158e-04 9.708287439144076547e-01
2.500000000000000000e+00 0.000000000000000000e+00 3.916909161504292686e-12 4.302961856542886968e-15 8.352458899213184974e-05 5.007969166250199805e-05 9.708287439144076547e-01
2.500000000000000000e+00 0.000000000000000000e+00 3.916909161504292686e-12 7.592162527861749358e-15 1.125374691065351160e-03 5.174347907654640614e-04 9.708287439144076547e-01
2.500000000000000000e+00 0.000000000000000000e+00 3.916909161504292686e-12 1.339564090297987229e-14 5.453658957177484742e-04 1.915688306391572350e-04 9.708287439144076547e-01
2.500000000000000000e+00 0.000000000000000000e+00 3.916909161504292686e-12 2.363532057474613662e-14 2.362754906126713489e-03 6.329768038318184286e-04 9.708287439144076547e-01
2.500000000000000000e+00 0.000000000000000000e+00 3.916909161504292686e-12 4.170225095738051496e-14 9.618815954198124555e-04 1.958590941220892691e-04 9.708287439144076547e-01
2.500000000000000000e+00 0.000000000000000000e+00 3.916909161504292686e-12 7.357961274155570078e-14 -3.537601542651102032e-03 -5.481368514923573750e-04 9.708287439144076547e-01
2.500000000000000000e+00 0.000000000000000000e+00 3.916909161504292686e-12 1.298241530590361534e-13 2.225590564196434310e-03 2.615104260817164130e-04 9.708287439144076547e-01
2.500000000000000000e+00 0.000000000000000000e+00 3.916909161504292686e-12 2.290622373441387703e-13 -9.241368984371932296e-04 -8.231267062988671364e-05 9.708287439144076547e-01
2.500000000000000000e+00 0.000000000000000000e+00 3.916909161504292686e-12 4.041582967480835065e-13 3.017758689712560661e-03 2.038752752623081816e-04 9.708287439144076547e-01
2.500000000000000000e+00 0.000000000000000000e+00 3.916909161504292686e-12 7.130984605939525963e-13 8.002616639261543596e-03 4.093315489286738118e-04 9.708287439144076547e-01
2.500000000000000000e+00 0.000000000000000000e+00 3.916909161504292686e-12 1.258193679538452461e-12 1.574922915617463573e-02 6.103169679876632942e-04 9.708287439144076547e-01
2.500000000000000000e+00 0.000000000000000000e+00 3.916909161504292686e-12 2.219961790286235902e-12 1.985936217465887957e-02 5.826897870579353768e-04 9.708287439144076547e-01
2.500000000000000000e+00 0.000000000000000000e+00 3.916909161504292686e-12 3.916909161504292686e-12 1.064441864951878348e-02 2.361186092584608798e-04 9.708287439144076547e-01
2.500000000000000000e+00 2.500000000000000000e+00 1.382201932178117638e-15 1.382201932178117638e-15 2.025032765487855269e-02 1.000000000000000000e+00 9.708287439144076547e-01
2.500000000000000000e+00 2.500000000000000000e+00 1.382201932178117638e-15 2.438762430455725505e-15 1.278191268200560421e-03 4.881118163348098504e-02 9.708287439144076547e-01
2.500000000000000000e+00 2.500000000000000000e+00 1.382201932178117638e-15 4.302961856542886968e-15 8.228258309952576422e-04 2.418345001519573573e-02 9.708287439144076547e-01
2.500000000000000000e+00 2.500000000000000000e+00 1.382201932178117638e-15 7.592162527861749358e-15 4.143992902642924477e-04 9.363987784843494713e-03 9.708287439144076547e-01
2.500000000000000000e+00 2.500000000000000000e+00 1.382201932178117638e-15 1.339564090297987229e-14 1.226736869094424763e-04 2.128440595313012967e-03 9.708287439144076547e-01
2.500000000000000000e+00 2.500000000000000000e+00 1.382201932178117638e-15 2.363532057474613662e-14 8.318680478192720524e-06 1.103399129579206493e-04 9.708287439144076547e-01
2.500000000000000000e+00 2.500000000000000000e+00 1.382201932178117638e-15 4.170225095738051496e-14 6.524974127616101668e-05 6.602347181595651223e-04 9.708287439144076547e-01
2.500000000000000000e+00 2.500000000000000000e+00 1.382201932178117638e-15 7.357961274155570078e-14 -1.741368368996440487e-05 -1.340463214510825190e-04 9.708287439144076547e-01
2.500000000000000000e+00 2.500000000000000000e+00 1.382201932178117638e-15 1.298241530590361534e-13 7.968443851773567824e-06 4.667218725941583535e-05 9.708287439144076547e-01
2.500000000000000000e+00 2.500000000000000000e+00 1.382201932178117638e-15 2.290622373441387703e-13 -3.730746537692065495e-05 -1.660703250709921113e-04 9.708287439144076547e-01
2.500000000000000000e+00 2.500000000000000000e+00 1.382201932178117638e-15 4.041582967480835065e-13 -3.819709334109514133e-05 -1.293433230406638784e-04 9.708287439144076547e-01
2.500000000000000000e+00 2.500000000000000000e+00 1.382201932178117638e-15 7.130984605939525963e-13 -4.106387218624898077e-05 -1.054033751862297745e-04 9.708287439144076547e-01
2.500000000000000000e+00 2.500000000000000000e+00 1.382201932178117638e-15 1.258193679538452461e-12 8.382555172580087404e-05 1.631369568896392261e-04 9.708287439144076547e-01
2.500000000000000000e+00 2.500000000000000000e+00 1.382201932178117638e-15 2.219961790286235902e-12 1.354403863727317630e-05 2.001523061825467075e-05 9.708287439144076547e-01
2.500000000000000000e+00 2.500000000000000000e+00 1.382201932178117638e-15 3.916909161504292686e-12 6.835200561572813685e-05 7.604742592862071395e-05 9.708287439144076547e-01
2.500000000000000000e+00 2.500000000000000000e+00 2.438762430455725505e-15 1.382201932178117638e-15 1.278191268200560421e-03 4.881118163348098504e-02 9.708287439144076547e-01
2.500000000000000000e+00 2.500000000000000000e+00 2.438762430455725505e-15 2.438762430455725505e-15 3.386265419403054755e-02 1.000000000000000000e+00 9.708287439144076547e-01
2.500000000000000000e+00 2.500000000000000000e+00 2.438762430455725505e-15 4.302961856542886968e-15 1.914491518939643363e-03 4.351302905368916590e-02 9.708287439144076547e-01
2.500000000000000000e+00 2.500000000000000000e+00 2.438762430455725505e-15 7.592162527861749358e-15 1.240546266406311864e-03 2.167755671101195478e-02 9.708287439144076547e-01
2.500000000000000000e+00 2.500000000000000000e+00 2.438762430455725505e-15 1.339564090297987229e-14 8.272138187460140570e-04 1.109898912292112821e-02 9.708287439144076547e-01
2.500000000000000000e+00 2.500000000000000000e+00 2.438762430455725505e-15 2.363532057474613662e-14 5.327938625342477398e-04 5.465034860665633071e-03 9.708287439144076547e-01
2.500000000000000000e+00 2.500000000000000000e+00 2.438762430455725505e-15 4.170225095738051496e-14 3.316620242698078264e-04 2.595200046912916024e-03 9.708287439144076547e-01
2.500000000000000000e+00 2.500000000000000000e+00 2.438762430455725505e-15 7.357961274155570078e-14 1.537362719864207377e-04 9.151580914234979042e-04 9.708287439144076547e-01
2.500000000000000000e+00 2.500000000000000000e+00 2.438762430455725505e-15 1.298241530590361534e-13 1.539101113340898917e-04 6.971196415564665395e-04 9.708287439144076547e-01
2.500000000000000000e+00 2.500000000000000000e+00 2.438762430455725505e-15 2.290622373441387703e-13 5.324320936219840335e-06 1.832804094404152746e-05 9.708287439144076547e-01
2.500000000000000000e+00 2.500000000000000000e+00 2.438762430455725505e-15 4.041582967480835065e-13 -8.778434907478300728e-05 -2.298721306193749869e-04 9.708287439144076547e-01
2.500000000000000000e+00 2.500000000000000000e+00 2.438762430455725505e-15 7.130984605939525963e-13 1.150008064791833111e-04 2.282711537624033872e-04 9.708287439144076547e-01
2.500000000000000000e+00 2.500000000000000000e+00 2.438762430455725505e-15 1.258193679538452461e-12 8.961042271564718530e-05 1.348621229116285720e-04 9.708287439144076547e-01
2.500000000000000000e+00 2.500000000000000000e+00 2.438762430455725505e-15 2.219961790286235902e-12 -2.249973196786504953e-04 -2.571255824423926309e-04 9.708287439144076547e-01
2.500000000000000000e+00 2.500000000000000000e+00 2.438762430455725505e-15 3.916909161504292686e-12 -3.859744345800713525e-05 -3.320835211757315440e-05 9.708287439144076547e-01
2.500000000000000000e+00 2.500000000000000000e+00 4.302961856542886968e-15 1.382201932178117638e-15 8.228258309952576422e-04 2.418345001519573573e-02 9.708287439144076547e-01
2.500000000000000000e+00 2.500000000000000000e+00 4.302961856542886968e-15 2.438762430455725505e-15 1.914491518939643363e-03 4.351302905368916590e-02 9.708287439144076547e-01
2.500000000000000000e+00 2.500000000000000000e+00 4.302961856542886968e-15 4.302961856542886968e-15 5.716724517785969073e-02 1.000000000000000000e+00 9.708287439144076547e-01
2.500000000000000000e+00 2.500000000000000000e+00 4.302961856542886968e-15 7.592162527861749358e-15 2.672296626482384418e-03 3.593924041891391474e-02 9.708287439144076547e-01
2.500000000000000000e+00 2.500000000000000000e+00 4.302961856542886968e-15 1.339564090297987229e-14 1.776177578027133847e-03 1.834167077884101688e-02 9.708287439144076547e-01
2.500000000000000000e+00 2.500000000000000000e+00 4.302961856542886968e-15 2.363532057474613662e-14 1.034810595338291842e-03 8.169236244287303786e-03 9.708287439144076547e-01
2.500000000000000000e+00 2.500000000000000000e+00 4.302961856542886968e-15 4.170225095738051496e-14 5.453396194801175302e-04 3.284195559684063154e-03 9.708287439144076547e-01
2.500000000000000000e+00 2.500000000000000000e+00 4.302961856542886968e-15 7.357961274155570078e-14 3.113550484117743483e-04 1.426469715492834339e-03 9.708287439144076547e-01
2.500000000000000000e+00 2.500000000000000000e+00 4.302961856542886968e-15 1.298241530590361534e-13 2.602149609478172356e-04 9.071086221806615949e-04 9.708287439144076547e-01
2.500000000000000000e+00 2.500000000000000000e+00 4.302961856542886968e-15 2.290622373441387703e-13 1.523849215281211558e-04 4.037203879358957455e-04 9.708287439144076547e-01
2.500000000000000000e+00 2.500000000000000000e+00 4.302961856542886968e-15 4.041582967480835065e-13 2.064042298291832297e-04 4.159821416899164349e-04 9.708287439144076547e-01
2.500000000000000000e+00 2.500000000000000000e+00 4.302961856542886968e-15 7.130984605939525963e-13 3.201894218005827634e-04 4.891521799339960562e-04 9.708287439144076547e-01
2.500000000000000000e+00 2.500000000000000000e+00 4.302961856542886968e-15 1.258193679538452461e-12 1.570505579049156478e-04 1.819105197863710068e-04 9.708287439144076547e-01
2.500000000000000000e+00 2.500000000000000000e+00 4.302961856542886968e-15 2.219961790286235902e-12 2.121390225620217729e-04 1.865844183164880310e-04 9.708287439144076547e-01
2.500000000000000000e+00 2.500000000000000000e+00 4.302961856542886968e-15 3.916909161504292686e-12 -3.910375387798973278e-04 -2.589369939794551969e-04 9.708287439144076547e-01
2.500000000000000000e+00 2.500000000000000000e+00 7.592162527861749358e-15 1.382201932178117638e-15 4.143992902642924477e-04 9.363987784843494713e-03 9.708287439144076547e-01
2.500000000000000000e+00 2.500000000000000000e+00 7.592162527861749358e-15 2.438762430455725505e-15 1.240546266406311864e-03 2.167755671101195478e-02 9.708287439144076547e-01
2.500000000000000000e+00 2.500000000000000000e+00 7.592162527861749358e-15 4.302961856542886968e-15 2.672296626482384418e-03 3.593924041891391474e-02 9.708287439144076547e-01
2.500000000000000000e+00 2.500000000000000000e+00 7.592162527861749358e-15 7.592162527861749358e-15 9.671287064583357351e-02 1.000000000000000000e+00 9.708287439144076547e-01
2.500000000000000000e+00 2.500000000000000000e+00 7.592162527861749358e-15 1.339564090297987229e-14 3.101339022814776376e-03 2.462256255119377873e-02 9.708287439144076547e-01
2.500000000000000000e+00 2.500000000000000000e+00 7.592162527861749358e-15 2.363532057474613662e-14 1.763676348788186746e-03 1.070461309475775023e-02 9.708287439144076547e-01
2.500000000000000000e+00 2.500000000000000000e+00 7.592162527861749358e-15 4.170225095738051496e-14 9.201380250732834340e-04 4.260361313888414228e-03 9.708287439144076547e-01
2.500000000000000000e+00 2.500000000000000000e+00 7.592162527861749358e-15 7.357961274155570078e-14 2.218160675428286488e-04 7.813239567720836522e-04 9.708287439144076547e-01
2.500000000000000000e+00 2.500000000000000000e+00 7.592162527861749358e-15 1.298241530590361534e-13 3.295327602734053770e-04 8.831960616542467498e-04 9.708287439144076547e-01
2.500000000000000000e+00 2.500000000000000000e+00 7.592162527861749358e-15 2.290622373441387703e-13 -5.358742709525653425e-05 -1.091523491642095773e-04 9.708287439144076547e-01
2.500000000000000000e+00 2.500000000000000000e+00 7.592162527861749358e-15 4.041582967480835065e-13 -2.049679733993355798e-05 -3.175949555494303347e-05 9.708287439144076547e-01
2.500000000000000000e+00 2.500000000000000000e+00 7.592162527861749358e-15 7.130984605939525963e-13 -2.524646544572712478e-05 -2.965303111011556418e-05 9.708287439144076547e-01
2.500000000000000000e+00 2.500000000000000000e+00 7.592162527861749358e-15 1.258193679538452461e-12 -2.047702370805848523e-04 -1.823545733067577219e-04 9.708287439144076547e-01
2.500000000000000000e+00 2.500000000000000000e+00 7.592162527861749358e-15 2.219961790286235902e-12 4.509490436892479880e-04 3.049395639065790404e-04 9.708287439144076547e-01
2.500000000000000000e+00 2.500000000000000000e+00 7.592162527861749358e-15 3.916909161504292686e-12 2.409328161334896366e-04 1.226600403523927271e-04 9.708287439144076547e-01
2.500000000000000000e+00 2.500000000000000000e+00 1.339564090297987229e-14 1.382201932178117638e-15 1.226736869094424763e-04 2.128440595313012967e-03 9.708287439144076547e-01
2.500000000000000000e+00 2.500000000000000000e+00 1.339564090297987229e-14 2.438762430455725505e-15 8.272138187460140570e-04 1.109898912292112821e-02 9.708287439144076547e-01
2.500000000000000000e+00 2.500000000000000000e+00 1.339564090297987229e-14 4.302961856542886968e-15 1.776177578027133847e-03 1.834167077884101688e-02 9.708287439144076547e-01
2.500000000000000000e+00 2.500000000000000000e+00 1.339564090297987229e-14 7.592162527861749358e-15 3.101339022814776376e-03 2.462256255119377873e-02 9.708287439144076547e-01
2.500000000000000000e+00 2.500000000000000000e+00 1.339564090297987229e-14 1.339564090297987229e-14 1.640392271007021785e-01 1.000000000000000000e+00 9.708287439144076547e-01
2.500000000000000000e+00 2.500000000000000000e+00 1.339564090297987229e-14 2.363532057474613662e-14 3.672924111246629684e-03 1.711718399668496482e-02 9.708287439144076547e-01
2.500000000000000000e+00 2.500000000000000000e+00 1.339564090297987229e-14 4.170225095738051496e-14 2.531376557183987863e-03 8.999502205810815808e-03 9.708287439144076547e-01
2.500000000000000000e+00 2.500000000000000000e+00 1.339564090297987229e-14 7.357961274155570078e-14 1.425384601690294186e-03 3.855125155785134403e-03 9.708287439144076547e-01
2.500000000000000000e+00 2.500000000000000000e+00 1.339564090297987229e-14 1.298241530590361534e-13 7.726072454519164120e-04 1.589957750843805882e-03 9.708287439144076547e-01
2.500000000000000000e+00 2.500000000000000000e+00 1.339564090297987229e-14 2.290622373441387703e-13 4.855538627501543086e-04 7.594092358942501576e-04 9.708287439144076547e-01
2.500000000000000000e+00 2.500000000000000000e+00 1.339564090297987229e-14 4.041582967480835065e-13 4.053088307452718930e-04 4.822163536809301841e-04 9.708287439144076547e-01
2.500000000000000000e+00 2.500000000000000000e+00 1.339564090297987229e-14 7.130984605939525963e-13 7.476741888261301445e-05 6.742938159977488529e-05 9.708287439144076547e-01
2.500000000000000000e+00 2.500000000000000000e+00 1.339564090297987229e-14 1.258193679538452461e-12 6.517501194117575537e-06 4.456554539434937205e-06 9.708287439144076547e-01
2.500000000000000000e+00 2.500000000000000000e+00 1.339564090297987229e-14 2.219961790286235902e-12 6.473936860623648098e-04 3.361422045676123018e-04 9.708287439144076547e-01
2.500000000000000000e+00 2.500000000000000000e+00 1.339564090297987229e-14 3.916909161504292686e-12 8.405930895996797199e-04 3.285952201030055853e-04 9.708287439144076547e-01
2.500000000000000000e+00 2.500000000000000000e+00 2.363532057474613662e-14 1.382201932178117638e-15 8.318680478192720524e-06 1.103399129579206493e-04 9.708287439144076547e-01
2.500000000000000000e+00 2.500000000000000000e+00 2.363532057474613662e-14 2.438762430455725505e-15 5.327938625342477398e-04 5.465034860665633071e-03 9.708287439144076547e-01
2.500000000000000000e+00 2.500000000000000000e+00 2.363532057474613662e-14 4.302961856542886968e-15 1.034810595338291842e-03 8.169236244287303786e-03 9.708287439144076547e-01
2.500000000000000000e+00 2.500000000000000000e+00 2.363532057474613662e-14 7.592162527861749358e-15 1.763676348788186746e-03 1.070461309475775023e-02 9.708287439144076547e-01
2.500000000000000000e+00 2.500000000000000000e+00 2.363532057474613662e-14 1.339564090297987229e-14 3.672924111246629684e-03 1.711718399668496482e-02 9.708287439144076547e-01
2.500000000000000000e+00 2.500000000000000000e+00 2.363532057474613662e-14 2.363532057474613662e-14 2.806800582293477730e-01 1.000000000000000000e+00 9.708287439144076547e-01
2.500000000000000000e+00 2.500000000000000000e+00 2.363532057474613662e-14 4.170225095738051496e-14 4.851969529231348228e-03 1.318705680340786189e-02 9.708287439144076547e-01
2.500000000000000000e+00 2.500000000000000000e+00 2.363532057474613662e-14 7.357961274155570078e-14 3.099277050589371342e-03 6.408182884638798094e-03 9.708287439144076547e-01
2.500000000000000000e+00 2.500000000000000000e+00 2.363532057474613662e-14 1.298241530590361534e-13 2.022117527547930612e-03 3.181275489461782638e-03 9.708287439144076547e-01
2.500000000000000000e+00 2.500000000000000000e+00 2.363532057474613662e-14 2.290622373441387703e-13 1.333126252726520066e-03 1.593961474240671548e-03 9.708287439144076547e-01
2.500000000000000000e+00 2.500000000000000000e+00 2.363532057474613662e-14 4.041582967480835065e-13 9.694879091477768066e-04 8.817923850702939596e-04 9.708287439144076547e-01
2.500000000000000000e+00 2.500000000000000000e+00 2.363532057474613662e-14 7.130984605939525963e-13 3.856426549548336996e-04 2.658826084833002586e-04 9.708287439144076547e-01
2.500000000000000000e+00 2.500000000000000000e+00 2.363532057474613662e-14 1.258193679538452461e-12 8.306541190362731406e-04 4.342165851694863984e-04 9.708287439144076547e-01
2.500000000000000000e+00 2.500000000000000000e+00 2.363532057474613662e-14 2.219961790286235902e-12 -1.057633171758128190e-05 -4.198147820393096895e-06 9.708287439144076547e-01
2.500000000000000000e+00 2.500000000000000000e+00 2.363532057474613662e-14 3.916909161504292686e-12 -3.999400897504289815e-04 -1.195194109948352162e-04 9.708287439144076547e-01
2.500000000000000000e+00 2.500000000000000000e+00 4.170225095738051496e-14 1.382201932178117638e-15 6.524974127616101668e-05 6.602347181595651223e-04 9.708287439144076547e-01
2.500000000000000000e+00 2.500000000000000000e+00 4.170225095738051496e-14 2.438762430455725505e-15 3.316620242698078264e-04 2.595200046912916024e-03 9.708287439144076547e-01
2.500000000000000000e+00 2.500000000000000000e+00 4.170225095738051496e-14 4.302961856542886968e-15 5.453396194801175302e-04 3.284195559684063154e-03 9.708287439144076547e-01
2.500000000000000000e+00 2.500000000000000000e+00 4.170225095738051496e-14 7.592162527861749358e-15 9.201380250732834340e-04 4.260361313888414228e-03 9.708287439144076547e-01
2.500000000000000000e+00 2.500000000000000000e+00 4.170225095738051496e-14 1.339564090297987229e-14 2.531376557183987863e-03 8.999502205810815808e-03 9.708287439144076547e-01
2.500000000000000000e+00 2.500000000000000000e+00 4.170225095738051496e-14 2.363532057474613662e-14 4.851969529231348228e-03 1.318705680340786189e-02 9.708287439144076547e-01
2.500000000000000000e+00 2.500000000000000000e+00 4.170225095738051496e-14 4.170225095738051496e-14 4.823128333978446425e-01 1.000000000000000000e+00 9.708287439144076547e-01
2.500000000000000000e+00 2.500000000000000000e+00 4.170225095738051496e-14 7.357961274155570078e-14 6.319439273153639076e-03 9.967687461904328403e-03 9.708287439144076547e-01
2.500000000000000000e+00 2.500000000000000000e+00 4.170225095738051496e-14 1.298241530590361534e-13 3.694965121811985987e-03 4.434519808027172563e-03 9.708287439144076547e-01
2.500000000000000000e+00 2.500000000000000000e+00 4.170225095738051496e-14 2.290622373441387703e-13 2.228590172807382030e-03 2.032722623166482653e-03 9.708287439144076547e-01
2.500000000000000000e+00 2.500000000000000000e+00 4.170225095738051496e-14 4.041582967480835065e-13 1.131602140528823602e-03 7.851616467804033639e-04 9.708287439144076547e-01
2.500000000000000000e+00 2.500000000000000000e+00 4.170225095738051496e-14 7.130984605939525963e-13 4.796185024917946351e-05 2.522563837552052580e-05 9.708287439144076547e-01
2.500000000000000000e+00 2.500000000000000000e+00 4.170225095738051496e-14 1.258193679538452461e-12 -1.146084554328261475e-04 -4.570294798000322967e-05 9.708287439144076547e-01
2.500000000000000000e+00 2.500000000000000000e+00 4.170225095738051496e-14 2.219961790286235902e-12 -1.310411733337733028e-03 -3.968001301432399304e-04 9.708287439144076547e-01
2.500000000000000000e+00 2.500000000000000000e+00 4.170225095738051496e-14 3.916909161504292686e-12 -1.511603596696758445e-03 -3.446059654156563784e-04 9.708287439144076547e-01
2.500000000000000000e+00 2.500000000000000000e+00 7.357961274155570078e-14 1.382201932178117638e-15 -1.741368368996440487e-05 -1.340463214510825190e-04 9.708287439144076547e-01
2.500000000000000000e+00 2.500000000000000000e+00 7.357961274155570078e-14 2.438762430455725505e-15 1.537362719864207377e-04 9.151580914234979042e-04 9.708287439144076547e-01
2.500000000000000000e+00 2.500000000000000000e+00 7.357961274155570078e-14 4.302961856542886968e-15 3.113550484117743483e-04 1.426469715492834339e-03 9.708287439144076547e-01
2.500000000000000000e+00 2.500000000000000000e+00 7.357961274155570078e-14 7.592162527861749358e-15 2.218160675428286488e-04 7.813239567720836522e-04 9.708287439144076547e-01
2.500000000000000000e+00 2.500000000000000000e+00 7.357961274155570078e-14 1.339564090297987229e-14 1.425384601690294186e-03 3.855125155785134403e-03 9.708287439144076547e-01
2.500000000000000000e+00 2.500000000000000000e+00 7.357961274155570078e-14 2.363532057474613662e-14 3.099277050589371342e-03 6.408182884638798094e-03 9.708287439144076547e-01
2.500000000000000000e+00 2.500000000000000000e+00 7.357961274155570078e-14 4.170225095738051496e-14 6.319439273153639076e-03 9.967687461904328403e-03 9.708287439144076547e-01
2.500000000000000000e+00 2.500000000000000000e+00 7.357961274155570078e-14 7.357961274155570078e-14 8.333730415537475844e-01 1.000000000000000000e+00 9.708287439144076547e-01
2.500000000000000000e+00 2.500000000000000000e+00 7.357961274155570078e-14 1.298241530590361534e-13 7.722754950229449022e-03 7.051040277652682702e-03 9.708287439144076547e-01
2.500000000000000000e+00 2.500000000000000000e+00 7.357961274155570078e-14 2.290622373441387703e-13 4.697917627075652060e-03 3.259852819077263195e-03 9.708287439144076547e-01
2.500000000000000000e+00 2.500000000000000000e+00 7.357961274155570078e-14 4.041582967480835065e-13 2.293178399228940588e-03 1.210452758044076611e-03 9.708287439144076547e-01
2.500000000000000000e+00 2.500000000000000000e+00 7.357961274155570078e-14 7.130984605939525963e-13 1.174957193763962902e-03 4.701245887875095657e-04 9.708287439144076547e-01
2.500000000000000000e+00 2.500000000000000000e+00 7.357961274155570078e-14 1.258193679538452461e-12 1.106639777395144542e-03 3.357210064289592325e-04 9.708287439144076547e-01
2.500000000000000000e+00 2.500000000000000000e+00 7.357961274155570078e-14 2.219961790286235902e-12 2.846047609351346711e-03 6.556180153162376005e-04 9.708287439144076547e-01
2.500000000000000000e+00 2.500000000000000000e+00 7.357961274155570078e-14 3.916909161504292686e-12 1.315428591141360034e-03 2.281375833741270830e-04 9.708287439144076547e-01
2.500000000000000000e+00 2.500000000000000000e+00 1.298241530590361534e-13 1.382201932178117638e-15 7.968443851773567824e-06 4.667218725941583535e-05 9.708287439144076547e-01
2.500000000000000000e+00 2.500000000000000000e+00 1.298241530590361534e-13 2.438762430455725505e-15 1.539101113340898917e-04 6.971196415564665395e-04 9.708287439144076547e-01
2.500000000000000000e+00 2.500000000000000000e+00 1.298241530590361534e-13 4.302961856542886968e-15 2.602149609478172356e-04 9.071086221806615949e-04 9.708287439144076547e-01
2.500000000000000000e+00 2.500000000000000000e+00 1.298241530590361534e-13 7.592162527861749358e-15 3.295327602734053770e-04 8.831960616542467498e-04 9.708287439144076547e-01
2.500000000000000000e+00 2.500000000000000000e+00 1.298241530590361534e-13 1.339564090297987229e-14 7.726072454519164120e-04 1.589957750843805882e-03 9.708287439144076547e-01
2.500000000000000000e+00 2.500000000000000000e+00 1.298241530590361534e-13 2.363532057474613662e-14 2.022117527547930612e-03 3.181275489461782638e-03 9.708287439144076547e-01
2.500000000000000000e+00 2.500000000000000000e+00 1.298241530590361534e-13 4.170225095738051496e-14 3.694965121811985987e-03 4.434519808027172563e-03 9.708287439144076547e-01
2.500000000000000000e+00 2.500000000000000000e+00 1.298241530590361534e-13 7.357961274155570078e-14 7.722754950229449022e-03 7.051040277652682702e-03 9.708287439144076547e-01
2.500000000000000000e+00 2.500000000000000000e+00 1.298241530590361534e-13 1.298241530590361534e-13 1.439456915432254513e+00 1.000000000000000000e+00 9.708287439144076547e-01
2.500000000000000000e+00 2.500000000000000000e+00 1.298241530590361534e-13 2.290622373441387703e-13 1.080063469662463811e-02 5.702460171452499241e-03 9.708287439144076547e-01
2.500000000000000000e+00 2.500000000000000000e+00 1.298241530590361534e-13 4.041582967480835065e-13 6.136964257496645495e-03 2.464813048845359341e-03 9.708287439144076547e-01
2.500000000000000000e+00 2.500000000000000000e+00 1.298241530590361534e-13 7.130984605939525963e-13 3.654420831100621721e-03 1.112576463688531468e-03 9.708287439144076547e-01
2.500000000000000000e+00 2.500000000000000000e+00 1.298241530590361534e-13 1.258193679538452461e-12 1.683254193758749410e-03 3.885459026158499698e-04 9.708287439144076547e-01
2.500000000000000000e+00 2.500000000000000000e+00 1.298241530590361534e-13 2.219961790286235902e-12 9.363097316765447336e-04 1.641151385822215141e-04 9.708287439144076547e-01
2.500000000000000000e+00 2.500000000000000000e+00 1.298241530590361534e-13 3.916909161504292686e-12 1.038521943270036231e-03 1.370457669156122061e-04 9.708287439144076547e-01
2.500000000000000000e+00 2.500000000000000000e+00 2.290622373441387703e-13 1.382201932178117638e-15 -3.730746537692065495e-05 -1.660703250709921113e-04 9.708287439144076547e-01
2.500000000000000000e+00 2.500000000000000000e+00 2.290622373441387703e-13 2.438762430455725505e-15 5.324320936219840335e-06 1.832804094404152746e-05 9.708287439144076547e-01
2.500000000000000000e+00 2.500000000000000000e+00 2.290622373441387703e-13 4.302961856542886968e-15 1.523849215281211558e-04 4.037203879358957455e-04 9.708287439144076547e-01
2.500000000000000000e+00 2.500000000000000000e+00 2.290622373441387703e-13 7.592162527861749358e-15 -5.358742709525653425e-05 -1.091523491642095773e-04 9.708287439144076547e-01
2.500000000000000000e+00 2.500000000000000000e+00 2.290622373441387703e-13 1.339564090297987229e-14 4.855538627501543086e-04 7.594092358942501576e-04 9.708287439144076547e-01
2.500000000000000000e+00 2.500000000000000000e+00 2.290622373441387703e-13 2.363532057474613662e-14 1.333126252726520066e-03 1.593961474240671548e-03 9.708287439144076547e-01
2.500000000000000000e+00 2.500000000000000000e+00 2.290622373441387703e-13 4.170225095738051496e-14 2.228590172807382030e-03 2.032722623166482653e-03 9.708287439144076547e-01
2.500000000000000000e+00 2.500000000000000000e+00 2.290622373441387703e-13 7.357961274155570078e-14 4.697917627075652060e-03 3.259852819077263195e-03 9.708287439144076547e-01
