# str, deg J2000, deg J2000, str, km s^-1, km s^-1, km s^-1, km s^-1, Mpc, Mpc, str, str, mag, mag, mag, mag, mag, bool, bool, bool, bool, bool, bool, bool, str
name,RA,DEC,morphology,redshift_helio,redshift_helio_e,redshift_cmb,redshift_cmb_e,distance,distance_e,distance_method,RC_survey,ext_f,ext_n,ext_g,ext_r,ext_z,has_f-band,has_n-band,has_g-band,has_r-band,has_z-band,has_w1-band,has_w2-band,AutoProf_flags
ESO195-G029,16.1240,-51.4605,SAB(rs)c,7400,10,7357.9261,10,91.6206,0.3563,CosmicFlows-3,Mathewson96,0.1690,0.1370,0.0570,0.0380,0.0220,True,True,True,True,True,True,True,-
ESO195-G032,17.3832,-47.7919,SAB(rs)dm,7625,10,7822.1739,10,94.6690,0.2974,CosmicFlows-3,Mathewson96,0.1270,0.1020,0.0450,0.0300,0.0170,True,True,True,True,True,True,True,-
ESO196-G001,19.3149,-50.9313,S...,4906,10,4636.8931,10,64.8795,0.2670,CosmicFlows-3,Mathewson96,0.1050,0.0850,0.0350,0.0240,0.0130,True,True,True,True,True,True,True,-
ESO196-G011,22.6826,-51.1419,SAB(s)d,3634,9,3325.4248,9,50.2550,0.2272,CosmicFlows-3,Mathewson96,0.2120,0.1720,0.0750,0.0500,0.0280,True,True,True,True,True,True,True,-
ESO197-G002,27.1560,-48.8211,SB(s)cd? sp LINER,6303,10,6165.8722,10,81.4198,0.4083,CosmicFlows-3,Mathewson96,0.1800,0.1460,0.0630,0.0420,0.0240,True,True,True,True,True,True,True,-
ESO197-G009,28.1935,-48.8912,SA(s)bc,6194,10,6161.4102,10,75.9758,0.3849,CosmicFlows-3,Mathewson96,0.1690,0.1370,0.0600,0.0400,0.0230,True,True,True,True,True,True,True,-
ESO197-G011,28.5922,-49.2606,Scd,5933,10,5751.3675,10,73.6732,0.3988,CosmicFlows-3,Mathewson96,0.2120,0.1720,0.0710,0.0480,0.0270,True,True,True,True,True,True,True,-
ESO197-G024,31.5866,-52.0281,Scd,5882,10,6126.3344,10,75.1828,0.3343,CosmicFlows-3,Mathewson96,0.1800,0.1460,0.0620,0.0420,0.0230,False,True,True,True,True,True,True,-
ESO198-G012,37.0219,-47.8562,Sb-c,5503,10,5739.4660,10,69.7861,0.3637,CosmicFlows-3,Mathewson96,0.1800,0.1460,0.0610,0.0410,0.0230,False,False,True,True,True,True,True,-
ESO201-G011,58.9126,-51.5077,S?,5851,10,5962.5891,10,79.5558,0.3014,CosmicFlows-3,Mathewson96,0.1050,0.0850,0.0390,0.0260,0.0150,True,True,True,True,True,True,True,-
ESO201-G021,62.1678,-49.5831,(R)SAB:(r)ab:,5421,88,5229.0298,88,73.8761,1.2215,CosmicFlows-3,ShellFlow,0.1910,0.1550,0.0640,0.0430,0.0240,True,True,True,True,True,True,True,-
ESO202-G017,66.4515,-51.6406,SAB:(s)cd,11114,10,11137.1067,10,144.5302,0.3432,CosmicFlows-3,Mathewson96,0.1370,0.1110,0.0490,0.0330,0.0180,True,True,True,True,True,True,True,-
ESO202-G035,68.0685,-49.6758,Sb: sp,1883,6,2180.5204,6,32.7617,0.2673,CosmicFlows-3,Mathewson96,0.1160,0.0940,0.0400,0.0270,0.0150,True,True,True,True,True,True,True,-
ESO204-G001,79.9727,-49.7512,S....,10396,10,10272.0714,10,135.2669,1.1571,CosmicFlows-3,Mathewson96,0.2870,0.2350,0.0980,0.0660,0.0370,True,True,True,True,True,True,True,-
ESO204-G027,84.7406,-47.9814,SB(rs)bc,10191,10,10196.7542,10,125.3430,0.2909,CosmicFlows-3,Mathewson96,1.7820,1.5880,0.2240,0.1500,0.0840,True,True,True,True,True,True,True,-
ESO205-G018,91.2947,-49.2998,Sb-c,8647,10,8346.8022,10,108.5530,0.2251,CosmicFlows-3,Mathewson96,1.2100,1.0410,0.1260,0.0850,0.0470,True,True,True,True,True,True,True,-
ESO206-G017,99.5815,-51.9528,Sd,1038,9,1224.3333,9,17.0541,0.6025,CosmicFlows-3,Mathewson96,1.2460,1.0740,0.2000,0.1340,0.0750,False,False,False,False,False,False,False,-
ESO207-G021,106.7695,-49.1768,Sbc,12969,9,13115.0257,9,172.9265,0.3032,CosmicFlows-3,SCII,1.7630,1.5690,0.2860,0.1920,0.1070,False,False,False,False,False,False,False,-
ESO208-G017,112.2466,-51.4480,S...,8021,10,7833.4650,10,102.9208,0.2571,CosmicFlows-3,Mathewson96,-2.8390,-2.4780,0.5130,0.3450,0.1930,False,False,False,False,False,False,False,-
ESO208-G031,114.4040,-52.3053,Scd,3068,7,2903.3394,7,46.9791,0.2666,CosmicFlows-3,Mathewson96,-34.9770,-32.6830,0.7300,0.4910,0.2750,False,False,False,False,False,False,False,-
ESO215-G039,169.2676,-49.2015,SA(s)c,4350,10,4034.7587,10,63.0662,0.2802,CosmicFlows-3,Mathewson96,-5.1460,-4.6000,0.5220,0.3510,0.1960,False,False,False,False,False,False,False,-
ESO216-G008,171.4408,-48.1418,SAB(r)b:,5570,6,5601.4009,6,76.6073,0.3260,CosmicFlows-3,Mathewson96,-1.8880,-1.6090,0.4040,0.2720,0.1520,False,False,False,False,False,False,False,-
ESO216-G021,173.9498,-49.0290,SA(s)c,5084,10,4727.4141,10,75.8982,0.3051,CosmicFlows-3,Mathewson96,-6.7580,-6.0920,0.5530,0.3720,0.2080,False,False,False,False,False,False,False,-
ESO216-G022,173.9848,-48.4862,S...,6377,10,6124.3056,10,93.6575,0.2187,CosmicFlows-3,Mathewson96,-7.5120,-6.7920,0.5260,0.3540,0.1980,False,False,False,False,False,False,False,-
ESO219-G014,194.4005,-49.7512,SAB(r)a,4412,10,4422.0630,10,64.9658,0.2999,CosmicFlows-3,Mathewson96,-76.1260,-72.0160,0.6670,0.4480,0.2510,False,False,False,False,False,False,False,-
ESO219-G022,195.5975,-49.4729,SAB(s)dm:,1888,10,2107.4586,10,23.5068,0.2001,CosmicFlows-3,Mathewson96,-27.5860,-25.6680,0.6890,0.4630,0.2590,False,False,False,False,False,False,False,-
ESO220-G008,201.5235,-48.2359,SA(s)b: sp,3024,10,3321.1223,10,37.1296,0.3484,CosmicFlows-3,Mathewson96,-5.8120,-5.2150,0.3620,0.2430,0.1360,False,False,False,False,False,False,False,-
ESO221-G002,207.2873,-48.6300,SB(s)dm,2956,6,3311.0468,6,32.1122,0.2843,CosmicFlows-3,Mathewson96,-8.5790,-7.7850,0.4110,0.2760,0.1540,False,False,False,False,False,False,False,-
ESO221-G021,209.6418,-48.5250,S.../Irr,2616,10,2654.0454,10,31.0909,0.2932,CosmicFlows-3,Mathewson96,-20.7640,-19.2170,0.4720,0.3170,0.1770,False,False,False,False,False,False,False,-
ESO221-G022,210.0487,-48.2699,SBd? sp,2912,5,2928.4427,5,36.3670,0.2708,CosmicFlows-3,Mathewson96,-22.5980,-20.9490,0.4480,0.3010,0.1690,False,False,False,False,False,False,False,-
ESO230-G002,275.0017,-51.5393,Sc,5329,10,5389.4339,10,71.6606,0.4853,CosmicFlows-3,Mathewson96,0.0540,0.1460,0.3560,0.2390,0.1340,False,False,False,False,False,False,False,-
ESO230-G010,281.5109,-50.7744,S HII,5214,10,5015.0046,10,62.7928,1.1983,CosmicFlows-3,Mathewson96,1.7820,1.5880,0.2200,0.1480,0.0830,False,False,False,False,False,False,False,-
ESO230-G011,281.5960,-52.1564,Sb-c,5258,10,4994.4474,10,66.0106,0.3257,CosmicFlows-3,Mathewson96,1.7820,1.5880,0.1890,0.1270,0.0710,False,False,False,False,False,False,False,-
ESO230-G012,281.8053,-48.3574,S...,5385,10,5089.7039,10,76.1715,0.4495,CosmicFlows-3,Mathewson96,1.7820,1.5880,0.2680,0.1800,0.1010,False,False,False,False,False,False,False,-
ESO231-G004,282.5188,-50.7665,Sb-c,9239,10,8961.5434,10,117.2380,0.2261,CosmicFlows-3,Mathewson96,1.7820,1.5880,0.2100,0.1410,0.0790,False,False,False,False,False,False,False,-
ESO231-G005,283.0990,-48.3554,Sc,10615,10,10303.6578,10,134.1910,0.2899,CosmicFlows-3,Mathewson96,1.7820,1.5880,0.1720,0.1160,0.0650,False,False,False,False,False,False,False,-
ESO231-G006,283.1549,-51.4678,Scd,4737,10,4425.1517,10,57.8948,0.3123,CosmicFlows-3,Mathewson96,1.7820,1.5880,0.2200,0.1480,0.0830,False,False,False,False,False,False,False,-
ESO231-G011,284.4173,-47.5507,SAB:(r:)c,5057,4,4762.2082,4,59.8574,0.2993,CosmicFlows-3,ShellFlow/Mathewson96,1.7820,1.5880,0.1510,0.1010,0.0570,False,False,False,False,False,False,False,-
ESO231-G029,288.9061,-47.8864,Scd,4935,10,5229.1813,10,56.6456,0.2993,CosmicFlows-3,Mathewson96,1.7820,1.5880,0.2340,0.1570,0.0880,False,False,False,False,False,False,False,-
ESO232-G006,291.1182,-51.9614,(R')SB(r)b,6573,45,6339.4051,45,92.7502,0.5366,CosmicFlows-3,ShellFlow,1.7820,1.5880,0.1980,0.1330,0.0740,False,False,False,False,False,False,False,-
ESO232-G011,294.0694,-48.5276,SB?...,5173,10,4824.1294,10,64.2068,0.3865,CosmicFlows-3,Mathewson96,1.7820,1.5880,0.1900,0.1280,0.0710,False,False,False,False,False,False,False,-
ESO232-G024,296.6343,-52.0994,Sbc,9103,10,9417.4483,10,114.0790,0.2147,CosmicFlows-3,Mathewson96,1.3830,1.2010,0.1720,0.1150,0.0650,False,False,False,False,False,False,False,-
ESO233-G003,297.7063,-47.3744,SA(s)d:,5777,10,6000.1467,10,79.0920,0.7599,CosmicFlows-3,Mathewson96,1.6400,1.4460,0.1940,0.1310,0.0730,False,False,False,False,False,False,False,-
ESO233-G020,300.8961,-50.0867,SAB(rs)a,11477,10,11421.1206,10,142.3892,0.2688,CosmicFlows-3,Mathewson96,1.6860,1.4910,0.1670,0.1120,0.0630,False,False,True,True,True,True,True,-
ESO233-G036,302.3932,-49.2215,Sab? sp,3291,10,3105.2999,10,40.1881,0.3422,CosmicFlows-3,Mathewson96,1.5350,1.3450,0.1610,0.1080,0.0610,False,False,False,False,False,False,False,-
ESO233-G047,303.5706,-48.8267,(R')SB(rs)bc,5182,10,4833.2454,10,65.4452,3.1786,CosmicFlows-3,Mathewson96,1.3500,1.1700,0.1670,0.1130,0.0630,False,False,False,False,False,False,False,-
ESO233-G050,304.2618,-47.7711,SA(s)b,5283,10,5089.0436,10,64.4295,1.0841,CosmicFlows-3,Mathewson96,1.2100,1.0410,0.1540,0.1040,0.0580,False,False,False,False,False,False,False,-
ESO234-G013,305.6352,-50.7529,SAB(r)b,4786,9,4951.7785,9,55.8159,0.2476,CosmicFlows-3,Mathewson96,1.1730,1.0080,0.1410,0.0950,0.0530,True,True,True,True,True,True,True,-
ESO234-G019,305.9625,-48.3588,Scd,5608,10,5581.6421,10,79.9006,0.2938,CosmicFlows-3,Mathewson96,0.9810,0.8350,0.1160,0.0780,0.0440,True,True,True,True,True,True,True,Light_symmetry
ESO234-G028,306.8840,-51.6555,SAB(s)bc pec,5881,9,6242.5966,9,77.9848,0.3001,CosmicFlows-3,Mathewson96,0.6090,0.5080,0.1370,0.0920,0.0510,True,True,True,True,True,True,True,-
ESO234-G032,307.0269,-51.6916,(R')SB(s)bc,5918,10,6271.3186,10,78.8795,0.3322,CosmicFlows-3,Mathewson96,0.6090,0.5080,0.1240,0.0830,0.0470,True,True,True,True,True,True,True,FFT_coefficients;isophote_variability
ESO234-G044,308.3752,-49.5760,SB(s)bc,6177,10,6520.1423,10,82.9861,0.2929,CosmicFlows-3,Mathewson96,0.3520,0.2880,0.1230,0.0830,0.0460,True,True,True,True,True,True,True,-
ESO234-G061,310.0558,-50.7961,Sc,6381,10,6292.1676,10,89.2779,0.1600,CosmicFlows-3,Mathewson96,0.0950,0.0760,0.0970,0.0650,0.0360,True,True,True,True,True,True,True,-
ESO235-G009,313.1897,-52.1644,SB(r)0/a,14592,9,14356.9524,9,180.2850,0.2134,CosmicFlows-3,SCII/Mathewson96,0.3950,0.3250,0.1240,0.0830,0.0470,False,False,True,True,True,True,True,-
ESO235-G010,313.2478,-51.8655,SAB(rs)bc Sy2,15727,9,15521.4490,9,212.6226,0.1233,Hubble Flow (H0=73),SCII,0.3520,0.2880,0.1200,0.0810,0.0450,False,False,True,True,True,True,True,-
ESO235-G014,313.6780,-48.0377,S...,5415,10,5191.9503,10,71.6968,1.5393,CosmicFlows-3,Mathewson96,0.8190,0.6910,0.1040,0.0700,0.0390,True,True,True,True,True,True,True,-
ESO235-G016,313.8071,-49.1883,(R')SB(r)bc,7147,10,6779.6786,10,96.0060,0.2834,CosmicFlows-3,Mathewson96,0.1370,0.1110,0.1230,0.0830,0.0460,True,True,True,True,True,True,True,-
ESO235-G033,315.2123,-48.5986,SA(s)c,7258,10,7118.4591,10,97.7750,0.2410,CosmicFlows-3,Mathewson96,0.7780,0.6540,0.1220,0.0820,0.0460,True,True,True,True,True,True,True,-
ESO236-G037,325.8400,-48.3189,SA(rs)bc,5557,10,5658.5308,10,75.5241,0.3135,CosmicFlows-3,ShellFlow/Mathewson96,0.1370,0.1110,0.0970,0.0650,0.0360,True,True,True,True,True,True,True,-
ESO237-G049,334.0126,-47.6622,SBcd? sp,2931,6,3059.2693,6,36.8585,0.2896,CosmicFlows-3,Mathewson96,0.1910,0.1550,0.0680,0.0460,0.0260,False,True,True,True,True,True,True,-
ESO238-G023,340.8926,-48.6445,S...,5398,10,5363.8880,10,68.0756,0.2949,CosmicFlows-3,Mathewson96,0.1050,0.0850,0.0340,0.0230,0.0130,True,True,True,True,True,True,True,-
ESO238-G024,341.2005,-49.2770,SA(r)bc,7006,10,6796.0449,10,89.1032,0.1909,CosmicFlows-3,Mathewson96,0.1160,0.0940,0.0410,0.0280,0.0150,True,True,True,True,True,True,True,-
ESO238-G025,341.2562,-48.8871,Sb:,9935,10,9786.1313,10,123.1863,0.3718,CosmicFlows-3,Mathewson96,0.0840,0.0680,0.0290,0.0200,0.0110,True,True,True,True,True,True,True,-
ESO238-G026,341.7576,-48.5851,Sb-c:,5478,10,5252.8409,10,70.9175,0.2809,CosmicFlows-3,Mathewson96,0.0740,0.0590,0.0260,0.0170,0.0100,True,True,True,True,True,True,True,-
ESO239-G007,345.7111,-48.5583,S...,8757,10,9022.9677,10,103.9948,0.2927,CosmicFlows-3,Mathewson96,0.0840,0.0680,0.0300,0.0200,0.0110,False,True,True,True,True,True,True,Light_symmetry
ESO239-G017,348.7996,-49.3979,SAB(s)d,3099,6,3363.4703,6,42.8754,0.3062,CosmicFlows-3,Mathewson96,0.1160,0.0940,0.0400,0.0270,0.0150,True,True,True,True,True,True,True,-
ESO240-G011,354.4561,-47.7274,Sb LINER,2843,1,2602.8585,1,40.2233,0.2571,CosmicFlows-3,Mathewson96,0.1160,0.0940,0.0390,0.0260,0.0150,True,True,True,True,True,True,True,FFT_coefficients;Light_symmetry
ESO240-G013,354.8627,-47.7748,(R'_1)SAB(rs)b,3271,10,2975.3816,10,47.1061,0.2952,CosmicFlows-3,Mathewson96,0.1270,0.1020,0.0450,0.0300,0.0170,True,True,True,True,True,True,True,-
ESO241-G021,2.5833,-46.4194,(R')SB(s)b,6004,10,5917.5045,10,76.9323,0.2458,CosmicFlows-3,Mathewson96,0.1690,0.1370,0.0560,0.0380,0.0210,True,True,True,True,True,True,True,-
ESO242-G018,9.2758,-46.6441,SAB(rs)cd,3542,7,3226.5923,7,49.4517,0.2532,CosmicFlows-3,Mathewson96,0.1050,0.0850,0.0380,0.0250,0.0140,True,True,True,True,True,True,True,-
ESO243-G001,11.5258,-42.5298,Sb:,7219,10,7575.4453,10,87.0172,0.2684,CosmicFlows-3,Mathewson96,0.1270,0.1020,0.0440,0.0300,0.0170,True,True,True,True,True,True,True,-
ESO243-G003,12.6424,-43.0639,Sb-c,6930,10,7147.1070,10,87.3846,0.3358,CosmicFlows-3,Mathewson96,0.0840,0.0680,0.0320,0.0210,0.0120,False,False,True,True,True,True,True,-
ESO243-G009,13.4694,-46.9724,S...,8272,10,8006.9975,10,106.1968,0.2953,CosmicFlows-3,Mathewson96,0.1800,0.1460,0.0620,0.0420,0.0230,True,True,True,True,True,True,True,Light_symmetry
ESO243-G020,15.8101,-43.0113,S...,7122,10,7399.7058,10,89.8507,0.2873,CosmicFlows-3,Mathewson96,0.0740,0.0590,0.0250,0.0170,0.0100,True,True,True,True,True,True,True,Light_symmetry
ESO243-G025,16.3203,-42.9145,Sb,8860,10,9168.0276,10,112.3842,0.2062,CosmicFlows-3,Mathewson96,0.1160,0.0940,0.0370,0.0250,0.0140,True,True,True,True,True,True,True,-
ESO243-G026,16.4082,-47.0717,SBbc? sp,5795,8,5491.4079,8,74.0943,0.2814,CosmicFlows-3,SCII,0.1800,0.1460,0.0620,0.0420,0.0230,True,True,True,True,True,True,True,-
ESO243-G027,16.5614,-46.5011,Sa:,9126,93,8852.4906,93,116.2769,1.1917,CosmicFlows-3,SCII,0.0840,0.0680,0.0300,0.0200,0.0110,True,True,True,True,True,True,True,-
ESO243-G030,16.7938,-42.3920,SAB:(rs)c,8015,10,8247.6268,10,105.1540,0.1846,CosmicFlows-3,Mathewson96,0.1270,0.1020,0.0440,0.0300,0.0170,True,True,True,True,True,True,True,-
ESO243-G038,17.0956,-47.0988,Sa LLAGN,6646,10,6597.9078,10,80.9819,0.2991,CosmicFlows-3,Mathewson96,0.1270,0.1020,0.0440,0.0300,0.0170,True,True,True,True,True,True,True,-
ESO243-G044,17.2501,-45.3480,(R'_1)SB(rs)b,9304,45,8949.4073,45,121.2831,0.9151,CosmicFlows-3,SCII,0.0950,0.0760,0.0340,0.0230,0.0130,True,True,True,True,True,True,True,FFT_coefficients
ESO243-G048,17.6031,-46.5713,Sc,6699,10,6562.1079,10,82.5850,0.3250,CosmicFlows-3,SCII,0.0840,0.0680,0.0300,0.0200,0.0110,True,True,True,True,True,True,True,Light_symmetry
ESO244-G001,18.0793,-45.8884,Sa-b Sbrst,7984,8,7714.2784,8,104.0658,0.2778,CosmicFlows-3,SCII,0.1270,0.1020,0.0440,0.0290,0.0160,True,True,True,True,True,True,True,-
ESO244-G021,20.4549,-44.0575,SB(r)bc,7173,10,7265.7518,10,90.1087,0.3715,CosmicFlows-3,ShellFlow/Mathewson96,0.1480,0.1200,0.0520,0.0350,0.0200,True,True,True,True,True,True,True,-
ESO244-G031,22.5226,-42.6863,SA(rs)c,6726,10,6993.8294,10,83.1323,0.3779,CosmicFlows-3,Mathewson96,0.2440,0.1990,0.0830,0.0560,0.0310,True,True,True,True,True,True,True,-
ESO245-G003,25.7756,-44.2148,Sb,6337,10,6274.0497,10,78.4844,0.3378,CosmicFlows-3,Mathewson96,0.1370,0.1110,0.0480,0.0330,0.0180,True,True,True,True,True,True,True,-
ESO245-G004,25.8828,-44.1617,Sb,6405,10,6345.6573,10,79.6170,0.3448,CosmicFlows-3,Mathewson96,0.1370,0.1110,0.0480,0.0330,0.0180,True,True,True,True,True,True,True,-
ESO245-G010,29.1854,-43.9726,Sb pec,5740,7,6035.7613,7,68.4977,0.2891,CosmicFlows-3,Mathewson96,0.1160,0.0940,0.0420,0.0280,0.0160,True,True,True,True,True,True,True,-
ESO246-G021,37.6163,-43.0269,(R')SB(r)bc,5558,21,5282.0920,21,72.1195,0.6580,CosmicFlows-3,ShellFlow,0.2340,0.1900,0.0800,0.0540,0.0300,True,True,True,True,True,True,True,-
ESO247-G012,43.8617,-42.3692,Sb,5654,10,5996.5493,10,72.7025,0.3896,CosmicFlows-3,Mathewson96,0.1270,0.1020,0.0410,0.0270,0.0150,True,True,True,True,True,True,True,Light_symmetry
ESO247-G014,45.6258,-42.3353,(PR?)SAB(r:)c,11927,10,11835.9676,10,152.1617,0.2979,CosmicFlows-3,Mathewson96,0.1480,0.1200,0.0530,0.0360,0.0200,True,True,True,True,True,True,True,-
ESO249-G035,59.7358,-45.8589,SBcd: sp,1030,3,1312.8053,3,16.7907,0.4209,CosmicFlows-3,Mathewson96,0.0840,0.0680,0.0300,0.0200,0.0110,True,True,True,True,True,True,True,-
ESO250-G006,61.9474,-45.0399,S?,5030,10,5022.6532,10,69.8550,0.3552,CosmicFlows-3,Mathewson96,0.1370,0.1110,0.0490,0.0330,0.0180,True,True,True,True,True,True,True,-
ESO251-G006,67.5379,-42.6823,Sb? pec sp,4984,10,4976.6093,10,71.7836,0.2953,CosmicFlows-3,Mathewson92,0.2340,0.1900,0.0790,0.0530,0.0300,True,True,True,True,True,True,True,Light_symmetry
ESO253-G006,82.1983,-44.1778,SAB(s)c,10599,10,10347.5219,10,131.7518,0.2923,CosmicFlows-3,Mathewson96,0.6940,0.5810,0.1220,0.0820,0.0460,True,True,True,True,True,True,True,-
ESO253-G007,82.2373,-47.3904,SAB:(s)c,4269,10,4034.3146,10,58.6118,0.3335,CosmicFlows-3,Mathewson96,1.0600,0.9050,0.1080,0.0720,0.0400,True,True,True,True,True,True,True,FFT_coefficients
ESO253-G016,84.2959,-45.3425,Sb:,10833,10,10728.2065,10,138.4454,0.2880,CosmicFlows-3,Mathewson96,1.3500,1.1700,0.1360,0.0910,0.0510,False,False,True,True,True,True,True,-
ESO254-G012,91.3444,-45.8257,SAB(r)c,9125,10,8872.0805,10,111.7050,0.2634,CosmicFlows-3,Mathewson96,1.7270,1.5320,0.2260,0.1520,0.0850,False,False,True,True,True,True,True,-
ESO254-G013,91.3646,-45.1802,Sc,12696,10,12406.7078,10,165.1267,0.3119,CosmicFlows-3,Mathewson96,1.7790,1.5860,0.2080,0.1400,0.0780,True,True,True,True,True,True,True,-
ESO254-G022,91.9363,-47.4163,SA(r)c,9066,10,8785.6752,10,111.4646,0.2656,CosmicFlows-3,Mathewson96,1.6400,1.4460,0.2390,0.1610,0.0900,True,True,True,True,True,True,True,-
ESO254-G043,93.5148,-42.8578,(R')SA(rs)bc,9357,10,9677.1314,10,111.6795,0.2560,CosmicFlows-3,Mathewson96,1.7270,1.5320,0.2050,0.1380,0.0770,True,True,True,True,True,True,True,-
ESO255-G005,95.3972,-44.7075,SAB(rs)ab:,4645,10,4868.5565,10,66.8879,0.2891,CosmicFlows-3,Mathewson96,1.7820,1.5880,0.1870,0.1260,0.0700,False,False,True,True,True,True,True,-
ESO256-G015,106.2982,-47.1740,Sb:,9480,10,9754.2699,10,117.8187,0.3592,CosmicFlows-3,Mathewson96,1.7450,1.5510,0.2840,0.1910,0.1070,False,False,False,False,False,False,False,-
ESO257-G019,113.7785,-46.9260,SB(s)cd? sp,2869,5,2640.6981,5,50.0393,0.2715,CosmicFlows-3,Mathewson96,-16.1760,-14.8960,0.7230,0.4860,0.2720,False,False,False,False,False,False,False,-
ESO264-G009,158.8280,-44.1740,Sb:,6068,10,5800.3325,10,89.2649,0.2442,CosmicFlows-3,Mathewson96,-6.0420,-5.4290,0.4720,0.3170,0.1770,False,False,False,False,False,False,False,-
ESO264-G017,159.4923,-43.9252,S...,6517,10,6418.1003,10,93.8165,0.2664,CosmicFlows-3,Mathewson96,-7.7720,-7.0340,0.4880,0.3280,0.1830,False,False,False,False,False,False,False,-
ESO264-G043,162.1813,-45.4199,Sb,5654,10,5793.2193,10,76.5191,0.3204,CosmicFlows-3,Mathewson96,-7.2560,-6.5550,0.6190,0.4160,0.2330,False,False,False,False,False,False,False,-
ESO264-G048,163.2002,-45.6774,SAB(s)bc,2874,4,2921.4661,4,37.1015,0.3748,CosmicFlows-3,Mathewson96,-12.5550,-11.4990,0.4370,0.2940,0.1640,False,False,False,False,False,False,False,-
ESO264-G050,163.6191,-46.2115,SB(r)ab,5855,10,5695.4366,10,83.3153,0.2975,CosmicFlows-3,Mathewson96,-15.0360,-13.8250,0.5050,0.3390,0.1900,False,False,False,False,False,False,False,-
ESO265-G002,165.2567,-43.6783,SBd? sp,1301,10,1520.3906,10,19.5107,0.2342,CosmicFlows-3,Mathewson96,-13.9430,-12.7990,0.7390,0.4970,0.2780,False,False,False,False,False,False,False,-
ESO265-G016,168.4039,-44.0176,SAc: sp,5166,10,5422.6598,10,70.5322,0.3034,CosmicFlows-3,Mathewson96,-4.1170,-3.6510,0.3920,0.2640,0.1470,False,False,False,False,False,False,False,-
ESO265-G028,170.6808,-43.9995,Sb,5206,10,4961.3933,10,76.9077,0.3531,CosmicFlows-3,Mathewson96,1.1810,1.1400,0.2970,0.1990,0.1120,False,False,False,False,False,False,False,-
ESO266-G007,173.8356,-46.0603,S...,10089,10,10376.8834,10,130.6830,0.4077,CosmicFlows-3,Mathewson96,-0.0440,0.0590,0.3310,0.2220,0.1240,False,False,False,False,False,False,False,-
ESO266-G008,174.1199,-45.0618,Sb: pec sp,3223,10,3281.2064,10,47.3644,0.6303,CosmicFlows-3,Mathewson96,1.7820,1.5880,0.2810,0.1890,0.1060,False,False,False,False,False,False,False,-
ESO266-G012,174.9566,-44.5608,(R'_2)SAB(s)bc,9797,10,9735.5432,10,125.8994,0.3432,CosmicFlows-3,Mathewson96,1.4260,1.3500,0.2940,0.1980,0.1100,False,False,False,False,False,False,False,-
ESO266-G015,175.2322,-44.4813,SAB(s)c,3171,7,3084.3778,7,43.9067,0.3544,CosmicFlows-3,Mathewson96,0.5790,0.6130,0.3110,0.2090,0.1170,False,False,False,False,False,False,False,-
ESO266-G031,178.6597,-45.8751,S...,10505,10,10316.0386,10,140.2034,0.3486,CosmicFlows-3,Mathewson96,1.0040,0.9860,0.3250,0.2190,0.1220,False,False,False,False,False,False,False,-
ESO266-G032,178.7545,-47.4459,S...,11448,10,11672.7769,10,150.5950,0.3087,CosmicFlows-3,Mathewson96,-0.2480,-0.1240,0.3640,0.2450,0.1370,False,False,False,False,False,False,False,-
ESO267-G005,179.8653,-47.1619,SA(s)bc,5390,10,5462.9410,10,79.4101,0.4085,CosmicFlows-3,Mathewson96,-0.9360,-0.7440,0.2970,0.2000,0.1120,False,False,False,False,False,False,False,-
ESO267-G029,183.4678,-47.2737,SB pec HII,5457,10,5797.4971,10,74.0437,0.3193,CosmicFlows-3,Mathewson96,-1.0620,-0.8580,0.3090,0.2070,0.1160,False,False,False,False,False,False,False,-
ESO268-G006,186.4940,-44.6799,S,8423,10,8181.0756,10,111.2536,0.2705,CosmicFlows-3,Mathewson96,0.1490,0.2310,0.2800,0.1880,0.1050,False,False,False,False,False,False,False,-
ESO268-G011,187.3692,-46.7351,SB(r)a,8515,10,8294.8204,10,113.1618,0.2849,CosmicFlows-3,Mathewson96,-3.7330,-3.2980,0.3460,0.2330,0.1300,False,False,False,False,False,False,False,-
ESO268-G014,187.9791,-46.1359,S...,8729,10,8378.5486,10,116.0373,0.3025,CosmicFlows-3,Mathewson96,-0.6940,-0.5260,0.3320,0.2230,0.1250,False,False,False,False,False,False,False,-
ESO268-G018,188.4465,-46.4220,S...,10583,10,10222.5162,10,141.6923,0.3676,CosmicFlows-3,Mathewson96,-1.1910,-0.9750,0.3390,0.2280,0.1270,False,False,False,False,False,False,False,-
ESO268-G019,188.4828,-45.8428,S,9843,10,9498.4513,10,129.2620,0.3362,CosmicFlows-3,Mathewson96,-0.8140,-0.6340,0.3510,0.2360,0.1320,False,False,False,False,False,False,False,-
ESO268-G029,189.9025,-42.8944,SB(s)d? sp,6362,10,6694.7453,10,86.2020,0.2725,CosmicFlows-3,Mathewson96,-2.0380,-1.7450,0.3170,0.2130,0.1190,False,False,False,False,False,False,False,-
ESO268-G032,190.3947,-42.9158,SAB(s)bc,10390,10,10687.4162,10,134.3197,0.3003,CosmicFlows-3,Mathewson96,-1.1910,-0.9750,0.3170,0.2130,0.1190,False,False,False,False,False,False,False,-
ESO268-G033,190.6239,-47.5581,SB(r)bc:,5524,8,5609.7187,8,79.6771,0.2821,CosmicFlows-3,Mathewson96,-8.5790,-7.7850,0.3890,0.2610,0.1460,False,False,False,False,False,False,False,-
