SubhaloID,dataset,selected_by
691260,big_base_48133,base_quality_cut
691264,big_base_48133,base_quality_cut
691269,big_base_48133,base_quality_cut
691274,big_base_48133,base_quality_cut
691282,big_base_48133,base_quality_cut
691287,big_base_48133,base_quality_cut
691293,big_base_48133,base_quality_cut
691297,big_base_48133,base_quality_cut
691303,big_base_48133,base_quality_cut
691304,big_base_48133,base_quality_cut
691310,big_base_48133,base_quality_cut
691316,big_base_48133,base_quality_cut
691319,big_base_48133,base_quality_cut
691320,big_base_48133,base_quality_cut
691323,big_base_48133,base_quality_cut
691328,big_base_48133,base_quality_cut
691332,big_base_48133,base_quality_cut
691353,big_base_48133,base_quality_cut
691357,big_base_48133,base_quality_cut
691373,big_base_48133,base_quality_cut
691375,big_base_48133,base_quality_cut
691383,big_base_48133,base_quality_cut
691389,big_base_48133,base_quality_cut
691392,big_base_48133,base_quality_cut
691398,big_base_48133,base_quality_cut
691402,big_base_48133,base_quality_cut
691407,big_base_48133,base_quality_cut
691409,big_base_48133,base_quality_cut
691417,big_base_48133,base_quality_cut
691421,big_base_48133,base_quality_cut
691429,big_base_48133,base_quality_cut
691434,big_base_48133,base_quality_cut
691441,big_base_48133,base_quality_cut
691443,big_base_48133,base_quality_cut
691448,big_base_48133,base_quality_cut
691454,big_base_48133,base_quality_cut
691459,big_base_48133,base_quality_cut
691466,big_base_48133,base_quality_cut
691471,big_base_48133,base_quality_cut
691474,big_base_48133,base_quality_cut
691478,big_base_48133,base_quality_cut
691484,big_base_48133,base_quality_cut
691492,big_base_48133,base_quality_cut
691497,big_base_48133,base_quality_cut
691499,big_base_48133,base_quality_cut
691503,big_base_48133,base_quality_cut
691506,big_base_48133,base_quality_cut
691509,big_base_48133,base_quality_cut
691520,big_base_48133,base_quality_cut
691531,big_base_48133,base_quality_cut
691535,big_base_48133,base_quality_cut
691540,big_base_48133,base_quality_cut
691545,big_base_48133,base_quality_cut
691547,big_base_48133,base_quality_cut
691549,big_base_48133,base_quality_cut
691550,big_base_48133,base_quality_cut
691557,big_base_48133,base_quality_cut
691559,big_base_48133,base_quality_cut
691563,big_base_48133,base_quality_cut
691568,big_base_48133,base_quality_cut
691572,big_base_48133,base_quality_cut
691582,big_base_48133,base_quality_cut
691587,big_base_48133,base_quality_cut
691592,big_base_48133,base_quality_cut
691596,big_base_48133,base_quality_cut
691601,big_base_48133,base_quality_cut
691606,big_base_48133,base_quality_cut
691612,big_base_48133,base_quality_cut
691614,big_base_48133,base_quality_cut
691617,big_base_48133,base_quality_cut
691620,big_base_48133,base_quality_cut
691633,big_base_48133,base_quality_cut
691646,big_base_48133,base_quality_cut
691658,big_base_48133,base_quality_cut
691664,big_base_48133,base_quality_cut
691666,big_base_48133,base_quality_cut
691668,big_base_48133,base_quality_cut
691673,big_base_48133,base_quality_cut
691681,big_base_48133,base_quality_cut
691685,big_base_48133,base_quality_cut
691694,big_base_48133,base_quality_cut
691701,big_base_48133,base_quality_cut
691703,big_base_48133,base_quality_cut
691708,big_base_48133,base_quality_cut
691713,big_base_48133,base_quality_cut
691718,big_base_48133,base_quality_cut
691726,big_base_48133,base_quality_cut
691732,big_base_48133,base_quality_cut
691734,big_base_48133,base_quality_cut
691736,big_base_48133,base_quality_cut
691743,big_base_48133,base_quality_cut
691748,big_base_48133,base_quality_cut
691754,big_base_48133,base_quality_cut
691757,big_base_48133,base_quality_cut
691762,big_base_48133,base_quality_cut
691763,big_base_48133,base_quality_cut
691781,big_base_48133,base_quality_cut
691788,big_base_48133,base_quality_cut
691794,big_base_48133,base_quality_cut
691798,big_base_48133,base_quality_cut
691800,big_base_48133,base_quality_cut
691802,big_base_48133,base_quality_cut
691822,big_base_48133,base_quality_cut
691826,big_base_48133,base_quality_cut
691829,big_base_48133,base_quality_cut
691834,big_base_48133,base_quality_cut
691837,big_base_48133,base_quality_cut
691843,big_base_48133,base_quality_cut
691848,big_base_48133,base_quality_cut
691854,big_base_48133,base_quality_cut
691858,big_base_48133,base_quality_cut
691864,big_base_48133,base_quality_cut
691869,big_base_48133,base_quality_cut
691874,big_base_48133,base_quality_cut
691885,big_base_48133,base_quality_cut
691890,big_base_48133,base_quality_cut
691895,big_base_48133,base_quality_cut
691901,big_base_48133,base_quality_cut
691905,big_base_48133,base_quality_cut
691908,big_base_48133,base_quality_cut
691915,big_base_48133,base_quality_cut
691920,big_base_48133,base_quality_cut
691921,big_base_48133,base_quality_cut
691928,big_base_48133,base_quality_cut
691954,big_base_48133,base_quality_cut
691957,big_base_48133,base_quality_cut
691961,big_base_48133,base_quality_cut
691965,big_base_48133,base_quality_cut
691967,big_base_48133,base_quality_cut
691972,big_base_48133,base_quality_cut
691976,big_base_48133,base_quality_cut
691978,big_base_48133,base_quality_cut
691984,big_base_48133,base_quality_cut
692005,big_base_48133,base_quality_cut
692010,big_base_48133,base_quality_cut
692015,big_base_48133,base_quality_cut
692023,big_base_48133,base_quality_cut
692027,big_base_48133,base_quality_cut
692032,big_base_48133,base_quality_cut
692042,big_base_48133,base_quality_cut
692044,big_base_48133,base_quality_cut
692051,big_base_48133,base_quality_cut
692058,big_base_48133,base_quality_cut
692061,big_base_48133,base_quality_cut
692071,big_base_48133,base_quality_cut
692077,big_base_48133,base_quality_cut
692095,big_base_48133,base_quality_cut
692101,big_base_48133,base_quality_cut
692103,big_base_48133,base_quality_cut
692104,big_base_48133,base_quality_cut
692108,big_base_48133,base_quality_cut
692113,big_base_48133,base_quality_cut
692116,big_base_48133,base_quality_cut
692119,big_base_48133,base_quality_cut
692124,big_base_48133,base_quality_cut
692136,big_base_48133,base_quality_cut
692141,big_base_48133,base_quality_cut
692144,big_base_48133,base_quality_cut
692146,big_base_48133,base_quality_cut
692148,big_base_48133,base_quality_cut
692160,big_base_48133,base_quality_cut
692165,big_base_48133,base_quality_cut
692172,big_base_48133,base_quality_cut
692174,big_base_48133,base_quality_cut
692181,big_base_48133,base_quality_cut
692182,big_base_48133,base_quality_cut
692195,big_base_48133,base_quality_cut
692197,big_base_48133,base_quality_cut
692201,big_base_48133,base_quality_cut
692211,big_base_48133,base_quality_cut
692215,big_base_48133,base_quality_cut
692218,big_base_48133,base_quality_cut
692223,big_base_48133,base_quality_cut
692233,big_base_48133,base_quality_cut
692238,big_base_48133,base_quality_cut
692241,big_base_48133,base_quality_cut
692247,big_base_48133,base_quality_cut
692253,big_base_48133,base_quality_cut
692255,big_base_48133,base_quality_cut
692256,big_base_48133,base_quality_cut
692258,big_base_48133,base_quality_cut
692266,big_base_48133,base_quality_cut
692269,big_base_48133,base_quality_cut
692274,big_base_48133,base_quality_cut
692277,big_base_48133,base_quality_cut
692287,big_base_48133,base_quality_cut
692290,big_base_48133,base_quality_cut
692295,big_base_48133,base_quality_cut
692297,big_base_48133,base_quality_cut
692302,big_base_48133,base_quality_cut
692307,big_base_48133,base_quality_cut
692309,big_base_48133,base_quality_cut
692314,big_base_48133,base_quality_cut
692316,big_base_48133,base_quality_cut
692319,big_base_48133,base_quality_cut
692327,big_base_48133,base_quality_cut
692330,big_base_48133,base_quality_cut
692333,big_base_48133,base_quality_cut
692334,big_base_48133,base_quality_cut
692341,big_base_48133,base_quality_cut
692345,big_base_48133,base_quality_cut
692347,big_base_48133,base_quality_cut
692360,big_base_48133,base_quality_cut
692375,big_base_48133,base_quality_cut
692380,big_base_48133,base_quality_cut
692385,big_base_48133,base_quality_cut
692386,big_base_48133,base_quality_cut
692389,big_base_48133,base_quality_cut
692392,big_base_48133,base_quality_cut
692396,big_base_48133,base_quality_cut
692402,big_base_48133,base_quality_cut
692408,big_base_48133,base_quality_cut
692415,big_base_48133,base_quality_cut
692420,big_base_48133,base_quality_cut
692426,big_base_48133,base_quality_cut
692443,big_base_48133,base_quality_cut
692445,big_base_48133,base_quality_cut
692450,big_base_48133,base_quality_cut
692454,big_base_48133,base_quality_cut
692461,big_base_48133,base_quality_cut
692463,big_base_48133,base_quality_cut
692464,big_base_48133,base_quality_cut
692468,big_base_48133,base_quality_cut
692471,big_base_48133,base_quality_cut
692480,big_base_48133,base_quality_cut
692484,big_base_48133,base_quality_cut
692487,big_base_48133,base_quality_cut
692493,big_base_48133,base_quality_cut
692501,big_base_48133,base_quality_cut
692505,big_base_48133,base_quality_cut
692506,big_base_48133,base_quality_cut
692511,big_base_48133,base_quality_cut
692515,big_base_48133,base_quality_cut
692519,big_base_48133,base_quality_cut
692522,big_base_48133,base_quality_cut
692527,big_base_48133,base_quality_cut
692539,big_base_48133,base_quality_cut
692548,big_base_48133,base_quality_cut
692549,big_base_48133,base_quality_cut
692558,big_base_48133,base_quality_cut
692574,big_base_48133,base_quality_cut
692577,big_base_48133,base_quality_cut
692581,big_base_48133,base_quality_cut
692583,big_base_48133,base_quality_cut
692598,big_base_48133,base_quality_cut
692606,big_base_48133,base_quality_cut
692617,big_base_48133,base_quality_cut
692625,big_base_48133,base_quality_cut
692628,big_base_48133,base_quality_cut
692631,big_base_48133,base_quality_cut
692637,big_base_48133,base_quality_cut
692648,big_base_48133,base_quality_cut
692650,big_base_48133,base_quality_cut
692652,big_base_48133,base_quality_cut
692670,big_base_48133,base_quality_cut
692673,big_base_48133,base_quality_cut
692677,big_base_48133,base_quality_cut
692694,big_base_48133,base_quality_cut
692702,big_base_48133,base_quality_cut
692705,big_base_48133,base_quality_cut
692710,big_base_48133,base_quality_cut
692711,big_base_48133,base_quality_cut
692714,big_base_48133,base_quality_cut
692722,big_base_48133,base_quality_cut
692728,big_base_48133,base_quality_cut
692732,big_base_48133,base_quality_cut
692733,big_base_48133,base_quality_cut
692737,big_base_48133,base_quality_cut
692740,big_base_48133,base_quality_cut
692746,big_base_48133,base_quality_cut
692749,big_base_48133,base_quality_cut
692756,big_base_48133,base_quality_cut
692762,big_base_48133,base_quality_cut
692771,big_base_48133,base_quality_cut
692777,big_base_48133,base_quality_cut
692790,big_base_48133,base_quality_cut
692808,big_base_48133,base_quality_cut
692816,big_base_48133,base_quality_cut
692821,big_base_48133,base_quality_cut
692824,big_base_48133,base_quality_cut
692827,big_base_48133,base_quality_cut
692829,big_base_48133,base_quality_cut
692833,big_base_48133,base_quality_cut
692838,big_base_48133,base_quality_cut
692839,big_base_48133,base_quality_cut
692844,big_base_48133,base_quality_cut
692846,big_base_48133,base_quality_cut
692848,big_base_48133,base_quality_cut
692853,big_base_48133,base_quality_cut
692869,big_base_48133,base_quality_cut
692872,big_base_48133,base_quality_cut
692877,big_base_48133,base_quality_cut
692882,big_base_48133,base_quality_cut
692894,big_base_48133,base_quality_cut
692900,big_base_48133,base_quality_cut
692907,big_base_48133,base_quality_cut
692912,big_base_48133,base_quality_cut
692915,big_base_48133,base_quality_cut
692916,big_base_48133,base_quality_cut
692928,big_base_48133,base_quality_cut
692929,big_base_48133,base_quality_cut
692930,big_base_48133,base_quality_cut
692932,big_base_48133,base_quality_cut
692933,big_base_48133,base_quality_cut
692935,big_base_48133,base_quality_cut
692940,big_base_48133,base_quality_cut
692944,big_base_48133,base_quality_cut
692948,big_base_48133,base_quality_cut
692952,big_base_48133,base_quality_cut
692959,big_base_48133,base_quality_cut
692961,big_base_48133,base_quality_cut
692967,big_base_48133,base_quality_cut
692973,big_base_48133,base_quality_cut
692981,big_base_48133,base_quality_cut
692989,big_base_48133,base_quality_cut
692998,big_base_48133,base_quality_cut
693003,big_base_48133,base_quality_cut
693005,big_base_48133,base_quality_cut
693017,big_base_48133,base_quality_cut
693026,big_base_48133,base_quality_cut
693032,big_base_48133,base_quality_cut
693034,big_base_48133,base_quality_cut
693041,big_base_48133,base_quality_cut
693046,big_base_48133,base_quality_cut
693048,big_base_48133,base_quality_cut
693053,big_base_48133,base_quality_cut
693061,big_base_48133,base_quality_cut
693067,big_base_48133,base_quality_cut
693068,big_base_48133,base_quality_cut
693071,big_base_48133,base_quality_cut
693084,big_base_48133,base_quality_cut
693086,big_base_48133,base_quality_cut
693090,big_base_48133,base_quality_cut
693097,big_base_48133,base_quality_cut
693104,big_base_48133,base_quality_cut
693108,big_base_48133,base_quality_cut
693112,big_base_48133,base_quality_cut
693115,big_base_48133,base_quality_cut
693128,big_base_48133,base_quality_cut
693132,big_base_48133,base_quality_cut
693138,big_base_48133,base_quality_cut
693143,big_base_48133,base_quality_cut
693144,big_base_48133,base_quality_cut
693149,big_base_48133,base_quality_cut
693151,big_base_48133,base_quality_cut
693155,big_base_48133,base_quality_cut
693163,big_base_48133,base_quality_cut
693168,big_base_48133,base_quality_cut
693171,big_base_48133,base_quality_cut
693177,big_base_48133,base_quality_cut
693188,big_base_48133,base_quality_cut
693193,big_base_48133,base_quality_cut
693199,big_base_48133,base_quality_cut
693203,big_base_48133,base_quality_cut
693206,big_base_48133,base_quality_cut
693207,big_base_48133,base_quality_cut
693210,big_base_48133,base_quality_cut
693213,big_base_48133,base_quality_cut
693215,big_base_48133,base_quality_cut
693220,big_base_48133,base_quality_cut
693222,big_base_48133,base_quality_cut
693224,big_base_48133,base_quality_cut
693238,big_base_48133,base_quality_cut
693251,big_base_48133,base_quality_cut
693254,big_base_48133,base_quality_cut
693260,big_base_48133,base_quality_cut
693261,big_base_48133,base_quality_cut
693265,big_base_48133,base_quality_cut
693271,big_base_48133,base_quality_cut
693277,big_base_48133,base_quality_cut
693285,big_base_48133,base_quality_cut
693289,big_base_48133,base_quality_cut
693298,big_base_48133,base_quality_cut
693307,big_base_48133,base_quality_cut
693310,big_base_48133,base_quality_cut
693317,big_base_48133,base_quality_cut
693325,big_base_48133,base_quality_cut
693335,big_base_48133,base_quality_cut
693337,big_base_48133,base_quality_cut
693341,big_base_48133,base_quality_cut
693344,big_base_48133,base_quality_cut
693349,big_base_48133,base_quality_cut
693355,big_base_48133,base_quality_cut
693366,big_base_48133,base_quality_cut
693368,big_base_48133,base_quality_cut
693375,big_base_48133,base_quality_cut
693380,big_base_48133,base_quality_cut
693384,big_base_48133,base_quality_cut
693389,big_base_48133,base_quality_cut
693394,big_base_48133,base_quality_cut
693398,big_base_48133,base_quality_cut
693404,big_base_48133,base_quality_cut
693411,big_base_48133,base_quality_cut
693415,big_base_48133,base_quality_cut
693421,big_base_48133,base_quality_cut
693430,big_base_48133,base_quality_cut
693443,big_base_48133,base_quality_cut
693448,big_base_48133,base_quality_cut
693451,big_base_48133,base_quality_cut
693454,big_base_48133,base_quality_cut
693459,big_base_48133,base_quality_cut
693460,big_base_48133,base_quality_cut
693461,big_base_48133,base_quality_cut
693466,big_base_48133,base_quality_cut
693468,big_base_48133,base_quality_cut
693483,big_base_48133,base_quality_cut
693488,big_base_48133,base_quality_cut
693489,big_base_48133,base_quality_cut
693491,big_base_48133,base_quality_cut
693501,big_base_48133,base_quality_cut
693503,big_base_48133,base_quality_cut
693517,big_base_48133,base_quality_cut
693518,big_base_48133,base_quality_cut
693527,big_base_48133,base_quality_cut
693529,big_base_48133,base_quality_cut
693532,big_base_48133,base_quality_cut
693535,big_base_48133,base_quality_cut
693541,big_base_48133,base_quality_cut
693543,big_base_48133,base_quality_cut
693548,big_base_48133,base_quality_cut
693553,big_base_48133,base_quality_cut
693556,big_base_48133,base_quality_cut
693561,big_base_48133,base_quality_cut
693564,big_base_48133,base_quality_cut
693566,big_base_48133,base_quality_cut
693569,big_base_48133,base_quality_cut
693579,big_base_48133,base_quality_cut
693587,big_base_48133,base_quality_cut
693588,big_base_48133,base_quality_cut
693591,big_base_48133,base_quality_cut
693593,big_base_48133,base_quality_cut
693598,big_base_48133,base_quality_cut
693604,big_base_48133,base_quality_cut
693615,big_base_48133,base_quality_cut
693616,big_base_48133,base_quality_cut
693621,big_base_48133,base_quality_cut
693623,big_base_48133,base_quality_cut
693624,big_base_48133,base_quality_cut
693628,big_base_48133,base_quality_cut
693634,big_base_48133,base_quality_cut
693640,big_base_48133,base_quality_cut
693644,big_base_48133,base_quality_cut
693658,big_base_48133,base_quality_cut
693659,big_base_48133,base_quality_cut
693660,big_base_48133,base_quality_cut
693666,big_base_48133,base_quality_cut
693670,big_base_48133,base_quality_cut
693676,big_base_48133,base_quality_cut
693680,big_base_48133,base_quality_cut
693684,big_base_48133,base_quality_cut
693686,big_base_48133,base_quality_cut
693689,big_base_48133,base_quality_cut
693693,big_base_48133,base_quality_cut
693711,big_base_48133,base_quality_cut
693714,big_base_48133,base_quality_cut
693718,big_base_48133,base_quality_cut
693724,big_base_48133,base_quality_cut
693737,big_base_48133,base_quality_cut
693745,big_base_48133,base_quality_cut
693752,big_base_48133,base_quality_cut
693755,big_base_48133,base_quality_cut
693760,big_base_48133,base_quality_cut
693770,big_base_48133,base_quality_cut
693774,big_base_48133,base_quality_cut
693781,big_base_48133,base_quality_cut
693786,big_base_48133,base_quality_cut
693790,big_base_48133,base_quality_cut
693796,big_base_48133,base_quality_cut
693799,big_base_48133,base_quality_cut
693806,big_base_48133,base_quality_cut
693808,big_base_48133,base_quality_cut
693809,big_base_48133,base_quality_cut
693811,big_base_48133,base_quality_cut
693821,big_base_48133,base_quality_cut
693832,big_base_48133,base_quality_cut
693835,big_base_48133,base_quality_cut
693854,big_base_48133,base_quality_cut
693856,big_base_48133,base_quality_cut
693862,big_base_48133,base_quality_cut
693865,big_base_48133,base_quality_cut
693868,big_base_48133,base_quality_cut
693878,big_base_48133,base_quality_cut
693881,big_base_48133,base_quality_cut
693886,big_base_48133,base_quality_cut
693887,big_base_48133,base_quality_cut
693890,big_base_48133,base_quality_cut
693893,big_base_48133,base_quality_cut
693897,big_base_48133,base_quality_cut
693899,big_base_48133,base_quality_cut
693902,big_base_48133,base_quality_cut
693910,big_base_48133,base_quality_cut
693913,big_base_48133,base_quality_cut
693924,big_base_48133,base_quality_cut
693929,big_base_48133,base_quality_cut
693930,big_base_48133,base_quality_cut
693933,big_base_48133,base_quality_cut
693937,big_base_48133,base_quality_cut
693942,big_base_48133,base_quality_cut
693945,big_base_48133,base_quality_cut
693953,big_base_48133,base_quality_cut
693955,big_base_48133,base_quality_cut
693958,big_base_48133,base_quality_cut
693962,big_base_48133,base_quality_cut
693966,big_base_48133,base_quality_cut
693969,big_base_48133,base_quality_cut
693979,big_base_48133,base_quality_cut
693986,big_base_48133,base_quality_cut
693990,big_base_48133,base_quality_cut
693994,big_base_48133,base_quality_cut
693996,big_base_48133,base_quality_cut
694005,big_base_48133,base_quality_cut
694009,big_base_48133,base_quality_cut
694017,big_base_48133,base_quality_cut
694021,big_base_48133,base_quality_cut
694030,big_base_48133,base_quality_cut
694042,big_base_48133,base_quality_cut
694048,big_base_48133,base_quality_cut
694054,big_base_48133,base_quality_cut
694060,big_base_48133,base_quality_cut
694064,big_base_48133,base_quality_cut
694073,big_base_48133,base_quality_cut
694078,big_base_48133,base_quality_cut
694081,big_base_48133,base_quality_cut
694090,big_base_48133,base_quality_cut
694093,big_base_48133,base_quality_cut
694094,big_base_48133,base_quality_cut
694097,big_base_48133,base_quality_cut
694105,big_base_48133,base_quality_cut
694110,big_base_48133,base_quality_cut
694114,big_base_48133,base_quality_cut
694116,big_base_48133,base_quality_cut
694124,big_base_48133,base_quality_cut
694131,big_base_48133,base_quality_cut
694133,big_base_48133,base_quality_cut
694137,big_base_48133,base_quality_cut
694140,big_base_48133,base_quality_cut
694143,big_base_48133,base_quality_cut
694151,big_base_48133,base_quality_cut
694155,big_base_48133,base_quality_cut
694159,big_base_48133,base_quality_cut
694164,big_base_48133,base_quality_cut
694166,big_base_48133,base_quality_cut
694172,big_base_48133,base_quality_cut
694174,big_base_48133,base_quality_cut
694180,big_base_48133,base_quality_cut
694183,big_base_48133,base_quality_cut
694193,big_base_48133,base_quality_cut
694196,big_base_48133,base_quality_cut
694202,big_base_48133,base_quality_cut
694204,big_base_48133,base_quality_cut
694212,big_base_48133,base_quality_cut
694217,big_base_48133,base_quality_cut
694218,big_base_48133,base_quality_cut
694222,big_base_48133,base_quality_cut
694226,big_base_48133,base_quality_cut
694233,big_base_48133,base_quality_cut
694236,big_base_48133,base_quality_cut
694240,big_base_48133,base_quality_cut
694242,big_base_48133,base_quality_cut
694247,big_base_48133,base_quality_cut
694253,big_base_48133,base_quality_cut
694258,big_base_48133,base_quality_cut
694266,big_base_48133,base_quality_cut
694269,big_base_48133,base_quality_cut
694273,big_base_48133,base_quality_cut
694279,big_base_48133,base_quality_cut
694285,big_base_48133,base_quality_cut
694294,big_base_48133,base_quality_cut
694300,big_base_48133,base_quality_cut
694304,big_base_48133,base_quality_cut
694309,big_base_48133,base_quality_cut
694312,big_base_48133,base_quality_cut
694315,big_base_48133,base_quality_cut
694317,big_base_48133,base_quality_cut
694324,big_base_48133,base_quality_cut
694328,big_base_48133,base_quality_cut
694332,big_base_48133,base_quality_cut
694339,big_base_48133,base_quality_cut
694344,big_base_48133,base_quality_cut
694349,big_base_48133,base_quality_cut
694355,big_base_48133,base_quality_cut
694360,big_base_48133,base_quality_cut
694364,big_base_48133,base_quality_cut
694369,big_base_48133,base_quality_cut
694373,big_base_48133,base_quality_cut
694380,big_base_48133,base_quality_cut
694384,big_base_48133,base_quality_cut
694391,big_base_48133,base_quality_cut
694394,big_base_48133,base_quality_cut
694398,big_base_48133,base_quality_cut
694400,big_base_48133,base_quality_cut
694405,big_base_48133,base_quality_cut
694412,big_base_48133,base_quality_cut
694417,big_base_48133,base_quality_cut
694423,big_base_48133,base_quality_cut
694424,big_base_48133,base_quality_cut
694430,big_base_48133,base_quality_cut
694434,big_base_48133,base_quality_cut
694442,big_base_48133,base_quality_cut
694449,big_base_48133,base_quality_cut
694464,big_base_48133,base_quality_cut
694473,big_base_48133,base_quality_cut
694477,big_base_48133,base_quality_cut
694480,big_base_48133,base_quality_cut
694490,big_base_48133,base_quality_cut
694495,big_base_48133,base_quality_cut
694499,big_base_48133,base_quality_cut
694503,big_base_48133,base_quality_cut
694528,big_base_48133,base_quality_cut
694533,big_base_48133,base_quality_cut
694539,big_base_48133,base_quality_cut
694543,big_base_48133,base_quality_cut
694550,big_base_48133,base_quality_cut
694555,big_base_48133,base_quality_cut
694556,big_base_48133,base_quality_cut
694560,big_base_48133,base_quality_cut
694564,big_base_48133,base_quality_cut
694570,big_base_48133,base_quality_cut
694577,big_base_48133,base_quality_cut
694582,big_base_48133,base_quality_cut
694584,big_base_48133,base_quality_cut
694589,big_base_48133,base_quality_cut
694591,big_base_48133,base_quality_cut
694604,big_base_48133,base_quality_cut
694606,big_base_48133,base_quality_cut
694611,big_base_48133,base_quality_cut
694613,big_base_48133,base_quality_cut
694623,big_base_48133,base_quality_cut
694627,big_base_48133,base_quality_cut
694630,big_base_48133,base_quality_cut
694639,big_base_48133,base_quality_cut
694643,big_base_48133,base_quality_cut
694651,big_base_48133,base_quality_cut
694658,big_base_48133,base_quality_cut
694661,big_base_48133,base_quality_cut
694671,big_base_48133,base_quality_cut
694682,big_base_48133,base_quality_cut
694686,big_base_48133,base_quality_cut
694692,big_base_48133,base_quality_cut
694704,big_base_48133,base_quality_cut
694712,big_base_48133,base_quality_cut
694716,big_base_48133,base_quality_cut
694723,big_base_48133,base_quality_cut
694727,big_base_48133,base_quality_cut
694730,big_base_48133,base_quality_cut
694731,big_base_48133,base_quality_cut
694738,big_base_48133,base_quality_cut
694745,big_base_48133,base_quality_cut
694758,big_base_48133,base_quality_cut
694764,big_base_48133,base_quality_cut
694771,big_base_48133,base_quality_cut
694782,big_base_48133,base_quality_cut
694788,big_base_48133,base_quality_cut
694797,big_base_48133,base_quality_cut
694800,big_base_48133,base_quality_cut
694801,big_base_48133,base_quality_cut
694805,big_base_48133,base_quality_cut
694814,big_base_48133,base_quality_cut
694815,big_base_48133,base_quality_cut
694823,big_base_48133,base_quality_cut
694829,big_base_48133,base_quality_cut
694838,big_base_48133,base_quality_cut
694843,big_base_48133,base_quality_cut
694846,big_base_48133,base_quality_cut
694847,big_base_48133,base_quality_cut
694854,big_base_48133,base_quality_cut
694856,big_base_48133,base_quality_cut
694859,big_base_48133,base_quality_cut
694864,big_base_48133,base_quality_cut
694869,big_base_48133,base_quality_cut
694877,big_base_48133,base_quality_cut
694889,big_base_48133,base_quality_cut
694893,big_base_48133,base_quality_cut
694895,big_base_48133,base_quality_cut
694899,big_base_48133,base_quality_cut
694906,big_base_48133,base_quality_cut
694912,big_base_48133,base_quality_cut
694940,big_base_48133,base_quality_cut
694944,big_base_48133,base_quality_cut
694947,big_base_48133,base_quality_cut
694953,big_base_48133,base_quality_cut
694957,big_base_48133,base_quality_cut
694963,big_base_48133,base_quality_cut
694971,big_base_48133,base_quality_cut
694976,big_base_48133,base_quality_cut
694996,big_base_48133,base_quality_cut
694998,big_base_48133,base_quality_cut
695002,big_base_48133,base_quality_cut
695007,big_base_48133,base_quality_cut
695011,big_base_48133,base_quality_cut
695017,big_base_48133,base_quality_cut
695019,big_base_48133,base_quality_cut
695022,big_base_48133,base_quality_cut
695024,big_base_48133,base_quality_cut
695028,big_base_48133,base_quality_cut
695038,big_base_48133,base_quality_cut
695043,big_base_48133,base_quality_cut
695049,big_base_48133,base_quality_cut
695053,big_base_48133,base_quality_cut
695058,big_base_48133,base_quality_cut
695061,big_base_48133,base_quality_cut
695068,big_base_48133,base_quality_cut
695073,big_base_48133,base_quality_cut
695079,big_base_48133,base_quality_cut
695083,big_base_48133,base_quality_cut
695087,big_base_48133,base_quality_cut
695089,big_base_48133,base_quality_cut
695097,big_base_48133,base_quality_cut
695098,big_base_48133,base_quality_cut
695102,big_base_48133,base_quality_cut
695104,big_base_48133,base_quality_cut
695116,big_base_48133,base_quality_cut
695132,big_base_48133,base_quality_cut
695137,big_base_48133,base_quality_cut
695144,big_base_48133,base_quality_cut
695146,big_base_48133,base_quality_cut
695148,big_base_48133,base_quality_cut
695150,big_base_48133,base_quality_cut
695152,big_base_48133,base_quality_cut
695158,big_base_48133,base_quality_cut
695162,big_base_48133,base_quality_cut
695165,big_base_48133,base_quality_cut
695177,big_base_48133,base_quality_cut
695178,big_base_48133,base_quality_cut
695184,big_base_48133,base_quality_cut
695188,big_base_48133,base_quality_cut
695211,big_base_48133,base_quality_cut
695219,big_base_48133,base_quality_cut
695221,big_base_48133,base_quality_cut
695225,big_base_48133,base_quality_cut
695230,big_base_48133,base_quality_cut
695232,big_base_48133,base_quality_cut
695235,big_base_48133,base_quality_cut
695238,big_base_48133,base_quality_cut
695241,big_base_48133,base_quality_cut
695245,big_base_48133,base_quality_cut
695251,big_base_48133,base_quality_cut
695258,big_base_48133,base_quality_cut
695265,big_base_48133,base_quality_cut
695273,big_base_48133,base_quality_cut
695278,big_base_48133,base_quality_cut
695285,big_base_48133,base_quality_cut
695288,big_base_48133,base_quality_cut
695294,big_base_48133,base_quality_cut
695302,big_base_48133,base_quality_cut
695315,big_base_48133,base_quality_cut
695322,big_base_48133,base_quality_cut
695328,big_base_48133,base_quality_cut
695333,big_base_48133,base_quality_cut
695334,big_base_48133,base_quality_cut
695348,big_base_48133,base_quality_cut
695352,big_base_48133,base_quality_cut
695355,big_base_48133,base_quality_cut
695357,big_base_48133,base_quality_cut
695361,big_base_48133,base_quality_cut
695370,big_base_48133,base_quality_cut
695381,big_base_48133,base_quality_cut
695386,big_base_48133,base_quality_cut
695392,big_base_48133,base_quality_cut
695398,big_base_48133,base_quality_cut
695413,big_base_48133,base_quality_cut
695419,big_base_48133,base_quality_cut
695424,big_base_48133,base_quality_cut
695426,big_base_48133,base_quality_cut
695433,big_base_48133,base_quality_cut
695448,big_base_48133,base_quality_cut
695451,big_base_48133,base_quality_cut
695460,big_base_48133,base_quality_cut
695464,big_base_48133,base_quality_cut
695471,big_base_48133,base_quality_cut
695484,big_base_48133,base_quality_cut
695488,big_base_48133,base_quality_cut
695495,big_base_48133,base_quality_cut
695501,big_base_48133,base_quality_cut
695503,big_base_48133,base_quality_cut
695509,big_base_48133,base_quality_cut
