recno	Plateifu	MaNGA	RAJ2000	DEJ2000	logMstar	logSFR	VelST1Re	e_VelST1Re	VelST1_3Re	e_VelST1_3Re	VelST2Re	e_VelST2Re	VsigST1Re	VsigST1_3Re	VsigST2Re	VelG1Re	e_VelG1Re	VelG1_3Re	e_VelG1_3Re	VelG2Re	e_VelG2Re	VsigG1Re	VsigG1_3Re	VsigG2Re	Sample	RmaxST	RmaxG
1286	"12080-12704"	"  1-35655"	31.5433157727	-0.12984568424	10.132	0.257										106.62565521724	13.7379685496074	108.977271916117	13.7379685496074	154.160223549661	13.7379685496074	1.8613213309164387	2.13308894799708	2.62790885091843	2		2.0
4115	"12080-12702"	"  1-35847"	31.3259309359	0.05558103014	9.403	-0.848										91.5479318280123	8.49759294315966					2.150479976933919			2		1.0
1474	" 10223-9102"	" 1-603261"	31.9988521199	0.80252685108	10.22	-0.54	100.232065571223	33.3163253704211					0.632249210097663			105.527255721231	8.21402490586757	119.078585169395	8.21402490586757	139.429680703212	8.21402490586757	1.8745078259508474	2.21131326826813	2.36841464977514	4	1.0	2.0
2451	" 10223-6101"	"  1-35897"	32.4874800229	0.87640853837	8.979	-0.845										54.7625179992988	8.17580840024031	63.3368037961476	8.17580840024031			1.2412608636844624	1.40498225141433		2		1.3
1397	" 12078-3701"	"  1-35334"	29.6459781133	-0.48552379395	10.074	-1.784	64.6615657535455	23.8973079970262	75.7704572632421	26.4442787059645			0.277903153047641	0.334688011191012											1	1.3	
3547	"12079-12702"	"  1-35296"	30.0203421019	-0.27913451882	10.457	-0.151	153.865968997552	12.0365660619735					1.11754613081898			160.386665237013	10.5039652479681	166.480133312863	10.5039652479681			3.096785075164705	3.28589942693301		4	1.0	1.3
2588	"12079-12705"	"  1-35716"	30.6366333235	-0.20831045304	10.739	0.505	170.255513000873	10.325760648707	174.07120496497	12.0111701887255			1.09018910095205	1.16508180878044		179.677918630774	7.34152125326673	187.432262330983	7.34152125326673	199.437896789578	9.64904537522238	1.2187051089114824	1.52815463483382	1.74284927128154	4	1.3	2.0
273	" 12078-1902"	"  1-35371"	28.8996319793	-0.39121362548	10.326	-0.025	72.9994241686857	38.2371106193409	89.1159815342527	41.6709516735549			0.260301800264075	0.301434412775933		111.510193726615	9.24205836505352	128.69222253583	9.24205836505352			0.596756531448465	0.729080380104975		3	1.3	1.3
4004	"12078-12701"	" 1-603032"	28.9946753032	-0.32782403222	10.378	0.023	141.541088926777	13.0388104744568	146.53254963218	15.7203196525777			1.02593250694209	1.13917718782192		149.514870308675	7.93095421733524	151.327651793014	7.93095421733524			1.8119792587323282	2.0221469564		4	1.3	1.3
3562	"12078-12702"	"  1-35391"	28.671011	-0.143342	10.797	-0.723	199.488149507187	18.4037466028373	232.0483443683	21.6225974169162			0.284488075489328	0.333506275249763		200.340709025371	14.6938164597494	252.351651504319	15.2715972131793			0.9933864148379417	1.06186275073724		3	1.3	1.3
3337	" 12079-9101"	" 1-547851"	29.202113954	-0.212564848	10.834	-0.043	217.222923879403	8.46478611256342	223.260609841116	11.9673239443264			1.25700170670608	1.35000496452247		228.218664228802	9.94089453565479	240.260722266191	9.94089453565479			1.8567739380243073	2.59088041186951		4	1.3	1.3
1869	" 12078-6102"	"  1-34944"	29.1377802755	-0.17499947292	10.993	-0.471	325.180689709573	37.7460289420135	391.926666887307	38.095314417182			1.02324592922509	1.19479535354172											1	1.3	
413	" 12078-6104"	"  1-35522"	29.3188182817	0.38312105629	9.734	0.374										111.996163765627	7.30406441527789	117.50129827102	7.30406441527789	114.942228382655	7.30406441527789	1.7626241913794785	1.98956046529288	2.10346153129918	2		2.0
4214	"12078-12703"	" 1-603098"	29.6705869857	0.52923012075	10.952	0.327	196.52809580387	17.0811313215489					1.00101932362653			217.761844622126	8.17680711572989					3.7170277542865358			4	1.0	1.0
547	" 12078-3703"	"  1-35528"	29.7216431006	0.82509460647	10.155	-0.017	107.250768828889	15.2334932923381	118.804735355765	15.9953463347065			0.703482565826198	0.815077065621023		112.696963956714	8.02253214161459	114.735097538363	8.02253214161459	64.7804012244781	13.9250360853914	0.9567058975811669	1.04122217949341	1.12496310214322	4	1.3	2.0
2253	"12081-12702"	"  1-35869"	31.585421768	0.61715636167	10.195	-0.276										144.880495095034	9.35755242029495	150.257075931355	9.35755242029495	137.133086780643	11.1089470759761	2.4445801018335866	2.67819398342658	3.33320518807071	2		2.0
3209	" 12080-9102"	"  1-35797"	31.1966304262	0.83511638812	9.313	-0.83										69.5028969895643	8.23406109172617	75.8735071322652	8.23406109172617			2.329380000162207	2.53994972891164		2		1.3
2630	"12081-12704"	"  1-35858"	31.6215605875	0.70644426433	9.849	-0.172										96.288374302888	9.283466465708	108.455916432339	9.283466465708	120.155059376878	9.283466465708	1.954596456322532	2.08000534204435	2.19068128171972	2		2.0
847	" 10223-6104"	"  1-35870"	31.9585996105	0.873067964	9.73	0.119	30.2179627400426	25.4769197772845					0.164346137325759												1	1.0	
2605	"12081-12703"	"  1-35814"	31.52236517	0.847885029	10.024	-0.534										128.188154899669	9.6232663375735	141.28915717477	9.98298390754462	167.188462495548	11.8129896717163	2.6174179221049245	2.85587702927648	3.27279629924511	2		2.0
2335	" 12079-1902"	"  1-35580"	30.2897503939	0.7916119879	10.947	0.369	212.518322369373	16.1779821799319					1.04123904523579			249.310350817693	7.0					2.2864636959108857			4	1.0	1.0
512	" 12078-1901"	" 1-602767"	27.1274184727	-0.06288080521	9.148	-0.659										39.1988229937461	11.5098594298919	42.1608451755389	11.5098594298919			0.6259184148545534	0.699709881637346		2		1.3
2197	" 12078-6103"	" 1-602989"	28.725979732	0.81120896049	10.44	0.555	95.2273426848759	16.8583373787746	95.9183917049574	19.7394574378532			0.335793752262745	0.355803577305964		145.303844194879	8.7019779483289	143.758341587362	8.7019779483289			1.5960939189735435	1.71781004593339		3	1.3	1.3
1232	" 10223-3703"	"  1-36098"	33.4762490468	0.44826178896	10.395	-0.57	151.743241643298	21.843059169363	168.625954067996	23.3683343536084			0.518775150618201	0.633792106058147		180.923885702664	7.69734333767107	183.595220368821	7.69734333767107			1.5018158693677752	2.04450522121225		3	1.3	1.3
115	" 12074-3701"	"  1-33389"	17.4877054714	-0.7035305228	9.95	-0.572	64.6627855763367	36.9384210813686	89.6561224687076	40.6479932445774			0.218615040610318	0.311138892565434		62.5655452549058	9.40017439749122	77.1987045347925	9.40017439749122	91.9669049268582	9.40017439749122	0.476205899480851	0.616484807506737	0.770185112335651	3	1.3	2.0
792	" 12075-6101"	"  1-33732"	19.1688596454	-1.19455052395	10.623	0.424	88.3233963432377	29.5041241925933	102.644686624645	31.1471153013814			0.30092939680312	0.369402436098753		86.6460363448336	12.1500711019418	96.1413341396327	12.1500711019418	133.896068392691	15.6775808154171	0.351585193226711	0.414400853776162	0.568117421989104	3	1.3	2.0
3723	" 12075-9102"	"  1-34048"	21.1587819927	-0.06287315411	10.488	-0.246	126.164036521312	9.35525149055292					0.934106045464759			147.501621575656	7.11406392714322	160.666179491885	7.11406392714322			2.732594706561986	3.12176135342669		4	1.0	1.3
604	"12075-12705"	"  1-34036"	21.3713986628	-0.05730483931	9.844	-0.962	50.2296035289956	5.77265821309778	65.4543433076005	7.40917557102577			0.173840154876944	0.295968465581829											1	1.3	
504	" 12075-6104"	"  1-34179"	20.77562973	0.34781177573	10.585	-0.68	150.303620559561	12.4473027558475	164.487970776372	14.296088727861	186.162628185055	18.3767339349494	0.599392171536377	0.72593911105266	0.908394021093222	160.639478723669	11.9819933128975	177.855908873609	11.9819933128975	184.721684923082	16.43570541298	0.972031737791926	1.2322615785589	1.53161021548076	4	2.0	2.0
1067	"12075-12703"	"  1-34149"	20.8549364792	0.7552843362	9.75	-0.746										113.67097915023	12.3348180813284	129.666071582884	12.3348180813284	139.024077913145	20.7219743862469	0.8440193050697254	1.06354487938798	1.26210646633517	2		2.0
3872	"12772-12705"	"  1-33337"	17.8158818881	-0.45598066254	9.203	-0.782										71.9617735792803	9.5997602917933	118.163195899884	12.1703349434324			2.02029420670984	2.12835153320789		2		1.3
889	" 12075-6102"	"  1-33721"	19.093872345	-0.20927537247	10.518	0.13	129.398543698285	16.152122840887	134.487469505007	16.7682437927377	117.243703121007	26.3073561016986	0.6438628387924	0.749633674836872	0.840780473054513	141.285461769748	7.0	145.604396826265	7.0	160.813852377723	7.0	1.0305355172423385	1.28650202770615	1.76425586839995	4	2.0	2.0
16	" 12075-3703"	"  1-33876"	19.0175598066	0.01832276044	10.351	-2.684	80.2805280516238	41.1172968109488	94.9340692302101	41.9212124664238	128.380280613328	46.4022594988079	0.276575949492976	0.360549151915876	0.561992213262455										1	2.0	
168	" 12075-3702"	"  1-33848"	18.8561899499	0.07164479082	10.409	-1.049	130.494630704189	51.1201893223326	148.21627841162	52.0990191507256	159.561756149627	57.5089681396366	0.292725445311978	0.390481511158947	0.564712580974685										1	2.0	
53	"12075-12702"	" 1-108250"	18.7598365173	0.30744504811	10.347	-3.055	99.37529121681	16.987644367488	112.742575585823	17.4019925826344	149.032983610499	19.4928040421936	0.371361951015373	0.487416864609477	0.694843103430358										1	2.0	
779	" 12075-6103"	" 1-601968"	18.809807484	0.33881017976	10.288	-0.212	157.979059962063	12.1091417515471	178.273510786828	14.4265571016707			0.791172908075596	0.963802983133215											1	1.3	
1535	" 12772-9102"	"  1-33508"	17.6698860079	0.27446328915	10.266	0.051										140.398801352497	7.0	149.127781742836	9.51234436731131			2.07933406951334	2.17588228857176		2		1.3
182	" 12074-3704"	"  1-33518"	18.2268475772	0.18687191633	10.226	0.298	131.201861998728	14.8066114224666	152.00771856747	16.9226787446474	167.725256370859	27.4312736227718	0.564865412608538	0.706119259383889	0.844922795930809	151.525834156037	7.82773481155073	158.274122324074	7.82773481155073	171.160715603741	7.82773481155073	1.237860991731819	1.5474653454937	2.17481377545564	3	2.0	2.0
3449	"12074-12704"	" 1-551344"	18.4430517249	0.30575642489	11.041	0.637	199.291335536428	9.87191867713741	228.048949193517	13.276446504244			0.958163974215354	1.11088194725175		234.331446726975	7.0	245.815146101372	7.0			1.4552299862949225	1.94054982352678		3	1.3	1.3
4091	"12074-12705"	"  1-33522"	18.1404261577	0.29334991947	9.573	-0.547										79.9694255664875	7.0	107.528540594096	7.4394634345865			2.5695535234461397	2.75850490578877		2		1.3
3532	"12074-12702"	"  1-33510"	17.8979749548	0.46250352461	9.586	-0.758										80.1695788254062	9.05982540154751	85.922524945346	9.05982540154751			1.719344098262146	2.20894640052865		2		1.3
219	" 12073-3704"	"  1-32585"	14.6978897612	-1.09714474494	10.453	0.165	122.201029128888	18.4792839330312	152.911331934188	20.244947878086	173.980596305274	22.3848551375008	0.265479664675236	0.341216459382896	0.551748743515508	70.2106622619176	16.4680505272282	102.877851668529	16.4680505272282	159.224299035939	16.4680505272282	0.15063758444987607	0.202285889255512	0.376540210325092	3	2.0	2.0
2015	" 12073-6104"	"  1-32633"	14.69491824	-0.75182822627	10.999	-1.761	208.673009163082	45.6731220771381	233.122910603142	53.4845128498614			0.273579328795447	0.321633348701722											1	1.3	
2127	"12696-12702"	"  1-32223"	13.42766947	-1.08517904079	11.041	-0.003	117.388396575829	14.3144896292048	135.06686911927	15.9770070287723			0.318045953214641	0.42527777636651											1	1.3	
2214	" 12696-6101"	"  1-32701"	14.0444657078	-1.11692105137	11.075	-0.502	172.390401512299	18.0622024543689	166.640850454864	21.1043148924478			0.306795910981949	0.333649245638353											1	1.3	
998	" 12696-3702"	" 1-107844"	14.3651067206	-0.47157686167	11.295	-0.957	235.552283907706	14.4742344169602	240.326618180071	16.9233640678521	264.917529523636	26.840292198795	0.346952471832291	0.386828217851955	0.438493350836904										1	2.0	
1033	" 12696-9102"	" 1-107841"	14.3422951156	-0.42879311228	10.479	-2.383	137.002701818665	9.36944754762211	146.077993893023	10.0673485078706			0.73866606943316	0.857443803197441											1	1.3	
588	" 12696-3701"	"  1-32643"	14.4726643554	-0.34623928735	10.348	-0.962	94.7849109628501	16.9850271739077	120.27664977359	17.8536102666909			0.450850925154217	0.54103835665812		172.091568510399	38.8607956982503	257.332930878065	43.9120694446964			0.6779449510553703	0.673330443992472		3	1.3	1.3
2967	"12696-12704"	"  1-32796"	14.3742746241	0.1029480895	9.987	0.229										118.747145274137	7.0	134.238999186319	7.39469019221883			2.738912051404744	2.81417131551943		2		1.3
2285	" 12696-6103"	"  1-32786"	14.2109066167	0.34647026308	11.012	-0.182	156.579802716841	28.3378753799563	191.600340493034	29.9069478104026			0.340022043750735	0.408979621929077		248.939754313085	8.4419048889109	268.221290917357	8.4419048889109			1.5899876946570015	2.05045304622627		3	1.3	1.3
2140	" 12696-1901"	" 1-601561"	13.9432922417	0.64504140092	11.548	-0.029	57.1388117688622	25.1642200939266					0.0808012758620784												1	1.0	
3083	" 12772-3703"	"  1-33227"	16.7146221103	0.18095352845	10.794	-0.105										166.007486013457	13.8749350664025					1.471423697883814			2		1.0
2842	" 12772-9101"	"  1-33215"	16.8476427822	0.8926770932	9.635	-1.25										91.3048075615707	10.1480438612653	110.566690405142	10.1480438612653			1.984907235574476	2.40011288193513		2		1.3
1429	" 12769-9102"	"  1-31375"	6.36659969212	-1.01059842511	10.416	-0.064	147.818986701437	18.4047815375061					0.906789195670982			152.833526027675	7.0	167.029330888321	7.0	176.757762559959	7.20662212487038	1.8173659979855168	2.08468988527078	2.53862500112022	4	1.0	2.0
737	" 12769-6101"	"  1-30993"	5.57206655489	-0.96879366326	11.312	0.47	237.617123818314	101.22119429475					0.367422831390029			258.144874593129	22.1323697997407	290.182392237666	20.6227957237863	365.279133553264	23.426745359461	0.4765007018674815	0.514678527681055	0.619891533270377	3	1.0	2.0
3939	" 8656-12705"	" 1-287790"	7.38700089483	-1.09569961487	11.643	0.863	238.520343699056	14.973702761602	250.088732044363	17.6090307600364			0.856083559436655	0.976098636286311		233.196373694829	13.6793190477441	256.471649099007	13.3901155977892			1.3880473478020623	1.69036139767865		4	1.3	1.3
1127	"  8656-9102"	"  1-31295"	7.30918532467	-1.01936262056	10.99	-0.819	207.023733058131	22.6328830381367	216.50106410129	26.1113227908368			0.467205389056172	0.533897277797308		191.46035471841	29.6979056108812					0.9062741114852979			3	1.3	1.0
2404	"  8657-6102"	"  1-31587"	10.1120979603	-0.04542275115	9.602	-0.386										104.754605692765	9.86562491836132	109.599982620352	9.86562491836132			1.672158314929605	1.95227737854719		2		1.3
1752	"  8657-6104"	"  1-32056"	10.4174680608	0.20878519485	8.818	-0.854										47.7317370289863	7.46317493517173	55.9774298071328	7.46317493517173			2.25392752395278	2.58313636959689		2		1.3
3418	" 8657-12704"	"  1-32058"	10.4083294322	0.25763535164	9.205	-0.764										55.669191727503	16.5637871665077	60.715461630571	20.5767507083115			0.7808153821366349	0.919086204949064		2		1.3
2777	" 8657-12703"	"  1-32055"	10.5745189523	0.37054886358	10.517	-0.145	109.864599900122	17.9641337809694	140.47519610324	22.7441258166939			0.797108127357565	0.845737487309065		143.693685441147	8.79507117274357	157.664754504865	8.79507117274357	172.96028954778	9.82302005965133	1.7607806369986596	1.88881291293818	2.16274892746819	3	1.3	2.0
2194	" 8657-12702"	"  1-31776"	9.29836316868	-0.0584769741	10.388	0.0										157.532306367943	7.47180548143735	166.370604975563	7.47180548143735	187.716383034632	13.1218272403375	3.0609827158229157	3.7525048773858	4.04956610583759	2		2.0
3702	" 8657-12701"	"  1-31639"	8.78569873083	-0.13368189664	9.981	0.026										121.297129672679	8.62218533651024	131.548478218626	8.62218533651024			2.66906817033486	2.96443425304519		2		1.3
2525	"  8657-6101"	"  1-31788"	9.39920356323	0.28066186523	11.032	0.706	65.3067556843552	7.23152575966049	72.1877757670973	8.84649230924632			0.393826316339612	0.402544553313197		88.1439269270234	7.78657154314464	95.519880374945	7.78657154314464			1.0433378101216688	1.04007861054365		3	1.3	1.3
140	"  8657-3704"	" 1-107761"	10.1981233273	0.62188063267	9.875	-0.109										39.9986962895472	22.6952457093642	50.9952063672597	22.6952457093642	91.4686741562757	30.3748046884287	0.3682990489423098	0.460248457039216	0.607110128983508	2		2.0
766	"  8656-6102"	"  1-31271"	7.55605935585	-0.70783837141	9.811	0.162										57.3361464656598	8.68640720085698	67.9914313035136	8.68640720085698	72.256235574992	8.68640720085698	0.915575730460452	1.23041841970169	1.56921903974808	2		2.0
3529	"12769-12705"	"  1-31376"	6.52858112422	-0.72171455361	9.99	-0.093										115.275502359597	9.9575555720946	115.558277735903	10.9721120194267			2.1299736421747784	2.15715543153017		2		1.3
1300	" 12769-3704"	"  1-31369"	7.08044437539	-0.24634083302	11.328	-1.26	215.309877702631	52.8023054738792	195.135191290685	59.7269919917343			0.27818301315504	0.299768480858574											1	1.3	
2571	"  8656-6101"	" 1-600853"	7.80039942259	-0.40735426703	10.435	0.653										154.761907009435	7.54895558775931	148.198059098839	7.54895558775931			1.2601395637885433	1.27603523796805		2		1.3
914	"  8656-3703"	"  1-31530"	7.75249875162	0.43574830194	9.523	-0.599										82.5117016040517	7.35678335610387	90.6477833554189	7.35678335610387	99.2680642082201	7.35678335610387	1.573346963534026	1.93249108666408	2.26798401669828	2		2.0
1452	" 12769-3703"	"  1-31432"	6.40711093019	0.03672303449	11.212	-0.191	100.293192045001	27.8613996613632	81.0783415661307	37.0181759419422			0.207846482565685	0.217418876470902		344.074568329016	8.40212697485489	350.927779240215	8.40212697485489			1.5124767790418514	1.91811977906037		3	1.3	1.3
1765	"  8657-3702"	"  1-31759"	8.96123734092	0.86930681536	9.416	-0.559										92.8107375828653	7.63132743606736	106.862647417236	7.63132743606736			2.041933644479402	2.20399372218727		2		1.3
1129	" 12769-1901"	"  1-30632"	4.53652539548	-0.78376219185	11.098	0.292	194.859944431629	32.5073883579619					0.744897173255238			204.075129687409	13.8651034537429	249.770554298211	13.8651034537429			1.3426655392153983	1.53113704178226		4	1.0	1.3
3860	"12769-12701"	"  1-30887"	4.2288420456	-0.08822088257	10.621	-0.026										156.372064738477	8.14904074803746	172.711322859921	8.14904074803746			3.23400024533585	3.7960819314647		2		1.3
2134	" 12769-6102"	"  1-31160"	5.13727185559	-0.14640726375	11.493	0.027	167.872976002716	93.5016475577549					0.245386055144151			435.062520745777	10.5697133859843	444.980372762357	10.5697133859843			1.2796786711362833	1.76197720540861		3	1.0	1.3
3374	" 8656-12701"	"  1-31189"	5.58273548897	0.00915551281	10.356	-0.295	130.598928997477	28.2259210207182	154.007989220567	32.0141472572617			0.839457004416753	0.899360088227669		130.559838129667	7.96322083546269	145.259931637019	7.96322083546269			1.740403103142043	2.0598318090453		4	1.3	1.3
3714	" 9195-12701"	"  1-42680"	27.8864427766	12.6996000839	9.273	-1.146										73.3770685414789	8.53386266083847	84.4163454508173	8.53386266083847			1.9128761234116112	2.22026244500313		2		1.3
1689	"  9195-3704"	"  1-42660"	28.1850476804	13.1925503037	10.561	-0.15	77.0771910206628	17.3757777412391	82.3353858016023	21.8610960071635			0.359944192633142	0.370580348534379		163.922525752356	8.2596380263832	170.02274512336	8.2596380263832			2.965762999324872	3.55231674102334		3	1.3	1.3
2348	"  9513-6104"	"  1-42583"	29.2657458796	13.1670587264	10.856	-1.231	148.836605475898	13.6403643717565	163.978448909171	18.5724334944624			0.389115217067737	0.415024565758223		231.937666627595	12.2235080662661	240.48413430027	13.7481062734143			1.1750573933710122	1.30038097636267		3	1.3	1.3
4067	" 9513-12702"	"  1-42585"	29.0634608466	13.1658441664	10.574	-0.227										181.535787801084	9.73252837918053					3.8293142389773314			2		1.0
3913	"  9513-6101"	" 1-581166"	28.74757	13.46772	9.62	-0.606										74.6785009091391	8.11750080845436					1.5668770540690835			2		1.0
3488	" 9195-12705"	" 1-602993"	28.7483064255	13.4829607899	10.527	-0.828	138.352407827789	6.81733787145386	158.415240118257	7.30336831130185			0.788045267477431	0.917855092589199		142.800012774979	7.88415293773533	167.009789622549	7.88415293773533			1.8776152727136652	2.63161111783994		4	1.3	1.3
2207	"  8097-6101"	"  1-42280"	27.2984501161	12.8532452534	11.11	-1.131	179.454153944245	5.6413714777949	218.972308107407	6.32710628731731			0.543947277974726	0.597643997990207		224.691401057024	12.0097433355633	230.388400664581	12.0097433355633			0.7793040425093068	0.806966445018562		3	1.3	1.3
33	"  8097-3704"	"  1-42273"	27.2633038511	12.8736031758	9.548	-0.646										61.2370976355204	7.38514034046193	55.7456123060854	7.79898311518241			0.9133510554163975	1.01837313854932		2		1.3
592	"  9195-6101"	"  1-42703"	27.529862933	13.1103745569	11.295	-1.675	157.66730834576	59.9791819283574	174.723213956417	66.0598554534304			0.190662937291854	0.232942980236264											1	1.3	
577	"  8097-6102"	"  1-42255"	27.4236732296	13.097121265	9.383	-0.781										72.1796601808002	7.82535380600606	81.5819545034423	7.82535380600606	95.5976555461977	9.01405681361138	1.8594421235842193	2.09226904276392	2.27599247011717	2		2.0
1804	"  9195-3702"	"  1-42250"	27.8427837194	13.0603351418	11.28	0.978	172.351215568187	20.6345433278477	181.311351461603	23.4841209698328			0.362658317521324	0.434614035432733		227.740961510888	16.8956211963819					1.2996748397064386			3	1.3	1.0
3933	" 8096-12705"	"  1-42669"	27.6344800304	13.6617287306	9.157	-1.196										70.9430537350374	8.34012226541011	79.3806054794049	8.34012226541011			1.679562035242686	1.61797414793362		2		1.3
175	"  9513-1901"	"  1-42626"	28.5604969844	13.6786922597	10.171	-1.3	72.5027336561559	33.8703146280533	97.94707571639	35.507386840065	130.806134891446	38.3237055580825	0.154723868770666	0.210668812376909	0.341395802044747										1	2.0	
2131	" 12094-6102"	"  1-40252"	17.5104933502	13.6474847653	11.285	0.436	263.926367176787	14.1942541319308	282.562318368007	17.3893563600322			0.737275920180485	0.916113028547586		285.187938125156	7.79916503534017	291.526384957852	7.79916503534017			3.1812789654694913	3.94918178578375		3	1.3	1.3
2575	"  8570-6101"	" 1-558675"	23.4100430295	13.1572081684	11.523	0.09										217.557109857237	16.5651959901246					1.0337437387180748			2		1.0
1485	"  8570-3704"	"  1-41289"	23.4720801285	13.403412232	11.321	-1.8	201.439020608338	33.3290036752414	186.534276377866	38.1598218087568			0.229343869953518	0.264838404823643											1	1.3	
3754	" 8093-12705"	"  1-41356"	22.2326113484	14.0764661726	9.464	-0.563										72.6909327557327	7.34697132713604	94.5621078830796	7.34697132713604			1.8794612387688532	2.61273991313471		2		1.3
3120	"  8095-9102"	"  1-41506"	25.6975701199	13.1805704882	11.665	-0.084	186.121801717761	41.6360564295622					0.307097281034034												1	1.0	
816	"  8095-3701"	"  1-42381"	25.8611193756	13.3202579523	10.575	-1.972	170.605757498421	16.4299381616984	194.036036878389	16.7155210921785	224.286270553371	18.6725741207948	0.321466099669744	0.406341573570406	0.622279957618734										1	2.0	
3071	" 8095-12701"	"  1-41561"	25.0191778445	13.4170412805	10.016	-0.193										99.2829262455516	8.85660288067857	105.575763733094	8.85660288067857	128.26818356654	8.85660288067857	2.1662450655921326	2.28151012784107	2.64656665413848	2		2.0
2496	" 8095-12702"	"  1-41531"	25.858194382	13.8546355995	10.185	0.207										133.044253233127	8.04412714420213	138.939014957809	8.04412714420213	135.436908532782	8.04412714420213	2.21981522297931	2.48192409933255	2.68979604860789	2		2.0
2135	" 8095-12704"	"  1-42340"	26.713789796	13.7541657362	10.263	-0.163										165.407572703632	8.64823634864433	172.998441658777	8.64823634864433	185.847569539095	20.4187224967259	3.847008099658568	4.37286856335692	4.66712992428538	2		2.0
1346	"  8097-9102"	"  1-42329"	27.0544177742	13.7267854089	11.13	-0.02	219.226991549079	20.1640172070622	236.567719402038	21.8521968216838			0.472959218732896	0.594247717020612		244.502243531609	10.0625914817403	254.911840977531	10.0625914817403	185.328532191715	12.9997276565023	1.2885240267979778	1.73052005558953	2.30914336479019	3	1.3	2.0
3447	" 8096-12702"	" 1-558599"	27.0203592703	13.8006904017	9.608	-1.146										78.4143277545404	9.19966481031384					0.7356889169611435			2		1.0
1907	" 8097-12704"	"  1-42480"	26.774064659	13.8971582604	9.986	-0.205										111.518914687024	7.0	121.259047612755	7.0	118.343290207769	7.98066727380434	2.465103710010564	3.16312281694696	3.03722316294407	2		2.0
27	"  8097-3702"	"  1-42463"	26.7453237163	14.1449390255	10.369	-2.513	106.717539877954	9.073866191308	116.95581737559	9.69349591215634	135.494540197627	13.8293254499716	0.42750649118717	0.559491245189297	0.759229323770871										1	2.0	
894	"  8097-6104"	"  1-42763"	27.3767246477	13.9925835472	11.076	-1.576	148.966379842328	52.0039351635487	170.218073779978	59.5982910750746			0.236566358705049	0.281457896618862											1	1.3	
1990	" 8097-12703"	"  1-42548"	28.0528678187	14.4577474761	11.159	-0.916	202.15166107132	8.96382296634134	215.621023104501	9.52508421096427	224.252781533011	15.2480804139468	0.788236824298936	0.91394715052025	1.11923112804933	194.005499857457	12.2935107871831	221.092332339816	11.8845912122143			0.9605794058028749	1.15376060593166		4	2.0	1.3
1207	"  8095-6102"	" 1-558603"	25.879951208	14.3971135677	10.345	0.116	108.565165370518	10.3725579069766	107.072393322731	12.5320346443693	134.141705650061	21.1256256728623	0.582792974588137	0.652061871831344	0.741922494865187	145.813944744382	7.65466062474486	151.256606391958	7.65466062474486	155.212035935036	7.65466062474486	1.9729632580754306	2.3163080063183	2.7537457819707	4	2.0	2.0
862	"  8095-3702"	"  1-41700"	24.7579235116	14.9690542835	10.207	-1.17	63.3589830613199	18.6470136906344	74.3975253771134	24.6687531941939			0.14070660603987	0.19953184705172											1	1.3	
2223	" 8093-12701"	"  1-41030"	20.7941354706	13.7795446174	9.602	-0.332										105.614029652093	11.195719284483	98.712279538346	15.1624445338744			2.441976470552003	2.54069592055774		2		1.3
851	"  8093-3704"	"  1-40992"	21.8549992312	14.0545274026	10.618	-2.116	85.074478951293	8.19560751205802	96.1922606944777	9.8331213221089	143.092660927347	19.845273308836	0.19231693980456	0.220598667132187	0.289751661225383	184.102963495004	15.4249870321081	209.372072536591	20.1405627888708	159.064075380449	20.8265652580451	0.6933222402369689	0.756200030663773	0.899897971180905	3	2.0	2.0
3380	"  8570-6103"	"  1-41224"	21.2800703157	14.6187671822	8.931	-1.115										69.1633354282013	9.63651576452165					1.2282068019184933			2		1.0
1618	" 8092-12705"	"  1-41072"	20.4010540598	14.4528711801	10.871	-0.35	41.8367786486724	30.6806839020437	60.9395819322755	32.6866565093333			0.129077307444196	0.14210211311175		227.963591425329	17.8407131533091					1.1108488506736924			3	1.3	1.0
2251	"12093-12701"	"  1-40755"	18.2800213358	13.3968386908	10.923	-1.065	183.423775001517	14.614466707888	203.022867287039	17.1329110454438			0.677846415665588	0.764598569008816		224.954378366893	12.0745700423997	239.138808784442	12.0745700423997	246.43290582779	13.0435530956421	1.6972959730385329	1.86594818416804	1.88243827023973	3	1.3	2.0
755	" 12094-6104"	"  1-40212"	18.5932236575	14.0447765415	10.228	-0.039	110.696102065149	18.1714467674971	129.984235869622	20.2439231373266			0.620427644326809	0.700105556056107		131.64031128936	9.85465639342142	147.697389276408	9.85465639342142	154.484093924168	9.85465639342142	1.424290326855863	1.6916077892819	2.18434008680156	4	1.3	2.0
2308	"12093-12705"	"  1-40201"	18.0177939412	13.645463014	10.696	0.609	127.5913558964	19.1655850809133					0.609081213305878			149.675917661943	9.01133575374268	160.46499625085	9.01133575374268	178.41295454604	13.032074450846	1.8267017867674487	2.32615818097021	3.00979260053558	4	1.0	2.0
62	" 12094-3701"	"  1-40248"	18.1959734437	14.3608668864	10.793	0.368	143.349595981335	12.5911109242104	169.399672766453	14.9364511463342	162.847459070734	20.9489792857481	0.385510982379203	0.507544112934288	0.652954538806078	198.759086829549	7.0	219.68472235739	7.0	234.178084528358	7.0	0.9220188722071755	1.28267519600805	1.74993833403609	3	2.0	2.0
