galaxy,source,log_gbar,log_gobs,log_res,sigma_log_gobs,R_kpc,env_dense,logMh
UGC 4820,GHASP,-9.219035,-9.02817,0.142151,0.05,3.63,field,11.0
UGC 4820,GHASP,-9.221893,-8.983594,0.189203,0.05,3.65,field,11.0
UGC 4820,GHASP,-9.228984,-9.015279,0.163655,0.05,3.7,field,11.0
UGC 4820,GHASP,-9.234603,-9.049215,0.134574,0.05,3.74,field,11.0
UGC 4820,GHASP,-9.238787,-9.023419,0.163979,0.05,3.77,field,11.0
UGC 4820,GHASP,-9.245702,-9.055705,0.13765,0.05,3.82,field,11.0
UGC 4820,GHASP,-9.249818,-9.043067,0.153829,0.05,3.85,field,11.0
UGC 4820,GHASP,-9.257976,-9.06852,0.135381,0.05,3.91,field,11.0
UGC 4820,GHASP,-9.262019,-9.079996,0.127372,0.05,3.94,field,11.0
UGC 4820,GHASP,-9.268706,-9.058579,0.154513,0.05,3.99,field,11.0
UGC 4820,GHASP,-9.276647,-9.033851,0.186026,0.05,4.05,field,11.0
UGC 4820,GHASP,-9.283198,-9.097283,0.128179,0.05,4.1,field,11.0
UGC 4820,GHASP,-9.290981,-9.08468,0.147405,0.05,4.16,field,11.0
UGC 4820,GHASP,-9.296124,-9.107749,0.128705,0.05,4.2,field,11.0
UGC 4820,GHASP,-9.308826,-9.064989,0.182228,0.05,4.3,field,11.0
UGC 4820,GHASP,-9.311341,-9.082561,0.166782,0.05,4.32,field,11.0
UGC 4820,GHASP,-9.32379,-9.084686,0.175161,0.05,4.42,field,11.0
UGC 4820,GHASP,-9.334824,-9.141412,0.127715,0.05,4.51,field,11.0
UGC 4820,GHASP,-9.339678,-9.081856,0.191343,0.05,4.55,field,11.0
UGC 4820,GHASP,-9.357619,-9.12706,0.161145,0.05,4.7,field,11.0
UGC 4820,GHASP,-9.362336,-9.13074,0.161398,0.05,4.74,field,11.0
UGC 4820,GHASP,-9.380937,-9.15846,0.149135,0.05,4.9,field,11.0
UGC 4820,GHASP,-9.39462,-9.15303,0.165883,0.05,5.02,field,11.0
UGC 4820,GHASP,-9.40474,-9.139941,0.187313,0.05,5.11,field,11.0
UGC 4820,GHASP,-9.43008,-9.164216,0.183818,0.05,5.34,field,11.0
UGC 4820,GHASP,-9.446225,-9.210521,0.150675,0.05,5.49,field,11.0
UGC 4820,GHASP,-9.470444,-9.183792,0.19703,0.05,5.72,field,11.0
UGC 4820,GHASP,-9.497092,-9.258474,0.143784,0.05,5.98,field,11.0
UGC 5175,GHASP,-9.195988,-9.621412,-0.471131,0.05,0.41,field,11.0
UGC 5175,GHASP,-9.256806,-9.583125,-0.380227,0.051721,1.12,field,11.0
UGC 5175,GHASP,-9.312306,-9.567054,-0.316895,0.05,1.78,field,11.0
UGC 5175,GHASP,-9.332236,-9.540495,-0.273543,0.05,2.02,field,11.0
UGC 5175,GHASP,-9.356137,-9.56071,-0.273741,0.05,2.31,field,11.0
UGC 5175,GHASP,-9.387963,-9.562764,-0.249352,0.05,2.7,field,11.0
UGC 5175,GHASP,-9.391207,-9.535305,-0.219212,0.05,2.74,field,11.0
UGC 5175,GHASP,-9.425832,-9.571383,-0.226822,0.05,3.17,field,11.0
UGC 5175,GHASP,-9.431426,-9.575524,-0.226389,0.05,3.24,field,11.0
UGC 5175,GHASP,-9.459218,-9.599015,-0.227274,0.05,3.59,field,11.0
UGC 5175,GHASP,-9.471036,-9.5712,-0.1899,0.05,3.74,field,11.0
UGC 5175,GHASP,-9.487489,-9.590004,-0.195452,0.05,3.95,field,11.0
UGC 5175,GHASP,-9.51003,-9.620773,-0.208169,0.05,4.24,field,11.0
UGC 5175,GHASP,-9.517754,-9.650751,-0.231988,0.05,4.34,field,11.0
UGC 5175,GHASP,-9.53925,-9.658049,-0.222221,0.05,4.62,field,11.0
UGC 5175,GHASP,-9.552205,-9.630663,-0.184602,0.05,4.79,field,11.0
UGC 5175,GHASP,-9.564331,-9.688012,-0.232408,0.05,4.95,field,11.0
UGC 5175,GHASP,-9.589139,-9.682352,-0.20733,0.05,5.28,field,11.0
UGC 5175,GHASP,-9.597347,-9.69604,-0.214624,0.05,5.39,field,11.0
UGC 5175,GHASP,-9.61515,-9.71496,-0.21973,0.05,5.63,field,11.0
UGC 5175,GHASP,-9.644496,-9.740035,-0.222191,0.05,6.03,field,11.0
UGC 5175,GHASP,-9.64959,-9.749781,-0.228032,0.05,6.1,field,11.0
UGC 5175,GHASP,-9.677741,-9.762573,-0.219344,0.05,6.49,field,11.0
UGC 5175,GHASP,-9.711856,-9.761472,-0.19245,0.05,6.97,field,11.0
UGC 5175,GHASP,-9.752983,-9.833532,-0.233752,0.05,7.56,field,11.0
UGC 5175,GHASP,-9.757804,-9.846976,-0.243615,0.05,7.63,field,11.0
UGC 5175,GHASP,-9.818669,-9.858236,-0.210082,0.05,8.53,field,11.0
UGC 5228,GHASP,-10.952457,-10.108447,0.26366,0.05,0.26,field,11.0
UGC 5228,GHASP,-10.968705,-10.260095,0.121302,0.05,0.43,field,11.0
UGC 5228,GHASP,-10.982027,-10.108825,0.280172,0.05,0.57,field,11.0
UGC 5228,GHASP,-10.983925,-10.17207,0.21801,0.05,0.59,field,11.0
UGC 5228,GHASP,-10.999075,-10.001932,0.396773,0.05,0.75,field,11.0
UGC 5228,GHASP,-11.001908,-10.13495,0.265367,0.062042,0.78,field,11.0
UGC 5228,GHASP,-11.015094,-9.996434,0.411373,0.05,0.92,field,11.0
UGC 5228,GHASP,-11.031033,-9.970478,0.446366,0.05,1.09,field,11.0
UGC 5228,GHASP,-11.033838,-9.848376,0.570057,0.05,1.12,field,11.0
UGC 5228,GHASP,-11.047821,-9.83153,0.594813,0.05,1.27,field,11.0
UGC 5228,GHASP,-11.048751,-9.834936,0.591932,0.05,1.28,field,11.0
UGC 5228,GHASP,-11.062667,-9.85495,0.579775,0.05,1.43,field,11.0
UGC 5228,GHASP,-11.078361,-9.865846,0.577725,0.05,1.6,field,11.0
UGC 5228,GHASP,-11.079282,-9.7974,0.64669,0.05,1.61,field,11.0
UGC 5228,GHASP,-11.093057,-9.836086,0.615751,0.05,1.76,field,11.0
UGC 5228,GHASP,-11.096719,-9.789179,0.664717,0.05,1.8,field,11.0
UGC 5228,GHASP,-11.115871,-9.855584,0.609059,0.05,2.01,field,11.0
UGC 5228,GHASP,-11.131281,-9.793744,0.679529,0.05,2.18,field,11.0
UGC 5228,GHASP,-11.1367,-9.813927,0.662376,0.05,2.24,field,11.0
UGC 5228,GHASP,-11.15648,-9.774132,0.713218,0.05,2.46,field,11.0
UGC 5228,GHASP,-11.160061,-9.796648,0.692699,0.05,2.5,field,11.0
UGC 5228,GHASP,-11.168993,-9.813681,0.680644,0.05,2.6,field,11.0
UGC 5228,GHASP,-11.179672,-9.802527,0.697743,0.05,2.72,field,11.0
UGC 5228,GHASP,-11.183222,-9.786499,0.715747,0.05,2.76,field,11.0
UGC 5228,GHASP,-11.19914,-9.79213,0.71896,0.05,2.94,field,11.0
UGC 5228,GHASP,-11.201784,-9.8483,0.664258,0.05,2.97,field,11.0
UGC 5228,GHASP,-11.213208,-9.800905,0.71799,0.05,3.1,field,11.0
UGC 5228,GHASP,-11.226328,-9.887427,0.638735,0.05,3.25,field,11.0
UGC 5228,GHASP,-11.233298,-9.846227,0.683792,0.05,3.33,field,11.0
UGC 5228,GHASP,-11.244582,-9.922273,0.613985,0.05,3.46,field,11.0
UGC 5228,GHASP,-11.266998,-9.901534,0.647093,0.05,3.72,field,11.0
UGC 5228,GHASP,-11.267856,-9.888343,0.660757,0.05,3.73,field,11.0
UGC 5228,GHASP,-11.288359,-9.908334,0.652055,0.05,3.97,field,11.0
UGC 5228,GHASP,-11.308686,-9.98472,0.586837,0.05,4.21,field,11.0
UGC 5228,GHASP,-11.314582,-9.886255,0.688537,0.05,4.28,field,11.0
UGC 5228,GHASP,-11.343005,-9.926109,0.664253,0.05,4.62,field,11.0
UGC 5228,GHASP,-11.363677,-10.011312,0.590348,0.05,4.87,field,11.0
UGC 5228,GHASP,-11.384157,-9.997883,0.614948,0.05,5.12,field,11.0
UGC 5228,GHASP,-11.410088,-10.103557,0.523388,0.05,5.44,field,11.0
UGC 5228,GHASP,-11.435702,-10.12086,0.519994,0.05,5.76,field,11.0
UGC 5228,GHASP,-11.440469,-10.110513,0.532927,0.05,5.82,field,11.0
UGC 5228,GHASP,-11.457852,-10.126627,0.526231,0.05,6.04,field,11.0
UGC 5228,GHASP,-11.482869,-10.149047,0.51734,0.05,6.36,field,11.0
UGC 5228,GHASP,-11.512926,-10.11105,0.571555,0.05,6.75,field,11.0
UGC 5228,GHASP,-11.534213,-10.101766,0.592301,0.05,7.03,field,11.0
UGC 5228,GHASP,-11.552265,-10.10974,0.594033,0.05,7.27,field,11.0
UGC 5228,GHASP,-11.661047,-10.231612,0.530365,0.05,8.77,field,11.0
UGC 5251,GHASP,-10.25227,-10.885359,-0.938673,0.057906,0.56,field,11.0
UGC 5251,GHASP,-10.263213,-10.650722,-0.696917,0.130288,0.58,field,11.0
UGC 5251,GHASP,-10.350344,-10.430523,-0.420664,0.05,0.76,field,11.0
UGC 5251,GHASP,-10.464622,-9.977033,0.104742,0.05,1.07,field,11.0
UGC 5251,GHASP,-10.470835,-10.32266,-0.237023,0.086859,1.09,field,11.0
UGC 5251,GHASP,-10.500234,-10.023197,0.080644,0.088331,1.19,field,11.0
UGC 5251,GHASP,-10.513975,-10.357208,-0.244895,0.063555,1.24,field,11.0
UGC 5251,GHASP,-10.549506,-10.003406,0.130707,0.05,1.38,field,11.0
UGC 5251,GHASP,-10.561256,-10.357784,-0.216494,0.078963,1.43,field,11.0
UGC 5251,GHASP,-10.576973,-10.066764,0.084101,0.05,1.5,field,11.0
UGC 5251,GHASP,-10.621564,-9.951901,0.225976,0.05,1.72,field,11.0
UGC 5251,GHASP,-10.625302,-10.314763,-0.134631,0.102187,1.74,field,11.0
UGC 5251,GHASP,-10.651917,-10.004188,0.19195,0.05,1.89,field,11.0
UGC 5251,GHASP,-10.680974,-10.078678,0.134851,0.05,2.07,field,11.0
UGC 5251,GHASP,-10.697429,-10.271508,-0.048169,0.130288,2.18,field,11.0
UGC 5251,GHASP,-10.703196,-10.062725,0.164045,0.05,2.22,field,11.0
UGC 5251,GHASP,-10.721223,-10.076232,0.161242,0.066815,2.35,field,11.0
UGC 5251,GHASP,-10.744577,-10.130847,0.120447,0.05,2.53,field,11.0
UGC 5251,GHASP,-10.764002,-10.216589,0.046159,0.110103,2.69,field,11.0
UGC 5251,GHASP,-10.781241,-10.252476,0.020408,0.05,2.84,field,11.0
UGC 5251,GHASP,-10.800864,-10.230897,0.053489,0.058688,3.02,field,11.0
UGC 5251,GHASP,-10.83532,-10.376605,-0.072106,0.065802,3.36,field,11.0
UGC 5251,GHASP,-10.836289,-10.232794,0.072269,0.05,3.37,field,11.0
UGC 5251,GHASP,-10.899295,-10.143501,0.198065,0.05,4.07,field,11.0
UGC 5251,GHASP,-10.905995,-10.179826,0.165602,0.05,4.15,field,11.0
UGC 5251,GHASP,-10.948443,-10.1596,0.21021,0.05,4.68,field,11.0
UGC 5251,GHASP,-10.976426,-10.158578,0.227225,0.05,5.05,field,11.0
UGC 5251,GHASP,-10.995434,-10.070684,0.325949,0.05,5.31,field,11.0
UGC 5251,GHASP,-10.998315,-10.15894,0.239333,0.05,5.35,field,11.0
UGC 5251,GHASP,-11.021688,-10.114786,0.296762,0.05,5.68,field,11.0
UGC 5251,GHASP,-11.064595,-10.183226,0.252587,0.05,6.31,field,11.0
UGC 5251,GHASP,-11.123397,-10.281043,0.187816,0.05,7.22,field,11.0
UGC 5251,GHASP,-11.172032,-10.350608,0.14541,0.05,8.01,field,11.0
UGC 5251,GHASP,-11.206546,-10.250627,0.264574,0.05,8.59,field,11.0
UGC 5251,GHASP,-11.21065,-10.409671,0.107805,0.05,8.66,field,11.0
UGC 5251,GHASP,-11.270172,-10.339754,0.210623,0.05,9.7,field,11.0
UGC 5251,GHASP,-11.294595,-10.260849,0.302968,0.05,10.14,field,11.0
UGC 5251,GHASP,-11.339537,-10.36399,0.224475,0.05,10.97,field,11.0
UGC 5251,GHASP,-11.346449,-10.347833,0.244413,0.05,11.1,field,11.0
UGC 5251,GHASP,-11.361221,-10.41658,0.183739,0.05,11.38,field,11.0
UGC 5251,GHASP,-11.37688,-10.398434,0.21043,0.05,11.68,field,11.0
UGC 5251,GHASP,-11.427858,-10.35793,0.278668,0.05,12.68,field,11.0
UGC 5251,GHASP,-11.439822,-10.379437,0.263652,0.05,12.92,field,11.0
UGC 5319,GHASP,-9.150661,-9.333349,-0.222835,0.100222,1.18,field,11.0
UGC 5319,GHASP,-9.174837,-9.362225,-0.230442,0.070774,1.36,field,11.0
UGC 5319,GHASP,-9.325704,-9.604725,-0.343266,0.05,2.52,field,11.0
UGC 5319,GHASP,-9.328229,-9.583515,-0.319932,0.05,2.54,field,11.0
UGC 5319,GHASP,-9.445112,-9.74615,-0.385859,0.05,3.49,field,11.0
UGC 5319,GHASP,-9.471322,-9.712355,-0.330824,0.05,3.71,field,11.0
UGC 5319,GHASP,-9.50421,-9.773602,-0.365647,0.05,3.99,field,11.0
UGC 5319,GHASP,-9.553688,-9.759735,-0.312504,0.05,4.42,field,11.0
UGC 5319,GHASP,-9.575153,-9.789367,-0.325275,0.05,4.61,field,11.0
UGC 5319,GHASP,-9.5897,-9.724916,-0.249456,0.05,4.74,field,11.0
UGC 5319,GHASP,-9.630478,-9.711699,-0.204632,0.05,5.11,field,11.0
UGC 5319,GHASP,-9.653214,-9.775049,-0.250524,0.05,5.32,field,11.0
UGC 5319,GHASP,-9.730982,-9.795734,-0.212362,0.05,6.06,field,11.0
UGC 5319,GHASP,-9.732008,-9.832326,-0.248187,0.05,6.07,field,11.0
UGC 5319,GHASP,-9.800241,-9.812951,-0.178277,0.05,6.75,field,11.0
UGC 5319,GHASP,-9.881342,-9.85481,-0.161334,0.05,7.6,field,11.0
UGC 5510,GHASP,-8.835133,-9.224321,-0.402639,0.115812,0.11,field,11.0
UGC 5510,GHASP,-9.126505,-9.263528,-0.174395,0.074878,0.2,field,11.0
UGC 5510,GHASP,-9.476396,-9.396449,-0.010825,0.06186,0.39,field,11.0
UGC 5510,GHASP,-9.627427,-9.249087,0.255627,0.054287,0.53,field,11.0
UGC 5510,GHASP,-9.63622,-9.544049,-0.032563,0.113294,0.54,field,11.0
UGC 5510,GHASP,-9.746524,-9.479644,0.115329,0.093063,0.69,field,11.0
UGC 5510,GHASP,-9.752705,-9.334452,0.265121,0.05,0.7,field,11.0
UGC 5510,GHASP,-9.833033,-9.445229,0.213384,0.05,0.85,field,11.0
UGC 5510,GHASP,-9.8377,-9.4414,0.220601,0.05,0.86,field,11.0
UGC 5510,GHASP,-9.89635,-9.406568,0.297643,0.055274,1.0,field,11.0
UGC 5510,GHASP,-9.900129,-9.511223,0.195685,0.05,1.01,field,11.0
UGC 5510,GHASP,-9.951818,-9.562541,0.180963,0.05,1.16,field,11.0
UGC 5510,GHASP,-9.967301,-9.521527,0.232839,0.05,1.21,field,11.0
UGC 5510,GHASP,-10.004428,-9.480087,0.300143,0.05,1.34,field,11.0
UGC 5510,GHASP,-10.009796,-9.597218,0.186729,0.050597,1.36,field,11.0
UGC 5510,GHASP,-10.032996,-9.529326,0.270631,0.05,1.45,field,11.0
UGC 5510,GHASP,-10.037958,-9.614292,0.189076,0.057906,1.47,field,11.0
UGC 5510,GHASP,-10.061852,-9.541489,0.278244,0.05,1.57,field,11.0
UGC 5510,GHASP,-10.064164,-9.723468,0.097843,0.063335,1.58,field,11.0
UGC 5510,GHASP,-10.084415,-9.504463,0.330631,0.05,1.67,field,11.0
UGC 5510,GHASP,-10.088788,-9.611084,0.226977,0.05,1.69,field,11.0
UGC 5510,GHASP,-10.103768,-9.534125,0.314073,0.05,1.76,field,11.0
UGC 5510,GHASP,-10.112116,-9.586264,0.267568,0.05,1.8,field,11.0
UGC 5510,GHASP,-10.124375,-9.517719,0.344363,0.05,1.86,field,11.0
UGC 5510,GHASP,-10.134368,-9.634015,0.234773,0.05,1.91,field,11.0
UGC 5510,GHASP,-10.140273,-9.491126,0.381617,0.05,1.94,field,11.0
UGC 5510,GHASP,-10.148047,-9.599176,0.278766,0.05,1.98,field,11.0
UGC 5510,GHASP,-10.153807,-9.544846,0.33694,0.05,2.01,field,11.0
UGC 5510,GHASP,-10.165155,-9.597717,0.291629,0.05,2.07,field,11.0
UGC 5510,GHASP,-10.167025,-9.508979,0.38161,0.05,2.08,field,11.0
UGC 5510,GHASP,-10.17629,-9.519295,0.377447,0.05,2.13,field,11.0
UGC 5510,GHASP,-10.181782,-9.58266,0.317723,0.05,2.16,field,11.0
UGC 5510,GHASP,-10.185417,-9.517138,0.385652,0.05,2.18,field,11.0
UGC 5510,GHASP,-10.194417,-9.520934,0.387807,0.05,2.23,field,11.0
UGC 5510,GHASP,-10.196202,-9.591898,0.31802,0.05,2.24,field,11.0
UGC 5510,GHASP,-10.205058,-9.485502,0.430257,0.05,2.29,field,11.0
UGC 5510,GHASP,-10.213802,-9.60436,0.317153,0.05,2.34,field,11.0
UGC 5510,GHASP,-10.215538,-9.574392,0.348262,0.05,2.35,field,11.0
UGC 5510,GHASP,-10.225867,-9.585341,0.344092,0.05,2.41,field,11.0
UGC 5510,GHASP,-10.236055,-9.589795,0.346309,0.05,2.47,field,11.0
UGC 5510,GHASP,-10.246112,-9.53452,0.408151,0.05,2.53,field,11.0
UGC 5510,GHASP,-10.254397,-9.54302,0.405052,0.05,2.58,field,11.0
UGC 5510,GHASP,-10.257688,-9.650117,0.300096,0.05,2.6,field,11.0
UGC 5510,GHASP,-10.264231,-9.600286,0.354181,0.05,2.64,field,11.0
UGC 5510,GHASP,-10.273953,-9.562764,0.398012,0.05,2.7,field,11.0
UGC 5510,GHASP,-10.281974,-9.576504,0.389465,0.05,2.75,field,11.0
UGC 5510,GHASP,-10.28357,-9.750453,0.216549,0.05,2.76,field,11.0
UGC 5510,GHASP,-10.294663,-9.630468,0.343698,0.05,2.83,field,11.0
UGC 5510,GHASP,-10.307183,-9.606874,0.375356,0.05,2.91,field,11.0
UGC 5510,GHASP,-10.314926,-9.746225,0.240982,0.05,2.96,field,11.0
UGC 5510,GHASP,-10.318007,-9.611387,0.377797,0.05,2.98,field,11.0
UGC 5510,GHASP,-10.336299,-9.628533,0.372365,0.05,3.1,field,11.0
UGC 5510,GHASP,-10.342326,-9.719206,0.285542,0.05,3.14,field,11.0
UGC 5510,GHASP,-10.349812,-9.618103,0.391418,0.05,3.19,field,11.0
UGC 5510,GHASP,-10.364634,-9.555931,0.463018,0.05,3.29,field,11.0
UGC 5510,GHASP,-10.367575,-9.735741,0.285075,0.05,3.31,field,11.0
UGC 5510,GHASP,-10.379263,-9.63889,0.389334,0.05,3.39,field,11.0
UGC 5510,GHASP,-10.389394,-9.7424,0.292231,0.05,3.46,field,11.0
UGC 5510,GHASP,-10.39801,-9.616866,0.423202,0.05,3.52,field,11.0
UGC 5510,GHASP,-10.410819,-9.748423,0.299711,0.05,3.61,field,11.0
UGC 5510,GHASP,-10.416469,-9.643407,0.408278,0.05,3.65,field,11.0
UGC 5510,GHASP,-10.429088,-9.769969,0.28963,0.05,3.74,field,11.0
UGC 5510,GHASP,-10.434656,-9.732211,0.330874,0.05,3.78,field,11.0
UGC 5510,GHASP,-10.448471,-9.811108,0.260609,0.05,3.88,field,11.0
UGC 5510,GHASP,-10.463498,-9.709663,0.371414,0.05,3.99,field,11.0
UGC 5510,GHASP,-10.474319,-9.794371,0.293428,0.05,4.07,field,11.0
UGC 5510,GHASP,-10.498349,-9.777219,0.325458,0.05,4.25,field,11.0
UGC 5510,GHASP,-10.502313,-9.810125,0.294998,0.05,4.28,field,11.0
UGC 5510,GHASP,-10.53103,-9.761903,0.360893,0.05,4.5,field,11.0
UGC 5510,GHASP,-10.537473,-9.728335,0.398412,0.05,4.55,field,11.0
UGC 5510,GHASP,-10.562947,-9.768733,0.373589,0.05,4.75,field,11.0
UGC 5510,GHASP,-10.573007,-9.743613,0.404838,0.05,4.83,field,11.0
UGC 5510,GHASP,-10.589199,-9.76046,0.397833,0.05,4.96,field,11.0
UGC 5510,GHASP,-10.612528,-9.776786,0.395635,0.05,5.15,field,11.0
UGC 5510,GHASP,-10.619815,-9.760758,0.416063,0.05,5.21,field,11.0
UGC 5510,GHASP,-10.649766,-9.74047,0.454378,0.05,5.46,field,11.0
UGC 5510,GHASP,-10.652134,-9.83082,0.365449,0.05,5.48,field,11.0
UGC 5510,GHASP,-10.674429,-9.722794,0.486826,0.05,5.67,field,11.0
UGC 5510,GHASP,-10.680236,-9.894567,0.318522,0.05,5.72,field,11.0
UGC 5510,GHASP,-10.695219,-9.795612,0.426411,0.05,5.85,field,11.0
UGC 5510,GHASP,-10.712303,-9.969067,0.263115,0.05,6.0,field,11.0
UGC 5510,GHASP,-10.720202,-9.757185,0.479684,0.05,6.07,field,11.0
UGC 5510,GHASP,-10.738082,-10.055955,0.191502,0.05,6.23,field,11.0
UGC 5510,GHASP,-10.754629,-9.774032,0.483195,0.05,6.38,field,11.0
UGC 5510,GHASP,-10.760098,-9.986893,0.273557,0.05,6.43,field,11.0
UGC 5510,GHASP,-10.78175,-9.79551,0.477673,0.05,6.63,field,11.0
UGC 5510,GHASP,-10.784967,-10.002156,0.272915,0.05,6.66,field,11.0
UGC 5510,GHASP,-10.804101,-9.785384,0.500897,0.05,6.84,field,11.0
UGC 5510,GHASP,-10.85071,-9.776478,0.536971,0.05,7.29,field,11.0
UGC 5510,GHASP,-10.861844,-10.006403,0.313507,0.05,7.4,field,11.0
UGC 5532,GHASP,-8.809705,-8.211559,0.586039,0.065088,0.79,field,11.0
UGC 5532,GHASP,-8.815825,-8.432052,0.371352,0.077744,0.92,field,11.0
UGC 5532,GHASP,-8.820525,-8.378141,0.429718,0.069391,1.02,field,11.0
UGC 5532,GHASP,-8.830841,-8.55634,0.261285,0.077267,1.24,field,11.0
UGC 5532,GHASP,-8.837389,-8.46057,0.363244,0.065597,1.38,field,11.0
UGC 5532,GHASP,-8.842525,-8.473755,0.354909,0.050833,1.49,field,11.0
UGC 5532,GHASP,-8.856026,-8.568852,0.27254,0.05,1.78,field,11.0
UGC 5532,GHASP,-8.85974,-8.570082,0.274807,0.057464,1.86,field,11.0
UGC 5532,GHASP,-8.871319,-8.624851,0.230922,0.05,2.11,field,11.0
UGC 5532,GHASP,-8.87363,-8.701605,0.156337,0.05,2.16,field,11.0
UGC 5532,GHASP,-8.885618,-8.711319,0.157862,0.05,2.42,field,11.0
UGC 5532,GHASP,-8.889297,-8.698509,0.174117,0.05,2.5,field,11.0
UGC 5532,GHASP,-8.899851,-8.798554,0.083938,0.05,2.73,field,11.0
UGC 5532,GHASP,-8.900767,-8.776004,0.107344,0.05,2.75,field,11.0
UGC 5532,GHASP,-8.914929,-8.843379,0.053174,0.05,3.06,field,11.0
UGC 5532,GHASP,-8.916752,-8.83034,0.067911,0.05,3.1,field,11.0
UGC 5532,GHASP,-8.928118,-8.832269,0.07655,0.05,3.35,field,11.0
UGC 5532,GHASP,-8.930839,-8.895146,0.0162,0.05,3.41,field,11.0
UGC 5532,GHASP,-8.942602,-8.852074,0.070178,0.05,3.67,field,11.0
UGC 5532,GHASP,-8.944859,-8.891234,0.033107,0.05,3.72,field,11.0
UGC 5532,GHASP,-8.958811,-8.944283,-0.007046,0.05,4.03,field,11.0
UGC 5532,GHASP,-8.959709,-8.912455,0.02561,0.05,4.05,field,11.0
UGC 5532,GHASP,-8.973143,-8.984425,-0.033982,0.05,4.35,field,11.0
UGC 5532,GHASP,-8.974483,-8.980452,-0.028776,0.05,4.38,field,11.0
UGC 5532,GHASP,-8.986513,-9.018059,-0.055331,0.05,4.65,field,11.0
UGC 5532,GHASP,-8.987402,-9.022267,-0.058724,0.05,4.67,field,11.0
UGC 5532,GHASP,-9.000261,-9.07223,-0.096908,0.05,4.96,field,11.0
UGC 5532,GHASP,-9.001588,-9.079688,-0.103152,0.05,4.99,field,11.0
UGC 5532,GHASP,-9.016141,-9.08357,-0.093748,0.05,5.32,field,11.0
UGC 5532,GHASP,-9.020096,-9.129466,-0.13604,0.05,5.41,field,11.0
UGC 5532,GHASP,-9.028865,-9.145231,-0.143828,0.05,5.61,field,11.0
UGC 5532,GHASP,-9.039349,-9.134307,-0.123386,0.05,5.85,field,11.0
UGC 5532,GHASP,-9.051094,-9.175648,-0.154093,0.05,6.12,field,11.0
UGC 5532,GHASP,-9.058895,-9.236016,-0.207413,0.05,6.3,field,11.0
UGC 5532,GHASP,-9.05976,-9.151323,-0.12194,0.05,6.32,field,11.0
UGC 5532,GHASP,-9.069259,-9.182729,-0.144784,0.05,6.54,field,11.0
UGC 5532,GHASP,-9.081726,-9.185027,-0.135873,0.05,6.83,field,11.0
UGC 5532,GHASP,-9.086867,-9.213921,-0.160156,0.05,6.95,field,11.0
UGC 5532,GHASP,-9.095411,-9.197917,-0.136498,0.05,7.15,field,11.0
UGC 5532,GHASP,-9.107324,-9.272206,-0.200145,0.05,7.43,field,11.0
UGC 5532,GHASP,-9.112412,-9.223883,-0.147286,0.05,7.55,field,11.0
UGC 5532,GHASP,-9.124664,-9.300511,-0.213014,0.05,7.84,field,11.0
UGC 5532,GHASP,-9.130556,-9.264394,-0.171667,0.05,7.98,field,11.0
UGC 5532,GHASP,-9.141879,-9.26706,-0.164304,0.05,8.25,field,11.0
UGC 5532,GHASP,-9.146894,-9.31653,-0.209341,0.05,8.37,field,11.0
UGC 5532,GHASP,-9.156476,-9.308838,-0.193195,0.05,8.6,field,11.0
UGC 5532,GHASP,-9.163533,-9.366845,-0.244989,0.05,8.77,field,11.0
UGC 5532,GHASP,-9.168915,-9.314158,-0.187572,0.05,8.9,field,11.0
UGC 5532,GHASP,-9.17923,-9.375137,-0.239503,0.05,9.15,field,11.0
UGC 5532,GHASP,-9.180876,-9.325707,-0.188632,0.05,9.19,field,11.0
UGC 5532,GHASP,-9.196453,-9.387107,-0.23642,0.05,9.57,field,11.0
UGC 5532,GHASP,-9.196861,-9.387561,-0.236517,0.05,9.58,field,11.0
UGC 5532,GHASP,-9.218402,-9.413446,-0.243673,0.05,10.11,field,11.0
UGC 5532,GHASP,-9.219211,-9.394506,-0.224032,0.05,10.13,field,11.0
UGC 5532,GHASP,-9.239732,-9.438143,-0.24993,0.05,10.64,field,11.0
UGC 5532,GHASP,-9.25966,-9.443154,-0.237808,0.05,11.14,field,11.0
UGC 5532,GHASP,-9.263227,-9.444184,-0.235782,0.05,11.23,field,11.0
UGC 5532,GHASP,-9.272708,-9.44846,-0.231947,0.05,11.47,field,11.0
UGC 5532,GHASP,-9.284891,-9.455163,-0.228258,0.05,11.78,field,11.0
UGC 5532,GHASP,-9.297001,-9.471323,-0.234125,0.05,12.09,field,11.0
UGC 5532,GHASP,-9.308651,-9.481968,-0.2349,0.05,12.39,field,11.0
UGC 5532,GHASP,-9.32523,-9.526653,-0.265593,0.05,12.82,field,11.0
UGC 5532,GHASP,-9.337858,-9.542771,-0.271097,0.05,13.15,field,11.0
UGC 5532,GHASP,-9.36888,-9.541465,-0.24388,0.05,13.97,field,11.0
UGC 5532,GHASP,-9.387916,-9.621027,-0.307654,0.05,14.48,field,11.0
UGC 5532,GHASP,-9.430118,-9.673013,-0.324947,0.05,15.63,field,11.0
UGC 5532,GHASP,-9.48507,-9.741401,-0.348793,0.05,17.17,field,11.0
UGC 5532,GHASP,-9.487876,-9.737834,-0.342971,0.05,17.25,field,11.0
UGC 5532,GHASP,-9.562172,-9.918098,-0.464191,0.05,19.42,field,11.0
UGC 5786,GHASP,-9.360269,-8.876329,0.414087,0.05,0.22,field,11.0
