galaxy,log_gbar,log_gobs,log_res,sigma_log_gobs,gas_dominated,R_kpc,env_dense
WALLABY J123407+023905,-11.843665,-10.549866,0.308860,0.061543,1,39.897,field
WALLABY J123407+023905,-11.868949,-10.566928,0.305109,0.081619,1,41.942,field
WALLABY J123407+023905,-11.894203,-10.565188,0.320125,0.073663,1,43.989,field
WALLABY J123407+023905,-11.918806,-10.567490,0.330739,0.062010,1,46.035,field
WALLABY J123407+023905,-11.942855,-10.616106,0.294732,0.096714,1,48.081,field
WALLABY J123407+023905,-11.966828,-10.630551,0.292841,0.094938,1,50.127,field
WALLABY J123407+023905,-11.990666,-10.648375,0.287485,0.096358,1,52.173,field
WALLABY J123407+023905,-12.014014,-10.665543,0.282514,0.096865,1,54.219,field
WALLABY J123407+023905,-12.037171,-10.744143,0.215998,0.167924,1,56.266,field
WALLABY J123407+023905,-12.060493,-10.773009,0.199289,0.181496,1,58.311,field
WALLABY J123427+021108,-11.384651,-9.691798,0.921302,0.190892,1,3.151,field
WALLABY J123427+021108,-11.392143,-9.816789,0.800392,0.060227,1,5.252,field
WALLABY J123427+021108,-11.446004,-9.916245,0.730195,0.009424,1,7.355,field
WALLABY J123427+021108,-11.505730,-10.055757,0.622969,0.012470,1,9.456,field
WALLABY J123427+021108,-11.556817,-10.187456,0.518762,0.053645,1,11.559,field
WALLABY J123427+021108,-11.593456,-10.285523,0.440344,0.076986,1,13.662,field
WALLABY J123427+021108,-11.618687,-10.354740,0.384627,0.080579,1,15.764,field
WALLABY J123427+021108,-11.629494,-10.408531,0.336611,0.076379,1,17.866,field
WALLABY J123427+021108,-11.632625,-10.448019,0.298796,0.063884,1,19.969,field
WALLABY J123427+021108,-11.636362,-10.476943,0.271867,0.046110,1,22.071,field
WALLABY J123427+021108,-11.641287,-10.497652,0.253787,0.024817,1,24.174,field
WALLABY J123427+021108,-11.652363,-10.525993,0.231354,0.016209,1,26.275,field
WALLABY J123427+021108,-11.670274,-10.550533,0.216361,0.006639,1,28.378,field
WALLABY J123427+021108,-11.692276,-10.549535,0.229068,0.024527,1,30.481,field
WALLABY J123427+021108,-11.718423,-10.569472,0.223024,0.032190,1,32.582,field
WALLABY J123427+021108,-11.749959,-10.543418,0.265804,0.080903,1,34.685,field
WALLABY J123630+001315,-11.773715,-10.501417,0.320382,0.013860,1,5.814,field
WALLABY J123630+001315,-11.754813,-10.611100,0.200693,0.022324,1,9.698,field
WALLABY J123630+001315,-11.792191,-10.742205,0.089362,0.012964,1,13.580,field
WALLABY J123630+001315,-11.864930,-10.851386,0.018536,0.008975,1,17.461,field
WALLABY J123630+001315,-11.967657,-10.976316,-0.052491,0.033327,1,21.345,field
WALLABY J123641+030621,-12.035388,-10.395690,0.563521,0.332368,1,2.787,field
WALLABY J123641+030621,-11.988185,-10.706181,0.228381,0.157033,1,4.645,field
WALLABY J123641+030621,-11.963852,-10.884074,0.037760,0.013572,1,6.505,field
WALLABY J123641+030621,-11.962935,-10.968137,-0.046783,0.089002,1,8.364,field
WALLABY J123641+030621,-11.988472,-11.032566,-0.097854,0.110781,1,10.224,field
WALLABY J123641+030621,-12.036421,-11.072075,-0.112326,0.072640,1,12.084,field
WALLABY J123703+065533,-11.479449,-10.556142,0.108398,0.067346,1,2.951,field
WALLABY J123703+065533,-11.516571,-10.617693,0.066877,0.093319,1,4.919,field
WALLABY J123703+065533,-11.610960,-10.546605,0.188631,0.040244,1,6.888,field
WALLABY J123703+065533,-11.719070,-10.603683,0.189156,0.110548,1,8.856,field
WALLABY J123805-000137,-11.738522,-9.975584,0.827576,0.059751,1,5.843,field
WALLABY J123805-000137,-11.772933,-10.086920,0.734464,0.031555,1,9.746,field
WALLABY J123805-000137,-11.841330,-10.225398,0.632097,0.023594,1,13.646,field
WALLABY J123805-000137,-11.925438,-10.321510,0.580198,0.016215,1,17.546,field
WALLABY J123805-000137,-12.011666,-10.419613,0.527217,0.028460,1,21.449,field
WALLABY J123805-000137,-12.097413,-10.512663,0.478854,0.045951,1,25.350,field
WALLABY J123835+012413,-11.890152,-9.988846,0.894338,0.227845,1,7.716,field
WALLABY J123835+012413,-11.888772,-10.341515,0.540944,0.016791,1,12.871,field
WALLABY J123835+012413,-11.921561,-10.463509,0.436165,0.026378,1,18.022,field
WALLABY J123835+012413,-11.981324,-10.510882,0.420094,0.023396,1,23.173,field
WALLABY J123835+012413,-12.059360,-10.599864,0.371843,0.021685,1,28.327,field
WALLABY J123835+012413,-12.142479,-10.718148,0.296785,0.050657,1,33.478,field
WALLABY J123917-003149,-11.453055,-10.463306,0.186953,0.006986,1,1.310,field
WALLABY J123917-003149,-11.425256,-10.382008,0.253178,0.036123,1,2.186,field
WALLABY J123917-003149,-11.424608,-10.358691,0.276143,0.040525,1,3.060,field
WALLABY J123917-003149,-11.430842,-10.389149,0.249069,0.050585,1,3.935,field
WALLABY J123917-003149,-11.442733,-10.421398,0.223270,0.048641,1,4.810,field
WALLABY J123917-003149,-11.459388,-10.447726,0.205963,0.047218,1,5.685,field
WALLABY J123917-003149,-11.478313,-10.472273,0.191653,0.045217,1,6.560,field
WALLABY J123917-003149,-11.498096,-10.495681,0.178927,0.043632,1,7.435,field
WALLABY J123917-003149,-11.519131,-10.518982,0.166967,0.040422,1,8.310,field
WALLABY J123917-003149,-11.541146,-10.541986,0.155810,0.037555,1,9.184,field
WALLABY J123917-003149,-11.562968,-10.566248,0.143273,0.035008,1,10.060,field
WALLABY J123917-003149,-11.584332,-10.590244,0.130735,0.032654,1,10.934,field
WALLABY J123917-003149,-11.604208,-10.613463,0.118160,0.031350,1,11.809,field
WALLABY J123917-003149,-11.622720,-10.637171,0.104352,0.028343,1,12.684,field
WALLABY J123917-003149,-11.641115,-10.659755,0.091592,0.026321,1,13.559,field
WALLABY J123917-003149,-11.658681,-10.683282,0.077434,0.022596,1,14.434,field
WALLABY J123917-003149,-11.675437,-10.707045,0.062598,0.018941,1,15.309,field
WALLABY J123917-003149,-11.691896,-10.731176,0.047225,0.015333,1,16.184,field
WALLABY J123917-003149,-11.707877,-10.754939,0.031957,0.010835,1,17.058,field
WALLABY J123917-003149,-11.723872,-10.780289,0.015100,0.005440,1,17.934,field
WALLABY J123917-003149,-11.740149,-10.806428,-0.002406,0.000000,1,18.808,field
WALLABY J123917-003149,-11.756563,-10.833500,-0.020780,0.006441,1,19.683,field
WALLABY J123917-003149,-11.773308,-10.860716,-0.039133,0.012077,1,20.558,field
WALLABY J123917-003149,-11.790369,-10.885339,-0.054734,0.014976,1,21.433,field
WALLABY J123917-003149,-11.807888,-10.910231,-0.070373,0.015106,1,22.308,field
WALLABY J123917-003149,-11.825910,-10.934531,-0.085164,0.011429,1,23.183,field
WALLABY J123917-003149,-11.844055,-10.955391,-0.096459,0.008619,1,24.058,field
WALLABY J123917-003149,-11.861972,-10.968988,-0.100622,0.008600,1,24.932,field
WALLABY J123917-003149,-11.879280,-10.977309,-0.099839,0.010431,1,25.808,field
WALLABY J123917-003149,-11.896159,-10.981417,-0.095076,0.012181,1,26.682,field
WALLABY J123917-003149,-11.912619,-10.983329,-0.088346,0.012936,1,27.557,field
WALLABY J123917-003149,-11.928594,-10.984068,-0.080705,0.011836,1,28.432,field
WALLABY J123917-003149,-11.944268,-10.983676,-0.072098,0.008964,1,29.307,field
WALLABY J123917-003149,-11.959931,-10.981342,-0.061561,0.005286,1,30.182,field
WALLABY J123917-003149,-11.975693,-10.978044,-0.050014,0.000000,1,31.057,field
WALLABY J123917-003149,-11.991589,-10.974672,-0.038330,0.007649,1,31.932,field
WALLABY J123917-003149,-12.007812,-10.970409,-0.025591,0.015853,1,32.806,field
WALLABY J123917-003149,-12.024273,-10.966134,-0.012722,0.026222,1,33.682,field
WALLABY J123917-003149,-12.041038,-10.961837,0.000321,0.037835,1,34.556,field
WALLABY J123917-003149,-12.058226,-10.956741,0.014376,0.049792,1,35.431,field
WALLABY J123917-003149,-12.075790,-10.935525,0.044740,0.048763,1,36.306,field
WALLABY J123917-003149,-12.093617,-10.921077,0.068465,0.060720,1,37.181,field
WALLABY J123917-003149,-12.111560,-10.921603,0.077270,0.094476,1,38.056,field
WALLABY J123917-003149,-12.129598,-10.930746,0.077499,0.143423,1,38.931,field
WALLABY J123917-003149,-12.147647,-10.918003,0.099613,0.171151,1,39.806,field
WALLABY J123917-003149,-12.165446,-10.868848,0.158002,0.159986,1,40.680,field
WALLABY J124111-013526,-11.953062,-10.442891,0.473294,0.041110,1,6.101,field
WALLABY J124111-013526,-11.944333,-10.520715,0.390897,0.016068,1,10.176,field
WALLABY J124111-013526,-11.987711,-10.628493,0.305822,0.037579,1,14.249,field
WALLABY J124111-013526,-12.062512,-10.728330,0.245020,0.045626,1,18.322,field
WALLABY J124111-013526,-12.157244,-10.824900,0.197696,0.046974,1,22.397,field
WALLABY J124111+012435,-11.576627,-10.161083,0.555766,0.127190,1,2.998,dense
WALLABY J124111+012435,-11.635744,-10.383278,0.365202,0.113058,1,5.001,dense
WALLABY J124111+012435,-11.742238,-10.566108,0.239022,0.083911,1,7.002,dense
WALLABY J124111+012435,-11.849993,-10.674156,0.187904,0.053225,1,9.003,dense
WALLABY J124111+012435,-11.943960,-10.755738,0.155679,0.040504,1,11.006,dense
WALLABY J124111+012435,-12.030456,-10.840762,0.115876,0.067341,1,13.007,dense
WALLABY J124231+035729,-11.489679,-9.737943,0.932123,0.024987,1,0.945,dense
WALLABY J124231+035729,-11.506348,-9.753292,0.925768,0.055342,1,1.575,dense
WALLABY J124231+035729,-11.584571,-9.826699,0.894409,0.045715,1,2.205,dense
WALLABY J124231+035729,-11.700764,-9.925554,0.857562,0.041767,1,2.835,dense
WALLABY J124231+035729,-11.830782,-10.097761,0.754176,0.078963,1,3.465,dense
WALLABY J124232-012111,-11.660081,-10.488995,0.272467,0.100132,1,1.390,field
WALLABY J124232-012111,-11.638437,-10.506724,0.243194,0.011041,1,2.319,field
WALLABY J124232-012111,-11.646416,-10.515352,0.238824,0.012565,1,3.247,field
WALLABY J124232-012111,-11.662399,-10.555129,0.207569,0.039152,1,4.175,field
WALLABY J124232-012111,-11.686107,-10.601290,0.174032,0.047026,1,5.103,field
WALLABY J124232-012111,-11.712775,-10.635960,0.153537,0.015889,1,6.031,field
WALLABY J124232-012111,-11.739643,-10.658008,0.145746,0.008850,1,6.959,field
WALLABY J124232-012111,-11.772225,-10.672860,0.148151,0.001208,1,7.888,field
WALLABY J124232-012111,-11.811051,-10.657140,0.184387,0.010100,1,8.816,field
WALLABY J124232-012111,-11.854605,-10.616190,0.248298,0.022402,1,9.744,field
WALLABY J124232-012111,-11.903905,-10.560348,0.330060,0.049269,1,10.673,field
WALLABY J124232-012111,-11.956343,-10.501583,0.416320,0.099781,1,11.601,field
WALLABY J124240+012047,-11.839027,-9.976333,0.879950,0.030881,1,7.344,field
WALLABY J124240+012047,-11.793141,-10.156871,0.675198,0.017126,1,12.251,field
WALLABY J124240+012047,-11.809307,-10.322001,0.518606,0.002188,1,17.153,field
WALLABY J124240+012047,-11.876734,-10.469196,0.406935,0.048572,1,22.056,field
WALLABY J124240+012047,-11.975517,-10.616145,0.311793,0.022036,1,26.962,field
WALLABY J124257-011345,-11.644817,-10.098255,0.655067,0.202158,1,5.189,field
WALLABY J124257-011345,-11.622589,-10.176947,0.564506,0.075586,1,8.655,field
WALLABY J124257-011345,-11.633644,-10.256679,0.490679,0.023541,1,12.118,field
WALLABY J124257-011345,-11.659902,-10.333863,0.427505,0.011054,1,15.582,field
WALLABY J124257-011345,-11.696423,-10.397557,0.383251,0.003397,1,19.048,field
WALLABY J124257-011345,-11.740498,-10.456075,0.348133,0.001671,1,22.512,field
WALLABY J124257-011345,-11.792497,-10.517671,0.314058,0.001114,1,25.976,field
WALLABY J124257-011345,-11.850449,-10.587232,0.275067,0.009066,1,29.442,field
WALLABY J124257-011345,-11.910715,-10.668449,0.225535,0.028835,1,32.905,field
WALLABY J124257-011345,-11.969405,-10.741848,0.182892,0.038983,1,36.369,field
WALLABY J124317-003841,-11.505625,-9.924055,0.754615,0.024641,1,4.382,field
WALLABY J124317-003841,-11.518021,-10.031636,0.653715,0.002999,1,7.308,field
WALLABY J124317-003841,-11.585506,-10.106462,0.615146,0.034257,1,10.233,field
WALLABY J124317-003841,-11.683189,-10.186307,0.587462,0.060363,1,13.158,field
WALLABY J124317-003841,-11.800522,-10.450032,0.385936,0.288002,1,16.085,field
WALLABY J124350-003344,-11.614995,-9.897945,0.839448,0.016011,1,4.343,field
WALLABY J124350-003344,-11.546117,-10.074654,0.625815,0.003798,1,7.245,field
WALLABY J124350-003344,-11.520610,-10.203300,0.483445,0.004343,1,10.144,field
WALLABY J124350-003344,-11.519968,-10.301385,0.385015,0.011638,1,13.043,field
WALLABY J124350-003344,-11.538692,-10.374033,0.322444,0.009035,1,15.944,field
WALLABY J124350-003344,-11.574045,-10.431070,0.284394,0.004733,1,18.844,field
WALLABY J124350-003344,-11.624763,-10.489092,0.253523,0.017666,1,21.743,field
WALLABY J124350-003344,-11.685118,-10.562539,0.212256,0.018660,1,24.644,field
WALLABY J124350-003344,-11.748730,-10.654036,0.154535,0.006959,1,27.544,field
WALLABY J124350-003344,-11.814015,-10.748974,0.094118,0.000000,1,30.443,field
WALLABY J124433-021916,-11.568474,-10.565731,0.146745,0.184246,1,2.921,field
WALLABY J124433-021916,-11.553568,-10.709138,-0.004665,0.099359,1,4.873,field
WALLABY J124433-021916,-11.573556,-10.834744,-0.119543,0.014085,1,6.823,field
WALLABY J124433-021916,-11.611662,-10.970947,-0.235336,0.079109,1,8.773,field
WALLABY J124433-021916,-11.661860,-11.024914,-0.262503,0.066815,1,10.725,field
WALLABY J124433-021916,-11.721777,-10.946653,-0.152376,0.095349,1,12.675,field
WALLABY J124433-021916,-11.791498,-10.758603,0.072599,0.285939,1,14.625,field
WALLABY J124433-021916,-11.868897,-10.455285,0.416725,0.449539,1,16.576,field
WALLABY J124508-002747,-11.228401,-9.923262,0.604048,0.011841,1,2.865,field
WALLABY J124508-002747,-11.194711,-10.114715,0.393916,0.057960,1,4.778,field
WALLABY J124508-002747,-11.185701,-10.081576,0.422047,0.101601,1,6.690,field
WALLABY J124508-002747,-11.184146,-10.053455,0.449303,0.082210,1,8.602,field
WALLABY J124508-002747,-11.192708,-10.056969,0.450549,0.019050,1,10.516,field
WALLABY J124508-002747,-11.211861,-10.051765,0.466383,0.033425,1,12.428,field
WALLABY J124508-002747,-11.240933,-10.061843,0.472399,0.058083,1,14.340,field
WALLABY J124508-002747,-11.279044,-10.105662,0.449601,0.053438,1,16.254,field
WALLABY J124508-002747,-11.323122,-10.163657,0.415818,0.046508,1,18.166,field
WALLABY J124508-002747,-11.370770,-10.220064,0.385468,0.053950,1,20.078,field
WALLABY J124508-002747,-11.420472,-10.274104,0.358483,0.067201,1,21.992,field
WALLABY J124508-002747,-11.470574,-10.322283,0.337459,0.078794,1,23.904,field
WALLABY J124508-002747,-11.520182,-10.365962,0.320553,0.089110,1,25.816,field
WALLABY J124508-002747,-11.568895,-10.401246,0.311456,0.092844,1,27.730,field
WALLABY J124508-002747,-11.616227,-10.424570,0.313483,0.087093,1,29.642,field
WALLABY J124508-002747,-11.661850,-10.453595,0.308811,0.090097,1,31.554,field
WALLABY J124508-002747,-11.705745,-10.481042,0.304721,0.093113,1,33.467,field
WALLABY J124508-002747,-11.747858,-10.489791,0.318317,0.076695,1,35.380,field
WALLABY J124508-002747,-11.788036,-10.508504,0.320868,0.071731,1,37.292,field
WALLABY J124508-002747,-11.826355,-10.547417,0.302186,0.089579,1,39.205,field
WALLABY J124519-004538,-11.879293,-10.925569,-0.048092,0.203825,1,11.607,field
WALLABY J124519-004538,-11.915336,-11.057983,-0.161575,0.257093,1,19.360,field
WALLABY J124519-004538,-12.008398,-11.574570,-0.629445,0.016562,1,27.108,field
WALLABY J124519-004538,-12.127430,-11.642424,-0.635305,0.054396,1,34.856,field
WALLABY J124645+055723,-11.480299,-9.971201,0.693798,0.043504,1,1.017,field
WALLABY J124645+055723,-11.491239,-10.027047,0.643860,0.053280,1,1.695,field
WALLABY J124645+055723,-11.533281,-10.045615,0.647951,0.002139,1,2.373,field
WALLABY J124645+055723,-11.588594,-10.053882,0.669381,0.050477,1,3.052,field
WALLABY J124645+055723,-11.654382,-10.037088,0.721336,0.069284,1,3.730,field
WALLABY J124645+055723,-11.732881,-10.025201,0.774967,0.091995,1,4.409,field
WALLABY J124753-011107,-11.760735,-10.125903,0.689026,0.081041,1,12.107,field
WALLABY J124753-011107,-11.774199,-10.378226,0.443829,0.020975,1,20.194,field
WALLABY J124753-011107,-11.844499,-10.481401,0.377764,0.041971,1,28.276,field
WALLABY J124753-011107,-11.942966,-10.806826,0.104070,0.273116,1,36.357,field
